date,session,N,A_no_filter,B_drop_1,C_drop_2,D_drop_3,E_keep_top,most_bearish,most_bearish_pred,most_bearish_real,most_bullish,most_bullish_pred,most_bullish_real
2026-05-18,EVENING_BUY,5,0.008595579820884347,0.03184459119054084,0.007093832888432461,-0.008308432407230781,0.007093832888432461,600105,-0.31459800652121683,-0.08440046565774162,600276,0.07293640534344248,-0.0572191493419798
2026-05-18,MORNING_BUY,3,0.16742923270619067,,,0.21089617104071023,0.013076826354834648,688017,-0.2769535221112962,0.08049535603715152,688235,0.054812976747850906,0.013076826354834648
2026-05-19,EVENING_BUY,5,0.03897577762896567,0.06919249535828392,0.10617246629651007,0.023368641893663722,0.10617246629651007,002491,-0.40951000000000004,-0.08189109328830735,600276,0.04610205473620099,-0.0463268075208374
2026-05-20,EVENING_BUY,5,0.025343239748653955,0.04038858599377901,0.056590948290372665,0.003908879502930174,0.056590948290372665,301308,-0.29429726621405583,-0.03483814523184625,600276,0.07870010025647534,-0.007348581502945928
2026-05-21,EVENING_BUY,4,-0.01229391892239376,0.002384227506460094,,-0.05119931034044184,-0.05119931034044184,688017,-0.3661503775417243,-0.05632835820895532,603662,-0.06808824777194866,-0.054731533669534316
2026-05-22,EVENING_BUY,5,-0.008457006254010557,-0.015032504535397034,-0.0017935746137842286,0.026554780082313212,-0.0017935746137842286,688072,-0.33576269072633447,0.01784498687153535,600276,0.04277475312010992,-0.001488902597101549
2026-05-26,EVENING_BUY,5,-0.040076691814117146,-0.08757555347028906,-0.06601583274532163,-0.03818037562400661,-0.06601583274532163,300408,-0.3812201521225974,0.1499187548105705,688165,-0.04398142734420629,-0.13551401869158874
2026-05-26,MORNING_BUY,3,-0.07100577068340615,,,-0.007855457371910568,-0.02177803708465509,688072,-0.40950999999999993,-0.19730639730639732,002916,-0.34436565378024586,-0.02177803708465509
2026-05-27,EVENING_BUY,5,0.0921183188741482,0.0909589401407786,-0.0008263446093121907,0.013574411203307546,-0.0008263446093121907,300408,-0.4095099999999998,0.09675583380762665,603267,-0.08114772408645798,0.2152638867518082
2026-05-28,EVENING_BUY,5,0.007450925243361728,-0.0037814914285394796,-0.0029370031020588736,0.09719044707910324,-0.0029370031020588736,300408,-0.4095099999999998,0.05238059193096656,603267,-0.09028879681642765,0.2105511069241639
2026-05-29,EVENING_BUY,3,0.08644179082097973,,,0.051950076260795064,0.1577219526120468,002585,-0.23322440825133262,0.15542521994134906,603267,-0.1477867755895338,0.1577219526120468
2026-05-29,MORNING_BUY,4,0.019402627751099938,-0.0003431629985334306,,-0.05462451378929983,-0.05462451378929983,300408,-0.40951000000000004,0.07864000000000004,002121,0.013807973999908185,-0.16183574879227047
2026-06-02,EVENING_BUY,3,0.014051111697875021,,,0.069276572804984,0.08734402852049894,002436,-0.34364239337149527,-0.09639981051634294,002585,-0.2772405797784979,0.08734402852049894
2026-06-03,EVENING_BUY,3,0.025543616443541046,,,0.07020894550910867,-0.1102810838186884,002436,-0.28601823938006676,-0.06378704168759419,603267,-0.23926542064273593,-0.1102810838186884
2026-06-04,EVENING_BUY,4,-0.08798254972232694,-0.12150954136205276,,-0.12132681204307916,-0.12132681204307916,000636,-0.40951000000000004,0.012598425196850505,300394,-0.24569153654657805,-0.14184618586741604
2026-06-05,EVENING_BUY,4,-0.07395985759488949,-0.11180575559705581,,-0.09981971041307369,-0.09981971041307369,688630,-0.40950999999999993,0.0395778364116095,300394,-0.24525177823847932,-0.13785791819320214
2026-06-07,EVENING_BUY,4,0.004457609271474455,-0.00724913310857056,,0.02001705165361678,0.02001705165361678,688630,-0.40950999999999993,0.0395778364116095,603256,-0.2224541827268678,0.0603386718351524
2026-06-08,EVENING_BUY,3,0.02573246968441667,,,-0.022464035550199546,-0.16844919786096246,688630,-0.4023272816207435,0.1221254801536491,603267,-0.18683689545820104,-0.16844919786096246
2026-06-09,EVENING_BUY,4,0.03985903324388598,0.031399053260084187,,0.043305983943109416,0.043305983943109416,300408,-0.3918147116176728,0.06523897319529137,002156,-0.1713112821198577,-0.023281080242123386
2026-06-11,EVENING_BUY,3,0.2734641941986891,,,0.19280847078521313,0.27387307236061686,300285,-0.30736847412891877,0.43477564102564115,600549,-0.144309780351632,0.27387307236061686
2026-06-15,EVENING_BUY,3,0.2533329805147771,,,0.3541990620528197,0.14599686028257453,300666,-0.40950999999999993,0.05160081743869194,002585,-0.26993910521502773,0.14599686028257453
2026-06-16,EVENING_BUY,3,-0.02868757051234509,,,-0.05499634412473703,-0.08736327000575717,002384,-0.40950999999999993,0.023929976712438794,688183,-0.19394485965568442,-0.08736327000575717
2026-06-17,EVENING_BUY,4,0.038569372306592464,0.051153371389328704,,0.07263482214683081,0.07263482214683081,002384,-0.38057179802139285,0.0008173750583837514,603986,-0.3454879334775036,0.20314313016176389
2026-06-18,MORNING_BUY,3,-0.010524268405789128,,,-0.024232348554629635,-0.14072252695290333,688256,-0.23369981948629648,0.016891891891891886,600362,-0.08291734630725434,-0.14072252695290333
2026-06-19,EVENING_BUY,4,0.02465041905903889,0.010436483678361067,,-0.01455093000945068,-0.01455093000945068,000636,-0.40950999999999993,0.06729222520107236,601958,-0.24209477669065183,-0.02851985559566783
2026-06-19,MORNING_BUY,3,-0.010524268405789128,,,-0.024232348554629635,-0.14072252695290333,688256,-0.2605836141589163,0.016891891891891886,600362,-0.10534707065878846,-0.14072252695290333
2026-06-22,EVENING_BUY,4,0.030441862037446116,-0.00044227138176589076,,-0.050608597535789446,-0.050608597535789446,688630,-0.40950999999999993,0.12309426229508214,002463,-0.3501183835281314,-0.028913672036348537
2026-06-22,MORNING_BUY,4,-0.02966488187324387,-0.02032240660022259,,-0.0780762024929264,-0.0780762024929264,002436,-0.38903429271132595,-0.05769230769230771,600362,-0.12325015840781162,-0.176111111111111
2026-06-23,EVENING_BUY,4,-0.03234117771610642,-0.01259653976311137,,-0.00379799310380724,-0.00379799310380724,002585,-0.28946526495964975,-0.09157509157509158,603399,-0.1431337339497376,0.005652378709373629
2026-06-24,EVENING_BUY,3,0.04201347251167934,,,0.04073084412663497,0.011151079136690667,300475,-0.3389322558822103,0.04457872928176809,601958,-0.1890772812658077,0.011151079136690667
2026-06-24,MORNING_BUY,4,-0.012292356581417918,-0.041779367008155655,,-0.023725739126333356,-0.023725739126333356,001309,-0.40950999999999993,0.07616867469879529,603259,-0.06036008078250665,0.16473339569691303
2026-06-25,MORNING_BUY,4,-0.07663292286320664,-0.07565735003181077,,-0.032695374800637944,-0.032695374800637944,001309,-0.40950999999999993,-0.07955964135739424,601975,-0.10910050947587568,-0.1636363636363637
2026-06-26,EVENING_BUY,5,-0.11054594930630723,-0.11193267789904884,-0.08931291179011362,-0.03670822118835515,-0.08931291179011362,002436,-0.38960127838788594,-0.1049990349353408,300014,0.01157290972691416,-0.016878315383378917
2026-06-26,MORNING_BUY,5,-0.10306244269198155,-0.10662192254190186,-0.09737721141592522,-0.06863583359835235,-0.09737721141592522,300475,-0.3503434619474276,-0.08882452329230028,603019,-0.07643938895032787,-0.0638383838383838
2026-06-28,MORNING_BUY,5,-0.11495415660885253,-0.12825570443173961,-0.12417258907396933,-0.09590715724761101,-0.12417258907396933,001309,-0.40950999999999993,-0.0617479653173042,605376,-0.253476923162287,-0.13051416885772704
2026-06-29,EVENING_BUY,5,-0.06776679012487885,-0.04466942515609856,-0.01786494256540579,-0.00447749501144995,-0.01786494256540579,600497,-0.25814948976039886,-0.16015625,603259,-0.1174478058000773,0.050262311727872655
2026-06-30,EVENING_BUY,5,-0.1310183717874345,-0.09247666843799685,-0.10498946738234967,-0.14480289806964086,-0.10498946738234967,002491,-0.40950999999999993,-0.2851851851851851,601869,-0.13479417986536002,-0.16156327072661736
2026-06-30,MORNING_BUY,5,-0.13114262608480057,-0.12808762957518038,-0.12114816321761286,-0.1382775371026742,-0.12114816321761286,688120,-0.40950999999999993,-0.14336261212328127,002371,-0.3153400502765159,-0.0875476753392006
2026-07-01,EVENING_BUY,5,-0.09667579774909132,-0.07552602208676257,-0.069815440452253,-0.09486320068981136,-0.069815440452253,688048,-0.29707995410934385,-0.18127490039840632,603019,-0.10536416511293623,-0.04197169350902874
2026-07-02,EVENING_BUY,5,-0.008215470347247011,-0.02990884616494016,0.005265177297635611,0.007802254962690269,0.005265177297635611,600584,-0.3125164352324785,0.07855803292352559,688235,0.011113222323488436,0.02847452279539353
2026-07-02,MORNING_BUY,5,-0.01635103433523415,-0.045288294176849236,-0.06891220886933602,-0.026046671215522565,-0.06891220886933602,002371,-0.3093552076139585,0.0993980050312262,600118,-0.07140806158592294,0.02223332500624542
2026-07-03,EVENING_BUY,5,0.01852510019559339,0.04618107670040539,0.06235884613532142,0.0918900822086759,0.06235884613532142,688525,-0.2967460860362723,-0.0920988058236546,603019,-0.024202250487649124,0.15990504963314622
2026-07-03,MORNING_BUY,5,-0.03883386367593231,-0.04455636020716028,-0.03177552928559849,0.014760948495844695,-0.03177552928559849,688333,-0.11824613565969855,-0.015943877551020447,002342,0.02965675131247858,-0.019486271036315173
2026-07-06,EVENING_BUY,5,-0.016151275898170493,-0.030600284272229356,-0.033420766771978104,-0.06009413596919483,-0.033420766771978104,600584,-0.33989887195426294,0.04164475759806496,688235,-0.04710966585345222,-0.05920577617328515
2026-07-06,MORNING_BUY,5,-0.14590918926682941,-0.1412498105601846,-0.12280796659166167,-0.11755975709548211,-0.12280796659166167,688017,-0.32343520161266714,-0.16454670409340866,603728,0.004379138838111141,-0.1414746543778801
2026-07-07,EVENING_BUY,5,-0.09634796145056528,-0.09176794203451386,-0.06645094333471997,-0.09817426907933319,-0.06645094333471997,300671,-0.40951000000000004,-0.11466803911477097,600276,-0.002576149957028373,-0.009754335260115599
2026-07-07,MORNING_BUY,3,-0.10691634607587593,,,-0.1143481760621638,0.022191822465420286,002979,-0.2029418503349022,-0.0920526861033002,688235,-0.03353082135303864,0.022191822465420286
2026-07-08,EVENING_BUY,3,-0.03436101977177989,,,-0.045503866196348886,0.02167712492869356,688017,-0.1819453081066773,-0.012075326922641905,603993,0.01719065795132435,0.02167712492869356
2026-07-08,MORNING_BUY,5,-0.018549270450118848,0.03553890213342986,0.04055789360762533,0.04062134021373143,0.04055789360762533,300821,-0.3897839140783821,-0.2349019607843137,002490,0.17535748474909219,0.10733695652173902
2026-07-09,EVENING_BUY,4,-0.0044645701724336795,0.01811184770362421,,0.03292425486744932,0.03292425486744932,688017,-0.234426136177175,-0.07219382380060735,601899,0.0352636747477626,0.05901520637219404
2026-07-09,MORNING_BUY,4,-0.05586664466328445,0.051434540835361586,,0.04800895411018524,0.04800895411018524,300821,-0.40950999999999993,-0.37777020115922255,601808,0.15868140619697302,0.06181818181818177
2026-07-10,EVENING_BUY,3,-0.1783440668039092,,,-0.10004577379636825,-0.06470280764635594,300821,-0.35603615791932064,-0.3349406528189911,688235,-0.05037817277076562,-0.06470280764635594
2026-07-13,EVENING_BUY,4,-0.012746264713205363,-0.00061883526856051,,0.035129718111652,0.035129718111652,000977,-0.17128783023096628,-0.04912855304713992,601899,0.029851840950592345,0.07273391812865504
2026-07-13,MORNING_BUY,3,-0.29723514211886304,,,-0.3029955703211517,-0.29761904761904767,600879,-0.06714480467949913,-0.2857142857142857,688270,0.002506048477003864,-0.29761904761904767
2026-07-14,EVENING_BUY,3,-0.04210926267179386,,,-0.012840956630483513,0.015164520743919718,688072,-0.34550948067890375,-0.10064587475441455,600988,-0.004335089643966894,0.015164520743919718
2026-07-14,MORNING_BUY,3,-0.011357595369438997,,,-0.02993961886061014,0.04073425921129514,300164,-0.15112552408174817,0.02580645161290329,600900,-0.05219941211552892,0.04073425921129514
2026-07-15,EVENING_BUY,4,0.056354004544936914,0.08737055678455356,,0.05890014655407588,0.05890014655407588,600276,-0.059693311608356,-0.03669565217391302,000975,0.09920906059004775,0.16442605997931747
2026-07-15,MORNING_BUY,4,0.07782119815672955,0.08470725738704843,,0.06594977496946164,0.06594977496946164,002156,-0.2314425073332138,0.05716302046577293,000968,0.03918491301726168,0.014619883040935644
2026-07-16,MORNING_BUY,5,-0.04278625016480497,-0.0363092766249071,-0.042432129623641145,0.02556305567544237,-0.042432129623641145,002156,-0.2026828165663317,-0.06869414432439647,603556,0.006630518103158511,-0.006473888649115356
2026-07-21,EVENING_BUY,4,0.02469421734075089,0.023751311194395663,,0.05000252833696639,0.05000252833696639,600428,-0.19305029574295451,0.02752293577981657,600988,-0.0205766920844489,0.05101465614430678
2026-07-21,MORNING_BUY,4,0.011206914379247562,0.02640870809421954,,0.0406272609242907,0.0406272609242907,600863,-0.026186137393328424,-0.03439846676566838,603619,0.05754468858856532,0.051551551551551666
2026-07-22,EVENING_BUY,5,-0.027223699703402437,-0.036727466355871735,-0.012666324778126051,-0.014289911029041535,-0.012666324778126051,600428,-0.231184227714596,0.010791366906474753,601899,-0.04497975888459582,-0.0015527950310559868
2026-07-22,MORNING_BUY,3,-0.010033216109891349,,,-0.0020346515689623756,0.002567865003668235,600863,-0.07443389502094955,-0.026030345191749293,600547,0.05301738655480159,0.002567865003668235
2026-07-23,EVENING_BUY,5,-0.012823579154244258,-0.021957035981884004,-0.014597638581663297,-0.0005212325312639599,-0.014597638581663297,600428,-0.21696122954196673,0.023710248156314728,600547,0.09656561386141771,0.009846827133479286
2026-07-23,MORNING_BUY,4,-0.05664934305440347,-0.03574512767058472,,-0.06364296320739155,-0.06364296320739155,603893,-0.10126031893436038,-0.11936198920585972,603619,-0.01963401765177286,-0.11833855799373039
2026-07-24,EVENING_BUY,4,0.0035126847862103905,-0.02498375911919759,,0.0416475590705882,0.0416475590705882,600428,-0.1724425678293956,0.08900201650243433,300164,-0.0373173750425303,-0.0008375209380234727
2026-07-24,MORNING_BUY,5,0.00566457685722257,0.006820485124269332,0.01980031055298855,0.022277348120044782,0.01980031055298855,300191,-0.08694929285161856,0.00104094378903552,603993,0.018835616712810754,-0.003064351378958108
2026-07-27,EVENING_BUY,3,-0.03705522175201903,,,0.022307075628852202,-0.004861111111111094,603893,-0.1088295332882383,-0.1557798165137615,600362,0.0905292299058702,-0.004861111111111094
2026-07-28,EVENING_BUY,4,0.03732904335116649,0.02836301864731013,,0.021730466916386137,0.021730466916386137,600428,-0.22927346964345674,0.06422711746273557,002490,0.14392774034760913,0.009383378016085908
2026-07-28,MORNING_BUY,4,-0.017152102930603097,-0.0029533280164854756,,-0.009513506912164738,-0.009513506912164738,603228,-0.09797034378665381,-0.05974842767295596,002028,0.0950680763002425,-0.03583829365079361
2026-07-29,EVENING_BUY,3,0.07330274797012463,,,0.06584677072998268,0.016238159675236785,600362,0.032735942542344354,0.08821470245040852,002490,0.10820130179151,0.016238159675236785
2026-07-30,EVENING_BUY,5,0.09412411068184393,0.09443109463645794,0.09687406699713093,0.08975554494014093,0.09687406699713093,600428,-0.19591818568050756,0.09289617486338786,600547,0.09143110766398777,0.08197905381003978
2026-07-30,MORNING_BUY,5,0.018152526010842874,0.023481796754059925,0.025880902374195786,0.0286469349566425,0.025880902374195786,603399,-0.04933497545313492,-0.0031645569620253333,603393,0.0072902845929196936,0.004281821720513834
2026-07-31,EVENING_BUY,3,0.042866482637542225,,,0.03969984250995895,0.08085106382978724,600026,-0.05885934971038875,0.049199762892708776,600547,0.048947056979997905,0.08085106382978724
2026-07-31,MORNING_BUY,4,0.03712813277247087,0.04635770557295223,,0.09092324342324343,0.09092324342324343,002595,-0.08718636959802606,0.0094394143710268,000975,0.015384468489778369,0.14069264069264076
