date,symbol,last_close,pred_close,real_close,pred_ret,real_ret,status
2025-09-26,300164,5.49,5.284176826477051,5.78,-0.03749055984024585,0.052823315118396996,ok
2025-09-26,600938,25.3904185,25.07476806640625,25.36167463,-0.012431872030535862,-0.0011320754716981352,ok
2025-09-26,601808,13.25281176,13.515045166015625,13.4385075,0.019787001488024147,0.014011799410029502,ok
2025-09-26,603393,27.93,29.373123168945312,29.14,0.05166928639259982,0.043322592194772636,ok
2025-09-26,603619,19.03979871,18.50015640258789,19.22694624,-0.02834285780178336,0.009829280910501836,ok
