,equity
2025-01-01,1.0
2025-01-02,1.0
2025-01-03,0.9413933892322599
2025-01-06,0.9413933892322599
2025-01-07,0.9413933892322599
2025-01-08,0.9413933892322599
2025-01-09,0.9413933892322599
2025-01-10,1.0181624791931898
2025-01-13,1.0181624791931898
2025-01-14,1.0181624791931898
2025-01-15,1.0181624791931898
2025-01-16,1.0181624791931898
2025-01-17,0.9857252065960355
2025-01-20,0.9857252065960355
2025-01-21,0.9857252065960355
2025-01-22,0.9857252065960355
2025-01-23,0.9857252065960355
2025-01-24,0.962377970120561
2025-01-27,0.962377970120561
2025-01-28,0.962377970120561
2025-01-29,0.962377970120561
2025-01-30,0.962377970120561
2025-01-31,0.9286383168688369
2025-02-03,0.9286383168688369
2025-02-04,0.9286383168688369
2025-02-05,0.9286383168688369
2025-02-06,0.9286383168688369
2025-02-07,0.9150892548836081
2025-02-10,0.9150892548836081
2025-02-11,0.9150892548836081
2025-02-12,0.9150892548836081
2025-02-13,0.9150892548836081
2025-02-14,0.8891093956875252
2025-02-17,0.8891093956875252
2025-02-18,0.8891093956875252
2025-02-19,0.8891093956875252
2025-02-20,0.8891093956875252
2025-02-21,0.9154212731929542
2025-02-24,0.9154212731929542
2025-02-25,0.9154212731929542
2025-02-26,0.9154212731929542
2025-02-27,0.9154212731929542
2025-02-28,0.8886532087789907
2025-03-03,0.8886532087789907
2025-03-04,0.8886532087789907
2025-03-05,0.8886532087789907
2025-03-06,0.8886532087789907
2025-03-07,0.9119974985870285
2025-03-10,0.9119974985870285
2025-03-11,0.9119974985870285
2025-03-12,0.9119974985870285
2025-03-13,0.9119974985870285
2025-03-14,0.9929558944831413
2025-03-17,0.9929558944831413
2025-03-18,0.9929558944831413
2025-03-19,0.9929558944831413
2025-03-20,0.9929558944831413
2025-03-21,0.9574900740086429
2025-03-24,0.9574900740086429
2025-03-25,0.9574900740086429
2025-03-26,0.9574900740086429
2025-03-27,0.9574900740086429
2025-03-28,0.8183763873366255
2025-03-31,0.8183763873366255
2025-04-01,0.8183763873366255
2025-04-02,0.8183763873366255
2025-04-03,0.8183763873366255
2025-04-04,0.7613467373347459
2025-04-07,0.7613467373347459
2025-04-08,0.7613467373347459
2025-04-09,0.7613467373347459
2025-04-10,0.7613467373347459
2025-04-11,0.7709541905601762
2025-04-14,0.7709541905601762
2025-04-15,0.7709541905601762
2025-04-16,0.7709541905601762
2025-04-17,0.7709541905601762
2025-04-18,0.7688088167843752
2025-04-21,0.7688088167843752
2025-04-22,0.7688088167843752
2025-04-23,0.7688088167843752
2025-04-24,0.7688088167843752
2025-04-25,0.7569082413264073
2025-04-28,0.7569082413264073
2025-04-29,0.7569082413264073
2025-04-30,0.7569082413264073
2025-05-01,0.7569082413264073
2025-05-02,0.770436977084953
2025-05-05,0.770436977084953
2025-05-06,0.770436977084953
