date,N,A_no_filter,B_drop_1,C_drop_2,D_drop_3,E_keep_top,most_bearish,most_bearish_pred,most_bearish_real,most_bullish,most_bullish_pred,most_bullish_real,ranked_detail
2026-07-15,8,0.05645855278272746,0.06660088016681043,0.0832751672120076,0.0705061775915063,0.0832751672120076,002156,-0.23288206968718228,-0.014537738905853304,000975,0.06523073940020674,0.034862397040354764,"[[""002156"", -0.23288206968718228, -0.014537738905853304], [""600276"", -0.045712346615998656, -0.033444842104372596], [""601899"", -0.018467940516741388, 0.14712011531451408], [""300164"", -0.0018214985714505305, 0.1564814398645218], [""002490"", 0.030845339293934515, 0.06883113585710232], [""000968"", 0.03813306221379098, 0.0745613655946662], [""600988"", 0.05899239728550709, 0.017794549600886445], [""000975"", 0.06523073940020674, 0.034862397040354764]]"
2026-07-16,6,-0.02042736483162842,-0.028967948220132222,-0.07280766967299199,-0.007915752629200338,-0.07280766967299199,002156,-0.19931086527037734,0.022275552110890606,603556,0.09566053219364812,-0.04154180748848746,"[[""002156"", -0.19931086527037734, 0.022275552110890606], [""603259"", -0.14678888996755046, 0.14639093759130684], [""688333"", -0.11076233835552907, -0.26748342080436693], [""002532"", -0.007934404146010321, 0.0], [""600988"", 0.08520357957263691, 0.017794549600886445], [""603556"", 0.09566053219364812, -0.04154180748848746]]"
2026-07-17,3,0.04615288570242789,,,,-0.02485381176923318,600428,-0.19238604621323552,0.10108959283949348,000968,0.08021468827218725,-0.02485381176923318,"[[""600428"", -0.19238604621323552, 0.10108959283949348], [""603893"", -0.04808414572536357, 0.06222287603702337], [""000968"", 0.08021468827218725, -0.02485381176923318]]"
2026-07-20,3,0.02438536005143066,,,,-0.0860303316098695,600428,-0.21763588117177324,0.10108959283949348,603556,0.1544062700653619,-0.0860303316098695,"[[""600428"", -0.21763588117177324, 0.10108959283949348], [""601899"", 0.019239474398923262, 0.058096818924668], [""603556"", 0.1544062700653619, -0.0860303316098695]]"
2026-07-21,8,0.037542304531830994,0.02846412048787921,0.03272491939625288,0.03571099335532617,0.03272491939625288,600428,-0.17329098409554744,0.10108959283949348,603619,0.09593755191134434,0.1039754801691648,"[[""600428"", -0.17329098409554744, 0.10108959283949348], [""600863"", -0.04431282747893772, 0.0028993270376371783], [""600988"", -0.021170077490564543, 0.017794549600886445], [""601899"", -0.00784333073433885, 0.04349244021953891], [""300164"", 0.017925574344658912, -0.06976739792378273], [""601600"", 0.04719436845404612, 0.04730476012299589], [""603393"", 0.07627245305317065, 0.053549684188713975], [""603619"", 0.09593755191134434, 0.1039754801691648]]"
2026-07-22,8,0.017291551424952853,0.005320402651447049,0.012389932828546705,0.011309009474078757,0.012389932828546705,600428,-0.1993820002614929,0.10108959283949348,600547,0.078229890252552,0.0463678826063727,"[[""600428"", -0.1993820002614929, 0.10108959283949348], [""300164"", -0.1148565468615037, -0.03709677841115089], [""600988"", -0.09769564258808994, 0.017794549600886445], [""000975"", -0.08673742101205173, 0.034862397040354764], [""603993"", -0.03215537686423342, -0.04242425176540532], [""601899"", -0.0012308677531177592, 0.005535064656889022], [""600863"", 0.027081192320169256, 0.012203954832182617], [""600547"", 0.078229890252552, 0.0463678826063727]]"
2026-07-23,9,0.02059906153682192,0.010537745123987974,0.02070454915917622,0.03983252243462541,0.02070454915917622,600428,-0.2037267724515769,0.10108959283949348,600547,0.08905245490877567,0.0463678826063727,"[[""600428"", -0.2037267724515769, 0.10108959283949348], [""300164"", -0.085188331939966, -0.06062988312232975], [""603893"", -0.0832978720976928, -0.09406329049351891], [""601899"", -0.06365036315364114, 0.03812227474942609], [""600988"", -0.05404683520061404, 0.017794549600886445], [""603619"", -0.026676173102464507, 0.1039754801691648], [""600863"", -0.02214064072448796, -0.00022895967016201002], [""603228"", 0.049767763053072844, 0.03296390715206443], [""600547"", 0.08905245490877567, 0.0463678826063727]]"
2026-07-24,9,0.017227791307695917,0.007292527772838647,0.016977393527848328,0.002958693642574136,0.016977393527848328,300164,-0.2093273942394671,0.09670989958655407,603993,0.07158622821839922,-0.020428989790034824,"[[""300164"", -0.2093273942394671, 0.09670989958655407], [""002353"", -0.1833796512621264, -0.06050153251222912], [""600428"", -0.17359581188886763, 0.10108959283949348], [""000977"", -0.11945554522888946, -0.1013333407315341], [""300191"", -0.07791773275646974, 0.08705269826153383], [""002532"", -0.04757644653320314, 0.029365069393428422], [""600988"", -0.01875636779500811, 0.017794549600886445], [""601600"", 0.016185142226138316, 0.0053021751211650425], [""603993"", 0.07158622821839922, -0.020428989790034824]]"
2026-07-27,3,0.009319881458201285,,,,0.08307691720815802,603893,-0.07283530978981512,-0.10298577107569551,000968,0.12129423035674547,0.08307691720815802,"[[""603893"", -0.07283530978981512, -0.10298577107569551], [""600362"", 0.07491228315565324, 0.047868498242141344], [""000968"", 0.12129423035674547, 0.08307691720815802]]"
2026-07-28,8,0.048237840508348326,0.041822351918746566,0.04913376762539325,0.06601935077202718,0.04913376762539325,600428,-0.1894776750904993,0.09314626063556064,002490,0.154401532935577,-0.0026560398896752213,"[[""600428"", -0.1894776750904993, 0.09314626063556064], [""002028"", 0.009953116613721003, -0.0020461423211335372], [""300164"", 0.014319445445072132, -0.035294148107776424], [""601179"", 0.01764992927979625, 0.08836858735044628], [""603228"", 0.04236251102439792, 0.10210680595598576], [""002326"", 0.07154812646256659, 0.04121476176088823], [""600362"", 0.10697368617343583, 0.10106263868249088], [""002490"", 0.154401532935577, -0.0026560398896752213]]"
2026-07-29,5,0.06464566987005357,0.05539119600872899,0.02845524396885139,,0.02845524396885139,601872,0.017172516599764043,0.10166356531535192,002490,0.1413907372154246,0.009210549018390024,"[[""601872"", 0.017172516599764043, 0.10166356531535192], [""600489"", 0.057962594826285185, 0.1361990521283618], [""601727"", 0.07912343643279796, 0.0020725418066045442], [""600362"", 0.09202256976097578, 0.0740826410815596], [""002490"", 0.1413907372154246, 0.009210549018390024]]"
2026-07-30,10,0.07870866823230124,0.07223048400667292,0.08036586001901325,0.097780762679455,0.08036586001901325,600428,-0.19418732759513924,0.13701232626295612,601727,0.14076751108846275,-0.007267469462669651,"[[""600428"", -0.19418732759513924, 0.13701232626295612], [""603399"", -0.047862327410779004, 0.007147475907950396], [""603556"", 0.010846870573709033, -0.04153845860407901], [""300191"", 0.013961037998422965, 0.2679244707215507], [""600988"", 0.014650974473807032, 0.11941494310317946], [""603393"", 0.02152381042827911, -0.007395894515678569], [""300671"", 0.02834640170504077, 0.06214685684286825], [""600362"", 0.06495285577325949, 0.1492814680695509], [""600547"", 0.08310924018923238, 0.10036096399738392], [""601727"", 0.14076751108846275, -0.007267469462669651]]"
2026-07-31,7,0.04105107524684123,0.05329708658917213,0.05890930152926921,0.08230605823916512,0.05890930152926921,600900,-0.05230698203581552,-0.03242499280714417,601727,0.13013272865775383,-0.015804616797630122,"[[""600900"", -0.05230698203581552, -0.03242499280714417], [""002595"", -0.022928971173252433, 0.025236011888686738], [""603556"", -0.008925105506626507, -0.03467772531031443], [""000975"", 0.029012547893540575, 0.17489172906765438], [""600026"", 0.041300874810707766, 0.04620857378111887], [""600547"", 0.10421735344203653, 0.12392854690551736], [""601727"", 0.13013272865775383, -0.015804616797630122]]"
2026-08-03,10,0.08486599583533341,0.09351238968470936,0.11308674578934624,0.133530233948039,0.11308674578934624,600428,-0.20799003298587204,0.007048451190949878,002716,0.16204851776806306,0.1927860942896853,"[[""600428"", -0.20799003298587204, 0.007048451190949878], [""688111"", -0.0737042424104617, -0.06308245915238575], [""601872"", -0.0338041582180344, -0.030017671321503014], [""688266"", 0.0009508518239591535, 0.11470861887983697], [""600988"", 0.02636619014219721, 0.045938243286805625], [""000975"", 0.033859486857684695, 0.1385964891733702], [""300750"", 0.03434705952290873, -0.008038888956423795], [""000603"", 0.035868880537397896, 0.32884612450232864], [""601069"", 0.053384916427606344, 0.12187495646067004], [""002716"", 0.16204851776806306, 0.1927860942896853]]"
2026-08-04,7,0.06502672169598046,0.06895603859532366,0.06179700198404685,0.08606105712234732,0.06179700198404685,600428,-0.2568469829921689,0.04145082029992131,600547,0.13650340273249983,0.132530162431735,"[[""600428"", -0.2568469829921689, 0.04145082029992131], [""603259"", -0.19566883582191386, 0.1047512216517077], [""688111"", -0.06706379289118003, -0.03525921856915504], [""002517"", -0.05496562386996262, -0.0299401806903854], [""600406"", 0.003569395579382739, -0.033734946403885746], [""000603"", 0.013549444810399436, 0.27538919315192545], [""600547"", 0.13650340273249983, 0.132530162431735]]"
2026-08-05,10,0.012344346722742105,0.0017934620466067974,-0.0024178329157975714,-0.004471183730860084,-0.0024178329157975714,000636,-0.2765357997590695,0.10730230880795988,001337,0.11848219784903469,-0.009565187537151854,"[[""000636"", -0.2765357997590695, 0.10730230880795988], [""300408"", -0.2288102187830625, 0.03548382174584175], [""600428"", -0.22498611944512437, 0.011955622789640019], [""603259"", -0.21327090505826274, 0.0907807676517789], [""000960"", -0.036206952030794604, -0.04147585495569461], [""000603"", -0.034360358890906384, 0.004678655794026376], [""002595"", -0.02234849902894953, -0.03452833643499409], [""000975"", -0.0021178783413597912, -0.007451001335592844], [""600547"", 0.07255886255768296, -0.03373732929839246], [""001337"", 0.11848219784903469, -0.009565187537151854]]"
2026-08-06,9,,,,,,000636,-0.30055175812668233,,001337,0.0700725020633437,,"[[""000636"", -0.30055175812668233, NaN], [""603259"", -0.20553824550868172, NaN], [""601872"", -0.14296180076513776, NaN], [""000603"", -0.11873400020904057, NaN], [""000975"", -0.057707820272033694, NaN], [""600489"", -0.018654392231797212, NaN], [""603619"", 0.009696198530192879, NaN], [""002155"", 0.03455674340189341, NaN], [""001337"", 0.0700725020633437, NaN]]"
