,equity
2023-06-01,1.0
2023-06-02,0.9878474950878621
2023-06-05,0.9878474950878621
2023-06-06,0.9878474950878621
2023-06-07,0.9878474950878621
2023-06-08,0.9878474950878621
2023-06-09,0.989956451778197
2023-06-12,0.989956451778197
2023-06-13,0.989956451778197
2023-06-14,0.989956451778197
2023-06-15,0.989956451778197
2023-06-16,0.9480461358313953
2023-06-19,0.9480461358313953
2023-06-20,0.9480461358313953
2023-06-21,0.9480461358313953
2023-06-22,0.9480461358313953
2023-06-23,0.9434969872509524
2023-06-26,0.9434969872509524
2023-06-27,0.9434969872509524
2023-06-28,0.9434969872509524
2023-06-29,0.9434969872509524
2023-06-30,0.9559122080569799
2023-07-03,0.9559122080569799
2023-07-04,0.9559122080569799
2023-07-05,0.9559122080569799
2023-07-06,0.9559122080569799
2023-07-07,1.0076841283523814
2023-07-10,1.0076841283523814
2023-07-11,1.0076841283523814
2023-07-12,1.0076841283523814
2023-07-13,1.0076841283523814
2023-07-14,1.0272998115936027
2023-07-17,1.0272998115936027
2023-07-18,1.0272998115936027
2023-07-19,1.0272998115936027
2023-07-20,1.0272998115936027
2023-07-21,1.0224728088876953
2023-07-24,1.0224728088876953
2023-07-25,1.0224728088876953
2023-07-26,1.0224728088876953
2023-07-27,1.0224728088876953
2023-07-28,1.0305060608346595
2023-07-31,1.0305060608346595
2023-08-01,1.0305060608346595
2023-08-02,1.0305060608346595
2023-08-03,1.0305060608346595
2023-08-04,1.0162774546086575
2023-08-07,1.0162774546086575
2023-08-08,1.0162774546086575
2023-08-09,1.0162774546086575
2023-08-10,1.0162774546086575
2023-08-11,0.9822643674564915
2023-08-14,0.9822643674564915
2023-08-15,0.9822643674564915
2023-08-16,0.9822643674564915
2023-08-17,0.9822643674564915
2023-08-18,1.0264831849109604
2023-08-21,1.0264831849109604
2023-08-22,1.0264831849109604
2023-08-23,1.0264831849109604
2023-08-24,1.0264831849109604
2023-08-25,1.0537210305732811
2023-08-28,1.0537210305732811
2023-08-29,1.0537210305732811
2023-08-30,1.0537210305732811
2023-08-31,1.0537210305732811
2023-09-01,1.0044909821206436
2023-09-04,1.0044909821206436
2023-09-05,1.0044909821206436
2023-09-06,1.0044909821206436
2023-09-07,1.0044909821206436
2023-09-08,1.0102372106969604
2023-09-11,1.0102372106969604
2023-09-12,1.0102372106969604
2023-09-13,1.0102372106969604
2023-09-14,1.0102372106969604
2023-09-15,0.9781572687212394
2023-09-18,0.9781572687212394
2023-09-19,0.9781572687212394
2023-09-20,0.9781572687212394
2023-09-21,0.9781572687212394
2023-09-22,0.9615094100812617
2023-09-25,0.9615094100812617
2023-09-26,0.9615094100812617
2023-09-27,0.9615094100812617
2023-09-28,0.9615094100812617
2023-09-29,0.9665936345486097
2023-10-02,0.9665936345486097
2023-10-03,0.9665936345486097
2023-10-04,0.9665936345486097
2023-10-05,0.9665936345486097
2023-10-06,0.9717047431401934
2023-10-09,0.9717047431401934
2023-10-10,0.9717047431401934
2023-10-11,0.9717047431401934
2023-10-12,0.9717047431401934
2023-10-13,0.9570440839593909
2023-10-16,0.9570440839593909
2023-10-17,0.9570440839593909
2023-10-18,0.9570440839593909
2023-10-19,0.9570440839593909
2023-10-20,0.9202820263852448
2023-10-23,0.9202820263852448
2023-10-24,0.9202820263852448
2023-10-25,0.9202820263852448
2023-10-26,0.9202820263852448
2023-10-27,0.9228067204884075
2023-10-30,0.9228067204884075
2023-10-31,0.9228067204884075
2023-11-01,0.9228067204884075
2023-11-02,0.9228067204884075
2023-11-03,0.9223671088519257
2023-11-06,0.9223671088519257
2023-11-07,0.9223671088519257
2023-11-08,0.9223671088519257
2023-11-09,0.9223671088519257
2023-11-10,1.0009881922751673
2023-11-13,1.0009881922751673
2023-11-14,1.0009881922751673
2023-11-15,1.0009881922751673
2023-11-16,1.0009881922751673
2023-11-17,0.965967649243059
2023-11-20,0.965967649243059
2023-11-21,0.965967649243059
2023-11-22,0.965967649243059
2023-11-23,0.965967649243059
2023-11-24,0.9662666375006265
2023-11-27,0.9662666375006265
2023-11-28,0.9662666375006265
2023-11-29,0.9662666375006265
2023-11-30,0.9662666375006265
2023-12-01,0.9593937220447798
2023-12-04,0.9593937220447798
2023-12-05,0.9593937220447798
2023-12-06,0.9593937220447798
2023-12-07,0.9593937220447798
2023-12-08,0.9161751756264521
2023-12-11,0.9161751756264521
2023-12-12,0.9161751756264521
2023-12-13,0.9161751756264521
2023-12-14,0.9161751756264521
2023-12-15,0.9181473526380837
2023-12-18,0.9181473526380837
2023-12-19,0.9181473526380837
2023-12-20,0.9181473526380837
2023-12-21,0.9181473526380837
2023-12-22,0.945747111505955
2023-12-25,0.945747111505955
2023-12-26,0.945747111505955
2023-12-27,0.945747111505955
2023-12-28,0.945747111505955
2023-12-29,0.9021025904614179
2024-01-01,0.9021025904614179
2024-01-02,0.9021025904614179
2024-01-03,0.9021025904614179
2024-01-04,0.9021025904614179
2024-01-05,0.8769829155586066
2024-01-08,0.8769829155586066
2024-01-09,0.8769829155586066
2024-01-10,0.8769829155586066
2024-01-11,0.8769829155586066
2024-01-12,0.8858853333820815
2024-01-15,0.8858853333820815
2024-01-16,0.8858853333820815
2024-01-17,0.8858853333820815
2024-01-18,0.8858853333820815
2024-01-19,0.8898414093217945
2024-01-22,0.8898414093217945
2024-01-23,0.8898414093217945
2024-01-24,0.8898414093217945
2024-01-25,0.8898414093217945
2024-01-26,0.8423635957209511
2024-01-29,0.8423635957209511
2024-01-30,0.8423635957209511
2024-01-31,0.8423635957209511
2024-02-01,0.8423635957209511
2024-02-02,0.9250135361099407
2024-02-05,0.9250135361099407
2024-02-06,0.9250135361099407
2024-02-07,0.9250135361099407
2024-02-08,0.9250135361099407
2024-02-09,0.9520901281041784
2024-02-12,0.9520901281041784
2024-02-13,0.9520901281041784
2024-02-14,0.9520901281041784
2024-02-15,0.9520901281041784
2024-02-16,0.9799592942666877
2024-02-19,0.9799592942666877
2024-02-20,0.9799592942666877
2024-02-21,0.9799592942666877
2024-02-22,0.9799592942666877
2024-02-23,1.0182713846903135
2024-02-26,1.0182713846903135
2024-02-27,1.0182713846903135
2024-02-28,1.0182713846903135
2024-02-29,1.0182713846903135
2024-03-01,1.118891427422923
2024-03-04,1.118891427422923
2024-03-05,1.118891427422923
2024-03-06,1.118891427422923
2024-03-07,1.118891427422923
2024-03-08,1.1428976409222003
2024-03-11,1.1428976409222003
2024-03-12,1.1428976409222003
2024-03-13,1.1428976409222003
2024-03-14,1.1428976409222003
2024-03-15,1.144823385137823
2024-03-18,1.144823385137823
2024-03-19,1.144823385137823
2024-03-20,1.144823385137823
2024-03-21,1.144823385137823
2024-03-22,1.1835613277801917
2024-03-25,1.1835613277801917
2024-03-26,1.1835613277801917
2024-03-27,1.1835613277801917
2024-03-28,1.1835613277801917
2024-03-29,1.2197601311726707
2024-04-01,1.2197601311726707
2024-04-02,1.2197601311726707
2024-04-03,1.2197601311726707
2024-04-04,1.2197601311726707
2024-04-05,1.2857516740764483
2024-04-08,1.2857516740764483
2024-04-09,1.2857516740764483
2024-04-10,1.2857516740764483
2024-04-11,1.2857516740764483
2024-04-12,1.2686995028036394
2024-04-15,1.2686995028036394
2024-04-16,1.2686995028036394
2024-04-17,1.2686995028036394
2024-04-18,1.2686995028036394
2024-04-19,1.2846283653966726
2024-04-22,1.2846283653966726
2024-04-23,1.2846283653966726
2024-04-24,1.2846283653966726
2024-04-25,1.2846283653966726
2024-04-26,1.259389232410072
2024-04-29,1.259389232410072
2024-04-30,1.259389232410072
2024-05-01,1.259389232410072
2024-05-02,1.259389232410072
2024-05-03,1.2714175359309214
2024-05-06,1.2714175359309214
2024-05-07,1.2714175359309214
2024-05-08,1.2714175359309214
2024-05-09,1.2714175359309214
2024-05-10,1.28676407180612
2024-05-13,1.28676407180612
2024-05-14,1.28676407180612
2024-05-15,1.28676407180612
2024-05-16,1.28676407180612
2024-05-17,1.2647587674610126
