,equity
2023-06-01,1.0
2023-06-02,1.0975143017386428
2023-06-05,1.0975143017386428
2023-06-06,1.0975143017386428
2023-06-07,1.0975143017386428
2023-06-08,1.0975143017386428
2023-06-09,1.3401208440064745
2023-06-12,1.3401208440064745
2023-06-13,1.3401208440064745
2023-06-14,1.3401208440064745
2023-06-15,1.3401208440064745
2023-06-16,1.2807322135528807
2023-06-19,1.2807322135528807
2023-06-20,1.2807322135528807
2023-06-21,1.2807322135528807
2023-06-22,1.2807322135528807
2023-06-23,1.1961516126741638
2023-06-26,1.1961516126741638
2023-06-27,1.1961516126741638
2023-06-28,1.1961516126741638
2023-06-29,1.1961516126741638
2023-06-30,1.1182688521156015
2023-07-03,1.1182688521156015
2023-07-04,1.1182688521156015
2023-07-05,1.1182688521156015
2023-07-06,1.1182688521156015
2023-07-07,1.2839465741549907
2023-07-10,1.2839465741549907
2023-07-11,1.2839465741549907
2023-07-12,1.2839465741549907
2023-07-13,1.2839465741549907
2023-07-14,1.0800486989759766
2023-07-17,1.0800486989759766
2023-07-18,1.0800486989759766
2023-07-19,1.0800486989759766
2023-07-20,1.0800486989759766
2023-07-21,1.0650977147436418
2023-07-24,1.0650977147436418
2023-07-25,1.0650977147436418
2023-07-26,1.0650977147436418
2023-07-27,1.0650977147436418
2023-07-28,1.1330878876431085
2023-07-31,1.1330878876431085
2023-08-01,1.1330878876431085
2023-08-02,1.1330878876431085
2023-08-03,1.1330878876431085
2023-08-04,1.0203473112313726
2023-08-07,1.0203473112313726
2023-08-08,1.0203473112313726
2023-08-09,1.0203473112313726
2023-08-10,1.0203473112313726
2023-08-11,0.9498247017202182
2023-08-14,0.9498247017202182
2023-08-15,0.9498247017202182
2023-08-16,0.9498247017202182
2023-08-17,0.9498247017202182
2023-08-18,0.9564214941759466
2023-08-21,0.9564214941759466
2023-08-22,0.9564214941759466
2023-08-23,0.9564214941759466
2023-08-24,0.9564214941759466
2023-08-25,0.9963690360330829
2023-08-28,0.9963690360330829
2023-08-29,0.9963690360330829
2023-08-30,0.9963690360330829
2023-08-31,0.9963690360330829
2023-09-01,0.9930750026620476
2023-09-04,0.9930750026620476
2023-09-05,0.9930750026620476
2023-09-06,0.9930750026620476
2023-09-07,0.9930750026620476
2023-09-08,1.0269800432522402
2023-09-11,1.0269800432522402
2023-09-12,1.0269800432522402
2023-09-13,1.0269800432522402
2023-09-14,1.0269800432522402
2023-09-15,0.9576997088447873
2023-09-18,0.9576997088447873
2023-09-19,0.9576997088447873
2023-09-20,0.9576997088447873
2023-09-21,0.9576997088447873
2023-09-22,0.9212091406004587
2023-09-25,0.9212091406004587
2023-09-26,0.9212091406004587
2023-09-27,0.9212091406004587
2023-09-28,0.9212091406004587
2023-09-29,0.896949074501803
2023-10-02,0.896949074501803
