,equity
2024-09-02,1.0
2024-09-03,1.0
2024-09-04,1.0
2024-09-05,1.0
2024-09-06,0.923487756268636
2024-09-09,0.923487756268636
2024-09-10,0.923487756268636
2024-09-11,0.923487756268636
2024-09-12,0.923487756268636
2024-09-13,0.929939957601345
2024-09-16,0.929939957601345
2024-09-17,0.929939957601345
2024-09-18,0.929939957601345
2024-09-19,0.929939957601345
2024-09-20,1.218939005582169
2024-09-23,1.218939005582169
2024-09-24,1.218939005582169
2024-09-25,1.218939005582169
2024-09-26,1.218939005582169
2024-09-27,1.4036293715292762
2024-09-30,1.4036293715292762
2024-10-01,1.4036293715292762
2024-10-02,1.4036293715292762
2024-10-03,1.4036293715292762
2024-10-04,1.3766771338975672
2024-10-07,1.3766771338975672
2024-10-08,1.3766771338975672
2024-10-09,1.3766771338975672
2024-10-10,1.3766771338975672
2024-10-11,1.3051891429085078
2024-10-14,1.3051891429085078
2024-10-15,1.3051891429085078
2024-10-16,1.3051891429085078
2024-10-17,1.3051891429085078
2024-10-18,1.3161749796844797
2024-10-21,1.3161749796844797
2024-10-22,1.3161749796844797
2024-10-23,1.3161749796844797
2024-10-24,1.3161749796844797
2024-10-25,1.288211214917089
2024-10-28,1.288211214917089
2024-10-29,1.288211214917089
2024-10-30,1.288211214917089
2024-10-31,1.288211214917089
2024-11-01,1.3517070069079757
2024-11-04,1.3517070069079757
2024-11-05,1.3517070069079757
2024-11-06,1.3517070069079757
2024-11-07,1.3517070069079757
2024-11-08,1.3097451030942646
2024-11-11,1.3097451030942646
2024-11-12,1.3097451030942646
2024-11-13,1.3097451030942646
2024-11-14,1.3097451030942646
2024-11-15,1.2516915959936266
2024-11-18,1.2516915959936266
2024-11-19,1.2516915959936266
2024-11-20,1.2516915959936266
2024-11-21,1.2516915959936266
2024-11-22,1.2642471865054503
2024-11-25,1.2642471865054503
2024-11-26,1.2642471865054503
2024-11-27,1.2642471865054503
2024-11-28,1.2642471865054503
2024-11-29,1.2846354041152035
2024-12-02,1.2846354041152035
2024-12-03,1.2846354041152035
2024-12-04,1.2846354041152035
2024-12-05,1.2846354041152035
2024-12-06,1.2946615123923852
2024-12-09,1.2946615123923852
2024-12-10,1.2946615123923852
2024-12-11,1.2946615123923852
2024-12-12,1.2946615123923852
2024-12-13,1.3140674781892543
2024-12-16,1.3140674781892543
2024-12-17,1.3140674781892543
2024-12-18,1.3140674781892543
2024-12-19,1.3140674781892543
2024-12-20,1.3377516389998105
2024-12-23,1.3377516389998105
2024-12-24,1.3377516389998105
2024-12-25,1.3377516389998105
2024-12-26,1.3377516389998105
2024-12-27,1.3377516389998105
2024-12-30,1.3377516389998105
2024-12-31,1.3377516389998105
