date,symbol,last_close,pred_close,real_close,pred_ret,real_ret,status
2024-10-25,000001,10.75,10.630467414855957,10.47,-0.01111931024595747,-0.026046511627906943,ok
2024-10-25,000858,137.21,129.73690795898438,137.02,-0.054464631156735166,-0.0013847387216675555,ok
2024-10-25,002594,101.03,100.31895446777344,95.09,-0.007037964290077858,-0.05879441749975256,ok
2024-10-25,600036,35.08,34.6630973815918,33.99,-0.011884339179253134,-0.031071835803876735,ok
2024-10-25,600519,1455.39,1486.3385009765625,1430.29,0.02126474757732466,-0.017246236403988036,ok
