entry_date,exit_date,symbol,weight,last_close,real_close,pred_ret,real_ret,gross_ret,strategy,rank_pred,n_candidates,real_ret_net
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t0,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t0,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t1,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t1,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t1,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t2,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t2,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t2,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t3,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t3,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t3,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t4,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t4,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t4,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t5,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t5,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t5,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t6,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t6,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t6,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t7,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t7,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t7,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t8,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t8,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t8,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t9,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t9,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t9,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t10,2,5,-0.08212060395761045
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t10,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t10,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t11,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t11,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t11,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t12,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t12,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t12,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t13,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t13,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t13,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t14,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t14,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t14,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t15,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t15,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t15,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t16,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t16,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t16,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t17,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t17,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t17,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t18,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t18,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t18,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t19,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t19,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t19,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t20,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t20,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t20,3,5,0.009750304210270015
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t21,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t21,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t21,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t22,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t22,3,5,0.009750304210270015
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t22,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t23,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t23,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t23,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t24,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t24,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t24,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t25,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t25,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t25,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t26,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t26,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t26,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t27,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t27,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t27,3,5,0.009750304210270015
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t28,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t28,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t28,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t29,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t29,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t29,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t30,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t30,4,5,-0.076512243731364
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t30,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t31,2,5,-0.08212060395761045
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t31,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t31,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t32,4,5,-0.076512243731364
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t32,3,5,0.009750304210270015
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t32,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t33,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t33,3,5,0.009750304210270015
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t33,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t34,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t34,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t34,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t35,2,5,-0.08212060395761045
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t35,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t35,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t36,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t36,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t36,4,5,-0.076512243731364
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t37,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t37,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t37,2,5,-0.08212060395761045
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t38,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t38,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t38,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t39,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t39,4,5,-0.076512243731364
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t39,2,5,-0.08212060395761045
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t40,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t40,2,5,-0.08212060395761045
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t40,3,5,0.009750304210270015
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t41,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t41,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t41,0,5,-0.046792792792792914
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t42,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t42,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t42,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t43,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t43,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t43,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t44,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t44,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t44,0,5,-0.046792792792792914
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t45,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t45,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t45,1,5,-0.027870730811604957
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t46,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000858,0.3333333333333333,106.63,98.3,0.004017516236965779,-0.07812060395761045,-0.07812060395761045,random_top_3_t46,2,5,-0.08212060395761045
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t46,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t47,4,5,-0.076512243731364
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t47,1,5,-0.027870730811604957
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t47,3,5,0.009750304210270015
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t48,0,5,-0.046792792792792914
2024-09-06,2024-09-13,600519,0.3333333333333333,1294.54,1200.67,0.022647640372014388,-0.072512243731364,-0.072512243731364,random_top_3_t48,4,5,-0.076512243731364
2024-09-06,2024-09-13,002594,0.3333333333333333,82.18,83.31,0.006383610398382311,0.013750304210270015,0.013750304210270015,random_top_3_t48,3,5,0.009750304210270015
2024-09-06,2024-09-13,600036,0.3333333333333333,27.23,26.58,0.0018993465943324406,-0.023870730811604957,-0.023870730811604957,random_top_3_t49,1,5,-0.027870730811604957
2024-09-06,2024-09-13,000001,0.3333333333333333,8.88,8.5,-0.00896764016366225,-0.04279279279279291,-0.04279279279279291,random_top_3_t49,0,5,-0.046792792792792914
