date,open,high,low,close,volume,amount
2022-11-18,1374.73,1382.73,1354.73,1365.86,23609,3703793426.0
2022-11-21,1340.08,1340.08,1297.26,1318.71,39096,5917086070.0
2022-11-22,1316.17,1358.47,1314.84,1338.68,29901,4582790131.0
2022-11-23,1326.73,1355.73,1319.77,1347.73,22177,3428793052.0
2022-11-24,1357.73,1367.61,1312.71,1318.72,27687,4241974248.0
2022-11-25,1319.24,1330.73,1308.73,1320.74,18621,2833988373.0
2022-11-28,1283.51,1313.73,1249.73,1308.61,47723,7040991068.0
2022-11-29,1368.29,1398.73,1349.73,1397.73,73420,11587859176.0
2022-11-30,1385.85,1402.73,1383.73,1397.73,31497,5019450678.0
2022-12-01,1458.73,1478.73,1429.52,1429.53,51358,8480772923.0
2022-12-02,1433.73,1451.72,1419.93,1432.61,23884,3910860618.0
2022-12-05,1466.73,1477.73,1447.73,1463.63,36127,6018521304.0
2022-12-06,1453.73,1525.63,1450.73,1486.73,44147,7477917194.0
2022-12-07,1476.54,1518.73,1468.76,1482.73,35526,6012253045.0
2022-12-08,1480.73,1493.73,1463.73,1485.75,19730,3323420877.0
2022-12-09,1490.73,1528.73,1480.73,1528.73,39215,6716944493.0
2022-12-12,1514.59,1564.73,1513.73,1537.75,34755,6063957619.0
2022-12-13,1535.73,1559.42,1528.73,1548.73,21385,3735089152.0
2022-12-14,1541.73,1579.53,1541.73,1569.6,29098,5141262368.0
2022-12-15,1603.73,1614.73,1578.73,1585.72,30634,5497063390.0
2022-12-16,1571.98,1589.73,1541.73,1585.6,33303,5901587128.0
2022-12-19,1597.53,1597.53,1558.9,1571.73,24987,4447236356.0
2022-12-20,1564.06,1564.06,1481.18,1513.73,46198,7944120661.0
2022-12-21,1522.73,1537.73,1516.38,1537.73,22816,3948926227.0
2022-12-22,1555.43,1581.73,1543.73,1566.73,23175,4093861570.0
2022-12-23,1551.13,1580.73,1543.73,1569.73,17319,3063608409.0
2022-12-26,1569.73,1569.73,1533.75,1540.79,21384,3749121030.0
2022-12-27,1558.64,1567.79,1546.14,1553.64,17905,3109270166.0
2022-12-28,1566.52,1567.64,1528.65,1553.64,21438,3699948995.0
2022-12-29,1537.64,1547.63,1521.69,1539.64,22418,3844499655.0
2022-12-30,1556.64,1573.63,1547.64,1547.64,25333,4409544297.0
2023-01-03,1551.84,1559.07,1526.65,1550.65,26034,4487760231.0
2023-01-04,1550.64,1559.34,1536.64,1545.65,20416,3523582306.0
2023-01-05,1557.64,1621.64,1553.64,1621.64,47943,8541587089.0
2023-01-06,1626.76,1632.54,1607.64,1624.41,24904,4480838898.0
2023-01-09,1655.64,1670.62,1628.46,1661.84,30977,5684181147.0
2023-01-10,1659.7,1685.14,1651.14,1675.09,22732,4204783734.0
2023-01-11,1676.64,1680.64,1657.48,1665.59,22720,4201487773.0
2023-01-12,1668.64,1676.64,1653.64,1654.64,17193,3162637136.0
2023-01-13,1664.82,1708.64,1660.64,1707.64,31940,5969876222.0
2023-01-16,1706.64,1755.64,1701.64,1733.54,36848,7059982640.0
2023-01-17,1733.8,1743.64,1715.64,1728.64,21299,4068321409.0
2023-01-18,1734.64,1745.94,1710.64,1713.64,21063,4008665438.0
2023-01-19,1713.14,1713.16,1686.64,1700.85,23439,4401994437.0
2023-01-20,1709.83,1718.89,1678.64,1680.65,25609,4807356071.0
2023-01-30,1729.64,1729.64,1700.64,1708.64,35923,6799756571.0
2023-01-31,1717.14,1720.59,1653.71,1666.4,32991,6128311548.0
2023-02-01,1675.62,1679.64,1632.04,1665.61,33974,6244678925.0
2023-02-02,1669.02,1679.64,1646.64,1656.75,29759,5465509510.0
2023-02-03,1640.64,1646.64,1616.32,1638.64,34945,6324635031.0
2023-02-06,1600.64,1615.64,1580.64,1615.64,42661,7595739044.0
2023-02-07,1628.72,1629.44,1608.37,1617.64,24322,4373671735.0
2023-02-08,1620.65,1626.61,1595.64,1604.64,16676,2980574806.0
2023-02-09,1598.64,1650.39,1595.65,1638.64,29754,5401399088.0
2023-02-10,1630.74,1639.13,1621.69,1630.64,17985,3253859317.0
2023-02-13,1630.64,1695.14,1630.64,1676.99,38147,7058382498.0
2023-02-14,1677.1,1678.04,1655.64,1664.43,19566,3601769574.0
2023-02-15,1664.42,1675.94,1656.45,1661.64,18177,3351422211.0
2023-02-16,1661.98,1707.64,1648.64,1682.46,33246,6196915130.0
2023-02-17,1670.8,1693.64,1640.69,1641.42,26443,4880328952.0
2023-02-20,1641.64,1699.44,1637.84,1695.64,29669,5488800056.0
2023-02-21,1694.64,1694.64,1671.64,1687.64,18751,3491633510.0
2023-02-22,1675.65,1684.54,1652.44,1656.64,21869,4031016045.0
2023-02-23,1660.64,1669.44,1625.89,1638.64,21881,3983991208.0
2023-02-24,1630.75,1630.83,1602.82,1608.64,24635,4415621498.0
2023-02-27,1599.14,1635.64,1595.66,1631.05,22065,3978128676.0
2023-02-28,1639.64,1642.65,1603.94,1634.38,23952,4314877096.0
2023-03-01,1633.64,1668.64,1623.87,1659.17,24458,4475592195.0
2023-03-02,1649.64,1659.63,1641.74,1648.64,13144,2405292304.0
2023-03-03,1660.41,1662.25,1623.12,1638.68,16198,2946842659.0
2023-03-06,1638.82,1639.14,1617.41,1627.78,20646,3730079522.0
2023-03-07,1626.62,1637.24,1608.64,1608.94,22785,4101302456.0
2023-03-08,1600.66,1606.58,1581.76,1591.06,22764,4035787172.0
2023-03-09,1588.64,1605.64,1560.64,1590.66,27612,4881442710.0
2023-03-10,1572.21,1601.64,1570.64,1570.64,21161,3725139075.0
2023-03-13,1571.64,1595.64,1569.64,1582.64,20560,3626476291.0
2023-03-14,1584.42,1600.52,1559.14,1586.64,23705,4177289027.0
2023-03-15,1599.01,1605.52,1570.76,1571.56,19213,3392698490.0
2023-03-16,1560.64,1590.64,1559.65,1572.63,17646,3096791142.0
2023-03-17,1590.64,1596.53,1556.64,1562.64,27023,4744249369.0
2023-03-20,1571.64,1575.64,1548.64,1550.24,20491,3557872017.0
2023-03-21,1555.64,1606.49,1544.61,1595.64,31142,5491052284.0
2023-03-22,1600.64,1613.64,1586.19,1593.99,15330,2727648674.0
2023-03-23,1586.64,1611.75,1585.65,1595.5,17356,3082821551.0
2023-03-24,1589.72,1604.24,1586.64,1599.26,12770,2269649179.0
2023-03-27,1599.24,1599.24,1576.64,1588.43,15296,2700755933.0
2023-03-28,1590.64,1610.64,1585.66,1602.44,17261,3073113077.0
2023-03-29,1619.64,1620.64,1605.71,1610.64,15393,2761909333.0
2023-03-30,1613.64,1625.64,1599.64,1620.64,19257,3453573052.0
2023-03-31,1645.64,1668.64,1639.64,1640.64,27446,5024790356.0
2023-04-03,1645.64,1648.41,1620.72,1622.71,21417,3875811673.0
2023-04-04,1632.64,1635.81,1607.64,1635.23,20066,3614275263.0
2023-04-06,1625.64,1636.54,1608.86,1617.6,14874,2676251956.0
2023-04-07,1615.64,1626.65,1608.98,1611.63,13525,2428160574.0
2023-04-10,1611.52,1611.52,1564.64,1592.34,29418,5171150567.0
2023-04-11,1613.64,1613.64,1564.64,1566.14,29209,5138854627.0
2023-04-12,1567.9,1570.64,1513.46,1514.74,51105,8732657376.0
2023-04-13,1510.64,1544.23,1504.65,1543.64,29543,5049310126.0
2023-04-14,1546.64,1553.64,1525.44,1534.06,21232,3646526766.0
2023-04-17,1560.64,1573.64,1548.64,1573.64,30467,5303401395.0
2023-04-18,1573.64,1589.64,1566.66,1578.64,18314,3220107647.0
2023-04-19,1582.64,1586.14,1570.64,1579.64,14601,2568632845.0
2023-04-20,1580.75,1585.64,1549.64,1562.52,19885,3468366835.0
2023-04-21,1566.64,1568.72,1541.92,1546.11,18518,3210937222.0
2023-04-24,1541.64,1542.64,1521.64,1525.64,20231,3456728718.0
2023-04-25,1526.64,1556.62,1522.64,1551.02,20583,3534989917.0
2023-04-26,1564.64,1581.64,1540.64,1564.55,27892,4861477657.0
2023-04-27,1568.64,1590.64,1550.64,1578.56,25605,4489906864.0
2023-04-28,1583.65,1603.41,1574.61,1581.16,26225,4636084177.0
2023-05-04,1589.64,1598.31,1556.64,1570.54,27466,4818999650.0
2023-05-05,1586.64,1586.64,1557.03,1570.64,20714,3621305973.0
2023-05-08,1588.96,1589.64,1537.81,1541.16,33171,5742915994.0
2023-05-09,1535.64,1560.62,1527.71,1542.64,29378,5057346564.0
2023-05-10,1535.83,1556.64,1535.64,1545.64,20773,3588550877.0
2023-05-11,1551.64,1555.64,1535.64,1537.71,15246,2623835905.0
2023-05-12,1535.64,1550.52,1525.65,1527.04,19460,3335038590.0
2023-05-15,1522.64,1537.64,1511.84,1536.94,25740,4384647977.0
2023-05-16,1534.63,1540.63,1517.64,1523.93,22224,3785811907.0
2023-05-17,1528.64,1533.64,1519.65,1521.64,16777,2858697942.0
2023-05-18,1525.63,1526.04,1510.64,1511.64,19219,3260170684.0
2023-05-19,1491.64,1524.97,1476.19,1520.14,26741,4504022549.0
2023-05-22,1510.65,1572.64,1510.64,1566.64,41284,7165754129.0
2023-05-23,1574.63,1574.64,1545.19,1545.19,16894,2934118394.0
2023-05-24,1552.97,1554.19,1530.75,1531.54,18479,3182416491.0
2023-05-25,1526.63,1530.64,1510.64,1521.64,22466,3814504093.0
2023-05-26,1522.64,1525.64,1495.65,1511.2,18291,3090691546.0
2023-05-29,1517.64,1518.99,1498.64,1509.64,17771,2998147159.0
2023-05-30,1509.64,1519.53,1479.2,1488.93,26453,4424706688.0
2023-05-31,1481.65,1486.36,1447.31,1449.54,36957,6053737281.0
2023-06-01,1438.64,1495.63,1438.64,1456.56,28645,4708722933.0
2023-06-02,1465.64,1493.79,1456.75,1491.24,25058,4163116244.0
2023-06-05,1486.8,1503.52,1483.64,1485.64,16201,2704294313.0
2023-06-06,1490.64,1504.64,1472.19,1487.63,19914,3326778183.0
2023-06-07,1493.63,1499.44,1470.64,1471.54,17890,2971782064.0
2023-06-08,1476.47,1495.64,1470.65,1488.64,14703,2441569677.0
2023-06-09,1492.63,1498.61,1486.64,1486.64,17580,2938014322.0
2023-06-12,1486.66,1528.64,1482.16,1516.64,27029,4562308599.0
2023-06-13,1514.52,1525.25,1505.64,1519.64,14663,2485398902.0
2023-06-14,1539.64,1554.88,1526.85,1547.52,31506,5438040356.0
2023-06-15,1550.98,1576.29,1543.64,1575.64,25223,4395900802.0
2023-06-16,1577.64,1620.64,1570.74,1618.33,37918,6742301361.0
2023-06-19,1610.64,1618.59,1558.64,1564.64,31700,5584248725.0
2023-06-20,1560.64,1585.64,1555.64,1564.1,20947,3659824529.0
2023-06-21,1560.64,1577.24,1555.64,1556.47,17721,3088635934.0
2023-06-26,1540.75,1550.64,1515.64,1529.64,23993,4098619510.0
2023-06-27,1530.63,1540.34,1520.73,1531.69,15174,2598138744.0
2023-06-28,1533.82,1554.64,1531.64,1549.02,18574,3199294221.0
2023-06-29,1551.64,1555.63,1533.65,1534.35,14231,2446524134.0
2023-06-30,1546.55,1555.54,1533.03,1537.55,20459,3472586730.0
2023-07-03,1545.55,1571.83,1538.55,1570.65,19139,3286737792.0
2023-07-04,1570.75,1580.99,1564.63,1577.15,12472,2155553635.0
2023-07-05,1576.55,1578.52,1546.55,1561.93,14745,2523960725.0
2023-07-06,1555.71,1579.55,1546.55,1549.53,15141,2589459002.0
2023-07-07,1547.55,1555.54,1536.55,1536.58,15167,2571458553.0
2023-07-10,1551.55,1561.51,1546.55,1547.45,13477,2298241728.0
2023-07-11,1556.55,1561.72,1548.65,1556.55,12583,2151079270.0
2023-07-12,1559.59,1569.55,1557.88,1560.35,13285,2280785351.0
2023-07-13,1568.54,1591.96,1565.56,1584.95,25807,4479772500.0
2023-07-14,1602.55,1605.05,1587.75,1599.55,18550,3245530255.0
2023-07-17,1597.55,1597.55,1573.15,1576.52,14336,2482069846.0
2023-07-18,1580.13,1581.06,1567.55,1569.35,14738,2544005063.0
2023-07-19,1561.56,1574.55,1560.35,1569.55,12483,2147704435.0
2023-07-20,1574.54,1595.53,1568.55,1570.55,16693,2897176490.0
2023-07-21,1578.43,1619.05,1572.55,1617.85,39377,6931535726.0
2023-07-24,1597.07,1617.7,1597.07,1617.7,19713,3476648177.0
2023-07-25,1646.55,1675.43,1646.54,1675.1,43086,7837450019.0
