date,open,high,low,close,volume,amount
2022-03-02,79.87,79.99,78.19,79.74,121242,2998567648.0
2022-03-03,80.04,80.49,78.2,78.61,99633,2449485392.0
2022-03-04,75.97,77.49,73.54,74.8,291706,6857430784.0
2022-03-07,72.5,72.77,70.21,71.41,236129,5286036224.0
2022-03-08,70.56,72.03,66.87,68.93,291499,6317187584.0
2022-03-09,69.2,71.4,66.87,71.4,251135,5484773632.0
2022-03-10,74.51,74.68,73.2,73.24,248343,5744788992.0
2022-03-11,70.87,74.13,70.21,73.49,186116,4186645904.0
2022-03-14,71.87,71.87,69.87,69.87,150841,3336922832.0
2022-03-15,67.25,70.87,66.68,67.8,198204,4269341888.0
2022-03-16,70.54,73.54,68.27,73.35,333766,7432043520.0
2022-03-17,77.0,77.16,75.09,75.17,315844,7518685440.0
2022-03-18,75.17,76.49,74.22,75.04,150549,3530653264.0
2022-03-21,76.87,79.83,76.26,78.66,279178,6829415168.0
2022-03-22,78.54,79.34,77.54,78.47,115079,2815900944.0
2022-03-23,80.2,80.54,78.96,79.26,148501,3696654256.0
2022-03-24,78.1,80.2,77.67,79.23,113681,2794432832.0
2022-03-25,79.24,79.86,74.87,75.31,208024,4984988416.0
2022-03-28,75.17,75.17,73.16,73.67,143104,3306510720.0
2022-03-29,74.51,75.7,73.14,73.87,138587,3224438272.0
2022-03-30,72.54,75.88,70.94,75.88,251260,5807876352.0
2022-03-31,74.94,75.2,72.5,73.47,161731,3721363312.0
2022-04-01,72.47,76.72,72.4,75.52,182948,4301758464.0
2022-04-06,78.54,78.87,76.74,77.5,205293,4976485376.0
2022-04-07,76.87,78.64,76.54,76.87,122700,2964659968.0
2022-04-08,76.87,79.04,76.57,78.2,171719,4185742784.0
2022-04-11,76.87,77.36,73.37,74.54,193070,4519392512.0
2022-04-12,74.2,76.39,73.94,76.26,128889,3034073568.0
2022-04-13,75.21,77.52,74.54,75.87,109673,2614119776.0
2022-04-14,77.54,78.53,77.16,77.3,131638,3198011072.0
2022-04-15,76.37,76.87,74.45,75.6,129239,3049510864.0
2022-04-18,75.13,77.2,73.54,76.57,110592,2613800704.0
2022-04-19,77.92,80.5,77.91,78.49,207782,5140377856.0
2022-04-20,79.42,79.65,77.16,77.46,130781,3187144240.0
2022-04-21,76.13,77.13,74.24,74.88,154049,3625535264.0
2022-04-22,73.54,75.42,73.22,75.34,108162,2522975072.0
2022-04-25,73.54,75.68,72.41,72.7,161889,3741670656.0
2022-04-26,73.2,75.49,73.01,74.14,158176,3670084736.0
2022-04-27,72.41,75.47,69.81,75.21,254342,5794106624.0
2022-04-28,75.07,75.37,73.54,74.2,146372,3405250080.0
2022-04-29,74.8,78.15,73.79,77.87,248163,5912448256.0
2022-05-05,78.94,81.0,77.46,79.8,253259,6282897408.0
2022-05-06,77.21,78.87,76.9,77.56,145489,3530097264.0
2022-05-09,73.87,75.83,73.87,74.45,175116,4086613984.0
2022-05-10,71.57,74.76,70.96,74.65,209697,4792958464.0
2022-05-11,74.2,82.42,74.04,81.1,459526,11482476032.0
2022-05-12,80.2,82.77,79.77,81.57,241156,6107994880.0
2022-05-13,83.47,87.37,82.17,86.9,367121,9733352448.0
2022-05-16,87.24,87.87,85.3,85.91,202369,5441551616.0
2022-05-17,86.53,91.87,86.37,91.04,293489,8193618944.0
2022-05-18,91.04,92.87,89.87,90.68,205303,5812001024.0
2022-05-19,88.64,91.99,88.3,91.71,173637,4879756544.0
2022-05-20,92.54,94.07,90.6,92.77,178683,5125699584.0
2022-05-23,94.44,96.2,92.81,95.27,255588,7496178176.0
2022-05-24,93.54,94.52,90.54,90.54,290497,8303003904.0
2022-05-25,90.62,93.09,89.55,92.6,230858,6563212032.0
2022-05-26,92.66,93.94,91.04,92.42,143095,4106312144.0
2022-05-27,94.52,96.07,92.42,93.16,153187,4467796224.0
2022-05-30,94.2,96.77,93.9,96.24,218524,6485732096.0
2022-05-31,96.87,97.19,94.71,95.51,177011,5242211072.0
2022-06-01,96.2,98.47,94.58,96.86,216912,6501902080.0
2022-06-02,95.54,98.54,95.28,97.21,177728,5355773696.0
2022-06-06,98.2,103.69,97.72,102.95,294757,9260502528.0
2022-06-07,102.87,103.49,100.57,101.83,200221,6296538112.0
2022-06-08,103.07,106.22,101.21,106.01,290513,9321932800.0
2022-06-09,108.21,108.47,103.87,104.34,307542,10050640384.0
2022-06-10,104.04,113.54,103.89,113.14,438249,14790622464.0
2022-06-13,112.2,116.49,110.4,113.14,360681,12573534208.0
2022-06-14,110.87,111.8,105.95,111.4,404789,13634616576.0
2022-06-15,111.53,112.28,107.71,108.54,303948,10285857792.0
2022-06-16,108.7,111.1,108.01,108.87,190172,6410739456.0
2022-06-17,106.9,110.6,105.89,109.54,262148,8830738944.0
2022-06-20,109.56,113.09,108.54,110.93,245416,8405361664.0
2022-06-21,110.12,110.8,107.6,110.54,197827,6666969600.0
2022-06-22,111.01,112.75,109.54,110.16,186788,6412052224.0
2022-06-23,111.77,114.89,109.54,114.7,323142,11251776000.0
2022-06-24,114.53,115.63,112.21,113.89,235984,8273168128.0
2022-06-27,114.23,115.87,112.98,113.43,217155,7630684928.0
2022-06-28,112.54,116.47,111.11,114.5,269635,9447959040.0
2022-06-29,113.53,113.54,107.37,107.41,361146,12246017280.0
2022-06-30,107.2,109.99,106.87,108.03,220145,7372602880.0
2022-07-01,107.6,107.87,103.57,106.6,234113,7658689280.0
2022-07-04,107.54,109.61,106.94,108.92,209512,7020823808.0
2022-07-05,109.2,110.4,106.73,108.17,173757,5819208192.0
2022-07-06,108.14,110.4,107.53,108.9,183434,6179119616.0
2022-07-07,109.44,114.19,107.99,113.33,304649,10511816704.0
2022-07-08,113.33,114.16,109.54,109.54,190478,6547698944.0
2022-07-11,108.83,108.83,103.16,104.97,254317,8284856832.0
2022-07-12,103.54,103.87,96.9,99.87,450515,13935271930.66
2022-07-13,99.87,101.48,95.79,100.16,341067,10439432846.37
2022-07-14,99.84,104.54,99.2,104.54,272489,8631732044.24
2022-07-15,108.54,113.5,107.87,109.6,444508,15284697866.33
2022-07-18,111.87,112.2,106.2,109.24,238912,8007559906.57
2022-07-19,109.24,109.24,106.08,107.24,158180,5239778187.42
2022-07-20,107.86,108.16,106.56,107.44,103263,3425066981.27
2022-07-21,106.54,107.2,104.52,105.04,132003,4303073903.06
2022-07-22,105.54,108.42,105.54,106.74,141774,4687025063.19
2022-07-25,105.54,105.87,103.54,104.52,115017,3705167359.35
2022-07-26,104.36,106.1,103.54,105.2,107656,3493834391.48
2022-07-27,104.87,106.8,103.87,105.47,91056,2961812248.59
2022-07-28,106.54,107.35,104.87,105.35,109065,3572559081.57
2022-07-29,104.57,106.17,102.89,103.69,114854,3695131506.07
2022-08-01,102.9,107.6,102.34,107.08,187584,6141512246.28
2022-08-02,105.2,107.06,104.0,105.77,156643,5110091377.52
2022-08-03,105.8,108.52,103.2,104.23,188723,6197191078.22
2022-08-04,106.24,107.39,104.27,105.84,186637,6098858888.61
2022-08-05,106.9,107.53,103.0,105.07,157564,5115620394.38
2022-08-08,104.27,105.2,103.24,104.02,129488,4158491944.2
2022-08-09,103.96,104.84,102.95,103.48,116107,3719885520.15
2022-08-10,103.47,103.47,98.57,99.69,258499,7998810820.76
2022-08-11,100.71,102.2,98.77,101.91,165445,5159742999.32
2022-08-12,101.91,102.33,100.24,100.88,101338,3165436406.24
2022-08-15,100.97,103.31,100.64,101.97,135119,4265356111.56
2022-08-16,102.17,104.2,102.07,103.21,157243,5029761317.39
2022-08-17,103.57,106.77,102.48,106.21,210871,6808620193.78
2022-08-18,105.9,106.9,104.85,105.58,142790,4659424798.77
2022-08-19,105.25,106.05,102.57,103.37,124289,3993178339.9
2022-08-22,102.24,105.6,100.98,104.6,147668,4747212897.21
2022-08-23,104.9,105.42,103.23,104.11,93000,2989844194.59
2022-08-24,104.13,104.56,100.0,100.07,186783,5854016197.05
2022-08-25,100.09,100.6,97.79,100.1,140221,4308297636.81
2022-08-26,101.23,102.88,100.24,102.15,122127,3849213721.03
2022-08-29,101.46,102.53,100.73,101.42,85912,2696123150.78
2022-08-30,102.07,103.07,100.24,100.52,110247,3454778559.87
2022-08-31,93.9,95.77,91.57,92.9,408060,11841919126.44
2022-09-01,91.9,95.1,91.58,92.47,192582,5566420144.72
2022-09-02,93.14,93.44,89.6,90.9,161662,4561284361.67
2022-09-05,86.57,87.2,83.94,86.49,351208,9364600412.1
2022-09-06,86.49,88.39,85.97,87.88,189903,5154529157.93
2022-09-07,87.57,91.92,87.1,91.14,190873,5345727757.12
2022-09-08,91.24,91.9,89.24,89.66,116429,3267426058.84
2022-09-09,90.57,90.73,89.23,90.14,76098,2125233636.1
2022-09-13,90.9,92.47,90.03,91.84,111524,3162351106.79
2022-09-14,90.9,91.5,88.99,89.68,105151,2935617132.72
2022-09-15,90.24,90.4,85.87,86.74,152395,4126260384.99
2022-09-16,86.24,87.39,85.02,85.56,104476,2797971959.02
2022-09-19,86.24,88.2,85.8,87.02,110950,3006108121.18
2022-09-20,88.17,89.4,87.57,88.31,111245,3058894058.59
2022-09-21,87.5,87.77,85.9,86.9,83754,2258898397.52
2022-09-22,86.07,86.7,84.0,86.42,92800,2468839436.32
2022-09-23,85.93,86.83,85.0,85.7,79644,2125444094.97
2022-09-26,85.7,88.9,84.76,87.89,143606,3911414126.97
2022-09-27,87.89,88.51,86.92,88.22,83096,2262822665.47
2022-09-28,87.9,87.9,85.4,85.44,85620,2293531516.44
2022-09-29,86.9,87.5,84.9,85.09,88357,2355802795.76
2022-09-30,84.57,84.75,79.9,80.91,214036,5421385039.32
2022-10-10,80.99,82.37,80.05,80.64,117479,2967008053.9
2022-10-11,80.9,82.7,80.01,81.91,132820,3370369988.09
2022-10-12,81.57,84.65,80.22,84.35,144871,3708582158.11
2022-10-13,83.57,84.57,82.93,82.96,96187,2497932932.31
2022-10-14,84.26,86.6,83.55,85.08,145695,3854443048.81
2022-10-17,84.57,84.57,82.47,83.79,109678,2842978644.52
2022-10-18,89.9,89.9,87.74,88.13,244142,6717206760.96
2022-10-19,88.13,89.05,85.86,86.07,134004,3642369173.85
2022-10-20,84.9,85.43,82.7,84.74,128417,3355270263.24
2022-10-21,84.74,87.2,84.24,85.67,104786,2794657481.96
2022-10-24,85.2,85.67,81.43,82.09,167413,4324097663.28
2022-10-25,81.24,83.77,80.25,82.87,113243,2897739554.19
2022-10-26,83.57,84.92,82.0,82.86,126415,3279130695.61
2022-10-27,83.23,83.81,81.9,81.9,97766,2516238985.32
2022-10-28,81.24,81.24,75.51,76.87,263164,6372054067.38
2022-10-31,76.07,80.57,75.94,79.13,187942,4625511532.23
2022-11-01,79.27,84.3,79.24,84.18,219283,5620272304.03
2022-11-02,83.9,87.44,83.02,86.09,187319,4980989814.63
2022-11-03,85.24,87.49,84.94,86.23,102384,2747240766.43
2022-11-04,86.56,91.24,86.24,90.3,224887,6270505264.36
2022-11-07,88.57,90.91,87.9,89.86,135842,3781158419.5
2022-11-08,90.05,91.1,88.07,89.04,105634,2925766812.0
2022-11-09,89.62,89.86,86.45,86.78,111946,3038705770.15
2022-11-10,85.11,85.23,82.17,83.66,155497,4039239830.46
2022-11-11,87.07,87.89,85.29,86.5,166100,4467701122.29
2022-11-14,86.65,87.75,84.49,84.83,115237,3071390410.29
2022-11-15,84.9,86.34,83.6,85.9,112848,2985500713.78
2022-11-16,85.5,85.77,83.6,83.93,103549,2719934793.35
2022-11-17,83.54,83.54,81.43,82.57,111261,2842104512.8
2022-11-18,82.83,83.42,81.4,81.8,101184,2595461705.13
2022-11-21,81.18,81.77,79.74,81.64,82515,2082807824.6
2022-11-22,81.9,81.99,80.24,80.4,80146,2013576333.06
2022-11-23,80.4,80.74,79.3,80.74,88469,2209509305.64
2022-11-24,81.35,81.9,79.66,80.03,85314,2137710347.92
2022-11-25,79.9,79.9,78.57,78.59,87822,2160628974.42
2022-11-28,76.9,78.61,75.98,78.61,99109,2387430972.84
2022-11-29,79.0,80.13,77.9,79.67,123581,3051509362.17
2022-11-30,79.69,83.57,79.06,83.41,212873,5434244562.94
2022-12-01,86.24,87.22,85.21,85.79,257986,6927128718.24
2022-12-02,85.21,86.09,83.73,84.26,116075,3062453851.98
2022-12-05,85.55,86.1,84.2,84.69,105233,2776465998.91
2022-12-06,83.75,87.45,83.57,86.1,123007,3283672654.46
2022-12-07,86.12,89.66,86.12,88.15,192666,5284876702.79
2022-12-08,88.15,88.57,87.19,88.33,94581,2587392485.85
2022-12-09,88.73,89.47,87.39,88.47,100992,2768392889.38
2022-12-12,87.56,88.06,86.24,86.86,80128,2168695196.08
2022-12-13,87.57,88.57,86.74,86.84,61384,1667300817.76
2022-12-14,86.71,86.72,84.77,85.7,94365,2507895816.83
2022-12-15,85.68,87.66,84.74,87.39,97123,2610706543.72
2022-12-16,86.93,87.36,86.09,87.07,56197,1512400641.37
2022-12-19,86.57,88.57,85.44,85.74,84039,2264390154.86
2022-12-20,85.54,85.54,83.13,84.1,84908,2218820934.7
2022-12-21,84.1,84.52,83.44,83.84,41966,1095313221.68
2022-12-22,84.57,84.74,83.07,83.3,59210,1543323319.1
2022-12-23,82.27,82.37,80.4,80.96,90819,2294101017.91
2022-12-26,80.97,84.74,80.97,84.38,93548,2430254724.83
2022-12-27,84.72,84.9,83.5,84.28,55537,1453871979.26
2022-12-28,82.74,83.3,81.24,81.78,102564,2612261022.46
2022-12-29,81.57,83.19,80.95,81.82,72256,1841122253.64
2022-12-30,83.07,83.69,82.41,82.56,74890,1931977379.46
2023-01-03,82.37,84.21,80.24,83.73,121374,3108609040.59
2023-01-04,83.57,83.73,82.4,83.27,72675,1881537611.89
2023-01-05,84.41,86.1,83.92,85.26,118936,3143084205.35
2023-01-06,86.21,87.3,85.27,85.64,138855,3726792588.77
2023-01-09,86.24,86.24,84.33,84.7,114169,3020383479.88
2023-01-10,84.25,86.76,82.67,85.77,173513,4568518534.9
2023-01-11,85.2,87.24,84.04,86.57,128364,3429408754.48
2023-01-12,87.41,91.72,87.14,89.34,223479,6213489747.34
2023-01-13,89.37,90.21,88.57,89.76,128411,3556565563.29
2023-01-16,89.76,89.83,87.57,88.17,165000,4536354778.25
2023-01-17,88.17,88.4,86.55,86.9,111666,3020383061.27
2023-01-18,86.85,87.74,85.73,86.57,86108,2315435132.64
2023-01-19,86.2,87.19,85.74,87.07,81239,2185520061.14
2023-01-20,87.24,87.53,85.91,86.93,104649,2819530181.01
2023-01-30,91.9,92.9,90.57,90.9,281854,8014418507.92
2023-01-31,91.9,93.17,90.37,92.17,187110,5339962478.48
2023-02-01,92.9,98.35,92.28,98.35,272987,8144001077.42
2023-02-02,98.86,98.95,96.89,97.78,148030,4485489933.08
2023-02-03,96.89,96.89,94.5,95.24,152948,4517779880.13
2023-02-06,94.13,94.13,92.77,93.56,100447,2906251550.27
2023-02-07,94.23,94.4,92.77,93.24,76835,2223584357.9
2023-02-08,93.24,93.24,91.17,92.12,92901,2653105085.39
2023-02-09,91.57,93.18,91.0,93.01,90649,2602093563.52
2023-02-10,92.2,92.2,90.24,90.86,129708,3659502383.76
2023-02-13,89.91,91.33,89.26,91.01,93461,2628940179.13
2023-02-14,91.57,91.74,89.94,90.89,73644,2068766543.49
2023-02-15,91.24,91.54,89.76,89.9,90832,2549250813.75
2023-02-16,90.24,90.83,88.52,89.24,103348,2883947589.31
2023-02-17,89.07,89.6,87.33,87.46,100997,2764372531.12
2023-02-20,87.43,88.0,85.9,87.84,130701,3524868434.68
2023-02-21,87.57,89.09,87.0,88.49,113690,3115649014.03
2023-02-22,87.54,87.78,86.54,87.04,85088,2301668445.48
2023-02-23,86.87,87.46,86.4,87.05,100358,2705234150.25
2023-02-24,86.58,86.86,85.9,86.1,66868,1790064871.94
2023-02-27,85.24,85.53,82.9,83.51,169704,4428436083.08
2023-02-28,83.9,84.24,82.76,83.84,120330,3122819223.88
2023-03-01,83.82,85.75,82.82,85.4,143658,3781045100.69
2023-03-02,85.61,86.28,84.24,84.81,114905,3043464760.13
2023-03-03,85.23,85.31,84.26,84.83,63982,1686348718.11
2023-03-06,84.9,85.11,82.9,84.99,112124,2932174904.51
2023-03-07,84.96,85.9,83.74,83.8,105933,2789608646.13
2023-03-08,83.07,83.5,81.9,82.57,120898,3104294281.17
2023-03-09,82.4,83.51,81.57,82.26,96731,2481897868.2
2023-03-10,80.9,81.24,77.67,77.95,283464,6951755744.42
2023-03-13,77.48,77.89,75.9,77.07,167343,4010230472.09
2023-03-14,76.9,77.74,74.58,76.9,198568,4715842057.42
2023-03-15,77.4,77.73,76.04,76.44,120715,2895736124.32
2023-03-16,75.24,76.78,74.9,75.17,118370,2793057410.9
2023-03-17,75.83,77.23,75.41,76.21,135003,3213067915.67
2023-03-20,76.21,76.69,75.1,75.43,86323,2041533811.33
2023-03-21,75.87,76.74,75.17,76.74,108873,2585297267.87
2023-03-22,77.64,79.43,77.6,77.97,155339,3800940795.9
2023-03-23,77.9,78.74,76.74,78.73,97461,2374450292.86
2023-03-24,78.74,79.45,78.07,78.91,81018,1990565427.15
2023-03-27,78.9,78.9,77.0,78.12,92495,2246213086.39
2023-03-28,78.4,78.79,77.7,78.57,81845,1998797290.67
2023-03-29,79.09,80.32,79.09,79.47,144303,3588758349.33
2023-03-30,80.24,82.64,80.24,82.64,209267,5317797712.17
2023-03-31,83.23,83.86,81.9,82.24,167008,4304295451.65
2023-04-03,82.24,82.98,80.99,82.21,133691,3412119592.75
2023-04-04,82.17,82.17,79.57,80.54,137744,3448255050.96
2023-04-06,79.57,80.53,78.8,80.24,81942,2036216982.21
2023-04-07,80.25,80.95,79.68,80.0,68723,1718631440.72
2023-04-10,80.0,80.64,78.9,80.57,98058,2436804938.71
2023-04-11,80.95,81.73,79.77,80.18,87455,2194591845.3
2023-04-12,79.84,79.84,78.01,78.04,112330,2751446164.0
2023-04-13,77.1,77.9,76.16,77.84,80965,1952037226.04
2023-04-14,78.04,79.39,77.9,78.92,105506,2589957802.96
2023-04-17,78.57,80.13,78.31,80.05,90394,2244153586.58
2023-04-18,80.37,80.96,79.72,79.9,78432,1961474846.37
2023-04-19,79.9,81.3,78.93,80.52,111927,2793037791.07
2023-04-20,80.21,80.21,78.57,78.58,100308,2470721410.23
2023-04-21,78.4,79.89,77.9,77.9,104052,2553937672.05
2023-04-24,78.27,83.1,77.96,81.4,267017,6747607047.4
2023-04-25,80.57,80.84,77.64,78.34,187419,4589549733.2
2023-04-26,77.9,81.75,77.24,80.57,174492,4353221179.83
2023-04-27,80.24,83.23,80.09,83.21,242464,6228404692.62
2023-04-28,84.06,84.56,81.57,82.19,191945,4933612984.11
2023-05-04,81.9,82.77,80.7,81.08,118124,3002183826.95
2023-05-05,81.09,81.5,79.55,80.26,102440,2560075787.17
2023-05-08,81.24,83.27,81.08,81.58,121626,3104234523.95
2023-05-09,80.25,81.36,79.9,80.27,89885,2253697878.87
2023-05-10,80.57,84.3,79.97,83.5,253691,6542224182.82
2023-05-11,83.83,86.84,83.13,84.82,214237,5669565807.84
2023-05-12,85.57,86.32,83.41,83.6,104574,2750523183.88
2023-05-15,83.6,85.75,83.14,85.2,136926,3615695775.88
2023-05-16,85.03,86.04,84.64,85.28,81639,2162966660.8
2023-05-17,85.23,85.5,83.24,83.9,89556,2336687603.08
2023-05-18,84.34,84.86,82.42,83.26,100697,2610927790.57
2023-05-19,82.96,83.88,82.34,83.3,60106,1557739695.36
2023-05-22,83.88,85.57,82.6,85.27,120165,3160916356.91
2023-05-23,85.25,85.86,84.55,84.55,90619,2401159868.83
2023-05-24,84.1,85.24,83.41,84.21,68093,1787131273.37
2023-05-25,84.22,84.85,81.95,82.1,132079,3413072493.97
2023-05-26,81.24,81.24,77.84,79.23,185813,4583193890.32
2023-05-29,80.24,80.42,77.57,78.55,124723,3051361332.85
2023-05-30,78.89,81.9,78.85,80.97,166881,4201064907.25
2023-05-31,80.97,81.87,80.12,81.46,118381,2995495153.94
2023-06-01,81.46,82.86,81.31,82.05,86736,2217698925.98
2023-06-02,82.86,83.43,82.1,83.26,110680,2854069098.12
2023-06-05,83.24,83.26,80.79,83.01,104795,2682476683.9
2023-06-06,82.89,85.24,82.3,83.86,128981,3371155484.97
2023-06-07,84.24,84.72,82.07,82.42,100490,2598158541.15
2023-06-08,82.3,83.18,81.73,81.9,64454,1650438581.6
2023-06-09,83.17,83.27,81.07,82.9,107484,2753073834.57
2023-06-12,82.4,84.57,82.07,83.74,102891,2682484319.81
2023-06-13,83.74,84.24,82.61,83.98,81511,2117925895.65
2023-06-14,84.46,85.37,84.07,84.57,125776,3318766725.93
2023-06-15,84.74,88.57,84.67,87.53,243961,6622887119.05
2023-06-16,88.19,88.86,86.9,87.26,152297,4146755899.36
2023-06-19,87.26,88.57,86.2,86.64,123565,3342857528.61
2023-06-20,86.57,86.64,85.2,86.32,102366,2734002024.93
2023-06-21,85.91,88.0,85.65,86.16,107812,2906861071.14
2023-06-26,84.38,86.47,84.34,84.53,101512,2681452521.69
2023-06-27,84.24,84.85,82.6,83.59,99029,2570404963.75
2023-06-28,83.57,84.4,82.94,83.65,57270,1489543300.79
2023-06-29,83.65,83.83,81.98,82.14,83485,2148587117.07
2023-06-30,81.61,83.57,81.47,82.99,75724,1952424866.32
2023-07-03,83.2,86.66,83.2,86.06,162565,4313305226.43
2023-07-04,86.4,88.57,85.74,87.4,157120,4271284305.32
2023-07-05,87.41,87.73,85.47,85.9,93033,2493339683.16
2023-07-06,85.9,87.57,85.84,86.27,83712,2249759122.78
2023-07-07,85.9,86.12,84.94,85.04,62192,1650354364.44
2023-07-10,85.9,86.74,84.49,84.75,68878,1824432454.29
2023-07-11,85.24,87.13,84.84,86.68,102405,2744333128.69
2023-07-12,87.07,87.29,85.12,85.44,87032,2328017075.51
2023-07-13,86.07,86.74,85.24,86.18,82753,2213414441.05
2023-07-14,86.17,86.17,84.74,85.04,102722,2718639360.54
2023-07-17,85.9,85.9,84.35,85.07,78927,2086663750.62
2023-07-18,85.32,86.09,83.74,85.4,98456,2603934532.06
2023-07-19,85.4,85.54,84.48,85.18,50250,1328126186.9
2023-07-20,85.4,86.74,84.9,85.22,91271,2434017185.02
2023-07-21,84.9,85.17,84.09,85.01,75287,1979318622.2
2023-07-24,83.91,84.49,82.73,82.74,95950,2491708305.58
2023-07-25,84.46,85.9,84.45,85.1,173883,4604657751.54
2023-07-26,84.82,84.82,83.77,84.27,65865,1723363551.36
2023-07-27,85.07,85.49,83.84,84.11,112651,2962230531.88
2023-07-28,83.95,86.5,83.36,86.28,173308,4584230665.56
2023-07-31,87.28,89.48,87.24,87.95,215060,5874722582.93
2023-08-01,87.87,88.2,86.12,86.78,120340,3239067594.49
2023-08-02,87.52,87.95,86.07,86.62,87394,2346829431.29
2023-08-03,86.38,86.78,85.79,86.69,66170,1766952896.19
2023-08-04,86.95,87.31,86.17,86.72,88053,2358257628.14
2023-08-07,86.59,86.59,85.68,86.28,64204,1710317723.01
2023-08-08,85.68,86.12,84.79,85.05,91712,2419517104.52
2023-08-09,84.62,85.12,84.03,84.92,72499,1897124687.56
2023-08-10,84.95,85.57,84.2,84.85,60016,1575799641.46
2023-08-11,84.85,84.85,83.62,83.7,86125,2242256361.19
2023-08-14,82.28,82.95,78.45,79.22,252890,6237439722.0
2023-08-15,79.22,79.33,77.92,78.8,115021,2804377792.91
2023-08-16,78.38,79.12,78.02,78.68,79979,1953463841.64
2023-08-17,78.41,79.4,77.42,79.29,86836,2118628433.05
2023-08-18,79.14,79.14,77.28,77.38,98467,2385483842.91
2023-08-21,77.22,77.24,75.3,75.42,127879,3022536162.14
2023-08-22,76.61,76.78,74.25,75.46,112116,2620973083.49
2023-08-23,75.46,75.46,73.96,73.98,81238,1882331986.32
2023-08-24,74.29,76.28,74.29,75.58,106811,2501734160.95
2023-08-25,75.04,75.39,74.45,74.82,66775,1554437026.78
2023-08-28,79.95,79.95,75.37,75.79,133527,3189524811.18
2023-08-29,76.22,79.78,76.22,79.52,213223,5201525920.49
2023-08-30,80.39,81.11,79.9,80.55,152187,3798606951.32
2023-08-31,80.79,80.95,79.95,80.42,88734,2214559038.93
2023-09-01,81.62,82.11,79.95,80.32,77772,1949444068.95
2023-09-04,81.15,81.62,80.24,81.43,96512,2427791468.68
2023-09-05,81.35,81.35,80.18,80.29,74571,1864915960.48
2023-09-06,80.62,81.38,80.38,80.77,65929,1653726026.59
2023-09-07,80.76,80.76,79.99,80.08,60913,1517662851.65
2023-09-08,79.62,79.62,78.18,78.63,67634,1651599177.69
2023-09-11,78.52,80.12,78.02,79.62,76513,1876707032.36
2023-09-12,80.18,81.74,79.65,81.28,119532,3004363229.2
2023-09-13,81.28,82.04,80.75,81.13,91479,2305291959.71
2023-09-14,79.55,79.6,77.95,78.49,152580,3722930909.04
2023-09-15,78.62,79.56,77.79,78.71,82256,2010812283.73
2023-09-18,78.78,81.02,78.71,79.74,96405,2395846502.98
2023-09-19,79.28,80.04,78.55,79.67,62397,1533948926.6
2023-09-20,78.95,79.38,78.62,78.62,54497,1332673932.91
2023-09-21,78.28,78.57,76.8,77.18,92965,2232606210.05
2023-09-22,77.12,79.17,76.78,78.97,96764,2356419361.2
2023-09-25,79.56,79.61,78.73,79.22,64787,1592828380.15
2023-09-26,78.95,78.95,76.72,76.78,118463,2846103699.66
2023-09-27,76.99,78.02,76.55,76.56,75734,1808518865.65
