date,open,high,low,close,volume,amount
2022-08-08,158.95,162.18,158.15,158.56,130251,2331931587.74
2022-08-09,157.7,158.65,156.87,157.63,85386,1511033062.51
2022-08-10,156.23,158.15,153.65,154.65,143549,2503385132.53
2022-08-11,155.64,158.56,155.2,158.56,139671,2468539673.55
2022-08-12,158.95,160.31,157.36,159.35,108619,1936659422.43
2022-08-15,158.28,160.25,156.35,156.65,138440,2446911672.63
2022-08-16,156.62,157.95,155.35,155.88,109975,1929236389.49
2022-08-17,155.96,157.62,154.67,156.85,122116,2144649842.49
2022-08-18,155.65,155.85,152.66,154.08,179552,3110937647.55
2022-08-19,153.15,155.8,152.65,154.31,126038,2189742324.96
2022-08-22,152.95,154.1,150.91,152.15,155130,2663565072.08
2022-08-23,152.35,152.94,148.15,148.65,229248,3868689013.11
2022-08-24,148.61,150.15,146.65,147.89,180255,3021329672.78
2022-08-25,148.54,150.63,147.88,150.06,174854,2949656306.11
2022-08-26,152.53,154.45,150.21,150.75,243787,4181288061.74
2022-08-29,148.09,150.2,145.65,146.0,254306,4218793349.6
2022-08-30,144.65,145.41,142.84,144.68,186433,3046737234.46
2022-08-31,143.55,148.63,143.15,147.84,267333,4444754516.0
2022-09-01,146.65,146.65,143.95,144.21,158442,2607493588.41
2022-09-02,145.14,145.14,141.66,142.49,155924,2524463031.79
2022-09-05,140.65,141.0,137.72,139.67,224320,3551118312.01
2022-09-06,139.67,142.0,138.92,141.18,146938,2346001119.1
2022-09-07,140.65,140.66,138.65,139.59,141508,2245681617.84
2022-09-08,140.66,142.0,139.53,139.72,148672,2377952563.71
2022-09-09,139.76,142.3,139.01,142.11,203188,3269738015.06
2022-09-13,144.53,145.62,142.35,144.28,224554,3676000836.57
2022-09-14,142.65,143.88,141.63,143.05,143438,2325532849.69
2022-09-15,143.32,147.15,142.75,145.05,244932,4041538788.81
2022-09-16,144.65,145.44,141.43,141.73,178052,2882822677.64
2022-09-19,141.4,145.78,140.17,143.67,172371,2810086974.82
2022-09-20,144.65,146.61,142.82,146.44,184881,3048376405.91
2022-09-21,145.84,146.42,143.95,144.1,127648,2093973068.43
2022-09-22,142.65,142.94,139.2,139.55,182114,2916788948.25
2022-09-23,138.65,141.27,138.55,139.78,120259,1916778416.38
2022-09-26,138.65,144.64,138.42,142.76,210416,3411760442.77
2022-09-27,144.58,152.05,142.64,151.48,354440,5929460447.01
2022-09-28,151.2,153.19,150.15,150.25,244311,4176068020.04
2022-09-29,153.14,153.17,148.2,149.16,175647,2971843108.63
2022-09-30,150.54,152.65,149.51,149.88,167010,2843915545.0
2022-10-10,150.15,150.75,139.34,139.55,256509,4179453267.87
2022-10-11,139.56,140.66,135.55,139.24,163898,2587296299.44
2022-10-12,138.95,138.95,132.65,137.25,242385,3740666460.43
2022-10-13,135.64,136.33,133.16,134.22,191401,2950015935.78
2022-10-14,135.23,140.95,135.22,139.77,228723,3619001261.22
2022-10-17,138.33,139.15,135.94,138.3,146701,2301214745.08
2022-10-18,139.33,141.63,138.67,139.35,139689,2225727909.43
2022-10-19,139.16,139.16,134.65,135.15,173929,2703461176.3
2022-10-20,133.15,137.45,132.65,134.8,161200,2484510763.75
2022-10-21,134.65,134.78,132.15,132.8,163210,2488390106.18
2022-10-24,130.66,131.06,122.9,123.88,344039,5003671162.98
2022-10-25,121.4,125.92,121.16,122.77,209630,2986369243.41
2022-10-26,123.55,126.55,122.65,124.05,179593,2580590731.16
2022-10-27,125.63,125.72,117.23,117.75,369655,5154612979.53
2022-10-28,118.21,120.62,116.82,118.15,255862,3534562740.41
2022-10-31,115.85,117.05,112.98,114.15,225917,3030064410.1
2022-11-01,116.2,123.23,114.06,123.23,391551,5440179979.74
2022-11-02,122.65,127.03,120.71,124.27,318674,4565035333.85
2022-11-03,121.66,122.15,120.36,121.57,192819,2710951378.21
2022-11-04,121.15,132.65,121.0,130.65,478983,7099560990.25
2022-11-07,129.65,133.35,128.33,131.79,228691,3435765568.23
2022-11-08,131.66,132.92,126.76,128.14,235678,3491479586.25
2022-11-09,127.85,129.7,125.73,126.05,151242,2208052553.76
2022-11-10,125.14,127.21,124.36,126.41,176748,2568169858.62
2022-11-11,132.14,132.15,127.19,130.67,368534,5514689559.22
2022-11-14,131.65,136.06,130.55,130.95,281953,4287401009.36
2022-11-15,130.95,135.65,129.07,134.8,276567,4223081944.53
2022-11-16,134.8,137.15,133.73,134.86,182594,2827414142.72
2022-11-17,134.15,136.44,131.65,133.25,165581,2529048876.58
2022-11-18,133.65,135.95,133.36,134.26,145856,2246335618.42
2022-11-21,131.15,131.62,128.65,129.58,217625,3243860974.7
2022-11-22,129.57,133.55,129.46,130.88,143770,2162414725.74
2022-11-23,130.88,132.15,129.55,130.42,113462,1702094212.77
2022-11-24,131.65,132.14,127.65,128.46,150858,2238041525.96
2022-11-25,128.58,129.58,127.05,128.03,106766,1575517166.71
2022-11-28,125.48,128.66,122.7,128.3,190131,2750115838.34
2022-11-29,130.57,135.8,130.55,135.7,410407,6284033997.83
2022-11-30,135.45,140.62,134.65,137.51,252286,3961994532.37
2022-12-01,145.65,150.64,144.51,145.24,440921,7325021108.31
2022-12-02,145.45,147.53,142.91,143.71,210478,3461949871.67
2022-12-05,149.53,150.63,146.33,149.16,297958,5007534615.36
2022-12-06,148.62,158.87,147.75,156.05,433695,7576837370.67
2022-12-07,156.06,158.45,153.66,154.33,311288,5443269231.41
2022-12-08,153.65,156.2,152.66,155.41,156448,2723693945.98
2022-12-09,155.28,164.12,154.77,163.92,419578,7550074236.44
2022-12-12,162.65,164.03,158.56,159.0,299060,5387580972.7
2022-12-13,158.65,161.55,156.67,160.12,192762,3447321252.81
2022-12-14,160.1,165.92,159.01,164.73,286989,5255273236.65
2022-12-15,164.85,166.45,161.42,162.61,199344,3643457578.67
2022-12-16,160.87,163.73,159.31,163.17,186426,3377432021.71
2022-12-19,164.15,165.36,159.65,160.6,194184,3512784487.61
2022-12-20,160.59,161.15,150.53,153.16,343458,5965655880.27
2022-12-21,155.65,156.32,154.2,155.14,153853,2687724560.26
2022-12-22,156.68,162.2,155.32,160.15,244424,4381920906.42
2022-12-23,157.65,163.65,157.05,160.94,198620,3587724307.08
2022-12-26,160.94,161.85,158.21,159.25,178298,3198529055.22
2022-12-27,160.65,163.15,159.8,161.7,152275,2758777142.24
2022-12-28,161.64,161.64,158.53,160.83,139378,2503523214.23
2022-12-29,159.65,160.65,157.39,159.4,168505,3003533016.61
2022-12-30,160.43,161.84,159.65,161.34,149765,2702577294.54
2023-01-03,161.65,162.46,157.16,158.85,182062,3240728572.4
2023-01-04,158.65,161.15,156.95,159.27,128836,2299619966.21
2023-01-05,162.15,170.16,161.05,169.65,402791,7535626605.79
2023-01-06,171.76,171.76,168.43,171.11,233383,4428033739.33
2023-01-09,173.1,177.54,170.81,176.53,275573,5362756420.79
2023-01-10,176.45,177.36,175.26,175.89,202752,3965377700.54
2023-01-11,175.69,176.64,173.25,174.75,169995,3304975110.03
2023-01-12,175.65,176.42,172.66,174.04,138227,2675310868.61
2023-01-13,174.04,180.06,173.99,179.23,245064,4833945957.62
2023-01-16,180.65,189.92,180.65,187.17,363525,7493040737.32
2023-01-17,187.65,188.43,182.26,183.51,215079,4383014176.66
2023-01-18,185.58,192.44,184.97,186.45,272412,5639270861.86
2023-01-19,187.1,187.15,183.0,185.95,181199,3710296047.53
2023-01-20,188.54,192.65,187.75,189.37,273480,5738958670.25
2023-01-30,199.24,200.54,194.93,198.25,321809,7001555735.16
2023-01-31,197.64,198.42,189.55,189.65,257247,5456751654.42
2023-02-01,189.15,191.25,184.41,190.71,256552,5334911716.63
2023-02-02,192.34,195.15,190.8,193.16,183272,3899833436.27
2023-02-03,190.65,192.65,186.65,190.65,199352,4156921813.54
2023-02-06,180.18,185.18,177.93,182.35,334075,6710340317.7
2023-02-07,182.35,185.95,182.15,183.82,158116,3216023677.76
2023-02-08,183.82,184.65,178.87,180.2,169057,3384827003.51
2023-02-09,180.31,188.39,180.2,188.04,244940,5026717804.17
2023-02-10,188.04,188.13,183.77,185.35,140321,2872338309.45
2023-02-13,183.65,195.55,183.64,193.05,289088,6110099289.12
2023-02-14,193.05,194.4,189.25,189.89,184902,3886700986.34
2023-02-15,192.24,194.54,190.15,191.65,169258,3584495859.09
2023-02-16,190.0,195.33,188.45,191.44,213380,4522470619.71
2023-02-17,190.1,195.1,188.65,188.8,184468,3901124992.92
2023-02-20,188.85,194.45,186.15,193.6,191668,4024080431.96
2023-02-21,193.15,193.27,189.15,190.73,139396,2922693859.24
2023-02-22,189.1,191.19,187.15,188.15,141005,2931801635.6
2023-02-23,187.15,188.87,184.35,185.75,145808,2993988117.77
2023-02-24,185.72,185.72,180.47,181.75,203957,4104764613.59
2023-02-27,179.71,186.88,179.49,185.46,172996,3517673755.25
2023-02-28,187.65,188.71,182.73,185.07,114801,2342737529.15
2023-03-01,184.82,189.5,183.55,188.03,154466,3196937763.35
2023-03-02,186.75,188.26,186.01,186.89,74477,1537653713.85
2023-03-03,188.65,190.11,184.15,186.41,92837,1912804916.33
2023-03-06,185.66,187.15,183.23,185.23,111402,2277420060.91
2023-03-07,185.0,185.0,180.76,181.1,125272,2532351682.61
2023-03-08,179.65,182.15,178.65,179.95,102191,2035672769.6
2023-03-09,179.65,180.35,174.55,178.65,168505,3323035486.67
2023-03-10,176.86,180.23,175.82,175.89,110957,2181297329.28
2023-03-13,175.65,180.93,175.65,179.25,126472,2510450829.77
2023-03-14,179.35,179.37,174.35,175.93,102843,2013558948.67
2023-03-15,178.65,179.98,172.95,172.97,129880,2527648821.37
2023-03-16,171.65,174.85,169.98,171.85,120544,2309099789.8
2023-03-17,174.5,174.89,168.65,169.15,156070,2970579105.05
2023-03-20,170.65,171.24,165.65,166.55,154643,2889012995.06
2023-03-21,168.05,173.76,165.87,172.89,187893,3583069187.23
2023-03-22,172.9,176.73,172.07,172.42,108532,2097093752.68
2023-03-23,171.55,176.64,170.71,175.23,132842,2578838699.02
2023-03-24,174.65,176.6,172.15,173.67,102530,1984030937.58
2023-03-27,173.46,173.49,169.65,171.06,118799,2258153854.92
2023-03-28,171.04,174.56,170.86,173.15,109186,2099319286.01
2023-03-29,174.65,176.65,172.25,175.93,159539,3103306613.7
2023-03-30,175.93,179.61,174.83,179.04,151487,2983220917.77
2023-03-31,181.65,182.65,177.65,177.65,127590,2541477089.18
2023-04-03,177.63,177.65,173.73,175.84,133660,2604697433.72
2023-04-04,176.15,177.31,173.6,176.8,142473,2772976030.63
2023-04-06,175.65,175.65,169.72,171.19,151075,2889971045.36
2023-04-07,170.45,172.48,168.19,169.71,113038,2139054071.98
2023-04-10,165.65,165.67,158.85,165.3,339732,6169351676.17
2023-04-11,164.62,164.8,160.66,161.18,191194,3472021583.25
2023-04-12,161.65,161.76,156.2,156.47,272834,4827573321.99
2023-04-13,156.65,160.55,156.2,158.53,210802,3748131434.09
2023-04-14,158.87,159.15,155.68,156.24,144653,2549260307.3
2023-04-17,157.44,160.57,157.14,158.83,185553,3301205326.77
2023-04-18,159.65,160.82,158.23,158.97,144067,2574306113.17
2023-04-19,159.32,159.61,156.15,156.94,126172,2225609750.7
2023-04-20,156.99,157.63,153.15,154.15,148009,2578285583.86
2023-04-21,154.65,155.95,152.45,152.65,120920,2096658341.55
2023-04-24,152.75,153.55,148.15,148.65,176091,2970098989.03
2023-04-25,148.65,150.53,146.3,150.45,154897,2602607466.01
2023-04-26,149.75,151.83,148.23,149.26,148127,2500348754.99
2023-04-27,149.25,150.95,147.05,149.82,150393,2530897180.8
2023-04-28,151.91,152.6,148.53,149.65,179386,3038219039.74
2023-05-04,153.15,153.6,148.1,149.6,265878,4516684021.78
2023-05-05,149.6,154.75,148.9,154.36,251727,4324694284.67
2023-05-08,155.15,156.15,151.44,152.05,177534,3055844963.34
2023-05-09,151.48,158.15,150.65,155.42,222923,3891367973.61
2023-05-10,153.45,155.15,152.24,153.97,118910,2057577182.94
2023-05-11,154.63,157.14,152.86,153.22,122896,2138045981.25
2023-05-12,152.85,155.15,150.01,150.02,129592,2218100020.61
2023-05-15,148.9,153.14,148.68,153.09,130800,2232478635.11
2023-05-16,152.95,153.01,150.45,151.14,99365,1694257812.46
2023-05-17,150.65,151.55,149.4,149.99,86022,1458848097.52
2023-05-18,150.14,151.36,148.65,149.31,87804,1484050324.31
2023-05-19,148.74,151.91,147.4,151.45,120746,2048104075.08
2023-05-22,151.54,159.71,149.73,158.26,302445,5326580957.92
2023-05-23,158.45,159.15,154.65,154.65,136724,2402618291.16
2023-05-24,154.17,154.63,151.0,151.0,133551,2297763605.4
2023-05-25,150.07,150.33,148.1,148.85,143925,2421836658.99
2023-05-26,148.85,152.54,148.65,150.75,122875,2088300565.38
2023-05-29,151.59,152.5,148.23,148.91,129769,2191774953.54
2023-05-30,148.65,150.1,144.15,145.82,183603,3039522846.43
2023-05-31,145.65,145.78,140.67,141.83,213448,3448000885.39
2023-06-01,143.14,147.25,141.85,143.97,169016,2774057591.26
2023-06-02,145.65,149.05,143.98,148.55,192084,3199284099.23
2023-06-05,147.93,148.33,145.28,145.85,113447,1879812886.16
2023-06-06,146.95,149.08,145.18,146.27,135368,2256103841.73
2023-06-07,146.8,147.7,144.65,144.65,95326,1574392182.62
2023-06-08,144.86,146.72,143.67,145.47,91573,1504742545.15
2023-06-09,145.59,146.63,144.45,145.24,119635,1970427702.28
2023-06-12,144.67,152.65,143.59,151.06,241838,4073838204.34
2023-06-13,150.65,154.55,150.06,153.73,182936,3156768738.75
2023-06-14,155.45,160.0,153.31,158.33,241015,4279986457.1
2023-06-15,159.86,163.47,158.65,162.65,240450,4346343723.32
2023-06-16,163.25,166.25,162.15,164.73,216314,3975777953.65
2023-06-19,163.65,164.36,157.15,158.19,242342,4330534592.71
2023-06-20,157.65,159.05,154.25,154.66,178689,3129124754.64
2023-06-21,154.64,155.54,151.85,152.05,139485,2409049470.18
2023-06-26,150.15,150.54,145.65,147.31,219340,3652673793.87
2023-06-27,148.6,150.93,146.63,150.55,200679,3307807251.25
2023-06-28,149.66,153.03,148.81,151.1,119426,1990481708.04
2023-06-29,150.43,150.93,147.7,148.24,117724,1934965472.19
2023-06-30,149.13,149.53,147.23,148.0,103371,1695951752.1
2023-07-03,147.7,151.92,147.28,151.79,173373,2875749982.29
2023-07-04,151.43,152.93,149.98,152.65,125957,2107039767.76
2023-07-05,151.95,152.03,149.43,149.81,115416,1911856438.76
2023-07-06,149.73,151.24,148.28,148.73,101450,1672166188.07
2023-07-07,148.62,149.43,147.75,148.09,78970,1294178677.75
2023-07-10,149.41,150.93,148.64,149.03,96715,1597774604.93
2023-07-11,149.88,150.19,148.31,149.57,70206,1156564822.32
2023-07-12,149.63,151.09,149.43,149.89,118840,1970009879.55
2023-07-13,152.31,157.43,151.08,157.08,323514,5531880616.32
2023-07-14,158.03,158.76,155.22,156.42,150723,2594877559.34
2023-07-17,154.93,155.41,152.59,154.09,93257,1575729873.74
2023-07-18,154.13,154.66,152.43,152.83,81959,1381227321.48
2023-07-19,152.25,153.19,151.24,152.75,76856,1288284982.86
2023-07-20,153.43,155.71,152.51,152.99,127502,2163844782.35
2023-07-21,154.31,158.43,152.31,155.7,195387,3356305156.71
2023-07-24,153.56,154.43,152.33,153.79,131716,2222174196.24
2023-07-25,160.43,165.1,159.6,163.93,440632,7867658288.1
2023-07-26,163.93,165.11,161.28,162.23,174025,3104017698.43
2023-07-27,163.4,165.28,161.28,162.89,187987,3367125649.57
2023-07-28,161.73,166.59,161.06,165.61,319693,5753479229.95
2023-07-31,171.03,173.0,165.41,165.43,315594,5816020903.4
2023-08-01,166.12,168.58,162.93,164.31,195718,3543719055.67
2023-08-02,163.43,165.42,161.63,162.41,155080,2770075423.76
2023-08-03,161.47,164.39,159.56,163.03,152646,2712382851.11
2023-08-04,165.82,166.93,163.13,163.71,143478,2585669217.15
2023-08-07,162.73,163.71,160.83,161.74,156930,2784302714.0
2023-08-08,160.61,162.49,159.61,161.31,116143,2050696313.23
2023-08-09,161.89,162.31,160.53,161.61,86796,1536212479.15
2023-08-10,161.31,161.43,159.09,160.74,104238,1833070603.5
2023-08-11,161.89,161.98,156.7,156.79,148886,2590746331.32
2023-08-14,154.43,154.76,150.43,153.05,210945,3548868734.7
2023-08-15,153.04,153.33,150.12,150.93,168145,2803400143.15
2023-08-16,150.71,151.83,149.63,151.13,116277,1937166439.28
2023-08-17,150.33,153.04,148.93,152.87,166932,2790070934.69
2023-08-18,152.85,153.11,147.93,147.96,279480,4605753430.52
2023-08-21,146.61,148.79,145.81,146.4,164507,2676283337.51
2023-08-22,147.05,147.93,144.91,146.58,156921,2538910286.11
2023-08-23,146.48,146.57,144.43,144.44,146839,2360128005.76
2023-08-24,144.51,147.93,143.64,146.69,175895,2842412943.63
2023-08-25,145.45,147.2,144.98,145.98,116302,1877818205.04
2023-08-28,152.44,153.42,141.44,141.92,545771,8739965733.49
2023-08-29,140.43,144.53,139.76,143.83,238732,3780207169.13
2023-08-30,143.83,144.55,142.03,142.25,225987,3580879499.59
2023-08-31,142.25,142.26,140.26,140.34,220018,3443917302.81
2023-09-01,141.43,144.39,141.43,144.17,232387,3701951294.13
2023-09-04,146.03,152.43,146.03,152.36,464965,7710567731.95
2023-09-05,152.23,152.66,149.67,150.15,190550,3170571173.46
2023-09-06,149.49,150.88,148.43,150.12,130493,2155900998.3
2023-09-07,149.43,149.6,147.33,147.53,118861,1947052985.57
2023-09-08,146.69,147.13,144.93,146.35,104972,1695834401.17
2023-09-11,145.43,149.74,144.58,148.78,160683,2625927002.72
2023-09-12,147.83,148.49,147.04,147.41,89428,1459902261.27
2023-09-13,148.43,149.82,146.88,148.08,131147,2150208869.54
2023-09-14,148.08,148.66,145.46,146.43,130473,2115828262.3
2023-09-15,146.5,147.47,143.73,144.14,177555,2846912332.74
2023-09-18,143.43,147.44,142.44,147.23,162983,2634257627.86
2023-09-19,146.44,146.63,143.93,145.34,113674,1824120705.53
2023-09-20,144.63,145.43,144.13,144.27,87124,1394723510.57
2023-09-21,143.43,143.93,141.95,142.09,129455,2046008258.75
2023-09-22,141.43,144.74,141.13,144.35,154320,2451918127.02
2023-09-25,144.19,144.31,143.03,143.33,105365,1676603466.31
2023-09-26,143.31,143.9,141.08,141.08,125016,1969171204.71
2023-09-27,141.09,143.08,140.43,141.02,132812,2083949327.42
