anchor,last_close,real_close,kronos_pred_close,naive_pred_close,mr_pred_close,mom_pred_close,kronos_ret,real_ret,naive_ret,mr_ret,mom_ret,kronos_resid,regime
2024-06-28,23.72031168,23.40670179,22.331409454345703,23.72031168,22.359413374499997,26.17141001237823,-0.05855328734256726,-0.013221153846153744,0.0,-0.057372699139002226,0.10333331051652661,0.04533213349641352,range
2024-07-19,23.5682584,23.17862187,21.809459686279297,23.5682584,22.47329825216667,23.788881087505093,-0.07462573958034613,-0.016532258064516192,0.0,-0.04645910313989643,0.009361009361009476,0.05809348151582994,range
2024-08-09,22.36133549,22.45636879,21.559581756591797,22.36133549,22.608134977500004,21.60830489033675,-0.035854465569229776,0.004249893752656275,0.0,0.011036884966480365,-0.033675564681725056,0.04010435932188605,range
2024-09-06,23.86286163,24.55660472,22.597131729125977,23.86286163,23.031003477333336,25.465212729677013,-0.05304183213645963,0.02907208283552354,0.0,-0.03485994955529004,0.0671483212919679,0.08211391497198317,range
2024-09-27,24.82269796,25.32637445,22.695640563964844,24.82269796,23.27539744716666,27.826990159450645,-0.08569001643023477,0.020290964777947895,0.0,-0.06233409903011766,0.12103004291845498,0.10598098120818267,bull
2024-10-18,25.05077788,25.1170523,23.021387100219727,25.05077788,23.622744158666666,25.834839785477307,-0.08101108833831838,0.0026456032749750946,0.0,-0.057005563985837115,0.031298904538341166,0.08365669161329348,bull
2024-11-08,26.0720733,25.03110041,23.19315528869629,26.0720733,24.266840795500002,26.83972818543607,-0.11042152183975762,-0.039926739926739896,0.0,-0.06924008243333668,0.02944356885633903,0.07049478191301772,bull
2024-11-29,23.56991828,23.74182206,23.064895629882812,23.56991828,24.855224458,21.918070201597587,-0.02142657620267263,0.007293354943273878,0.0,0.054531634888638214,-0.0700828937452902,0.02871993114594651,range
2024-12-20,23.73227185,23.94237647,23.264310836791992,23.73227185,24.763388591500004,22.849552711061605,-0.019718340332765427,0.008853118712273567,0.0,0.04344787334382416,-0.03719488570321572,0.028571459045038994,range
2025-01-17,21.93683237,22.27108972,22.530500411987305,21.93683237,24.082923727166666,20.091269519094897,0.02706261469177207,0.015237265999129113,0.0,0.09783050355536194,-0.0841307814992025,-0.011825348692642956,bear
2025-02-07,22.08963573,22.62444749,22.905223846435547,22.08963573,23.568008237999997,21.095510918038812,0.03692175490824834,0.024210981409424903,0.0,0.06692607003891027,-0.04500412881915772,-0.012710773498823436,bear
2025-02-28,22.39524245,21.8699809,23.042192459106445,22.39524245,22.863521080333335,22.993364074102455,0.028887832339874686,-0.023454157782516027,0.0,0.020909737029140008,0.026707530647986033,-0.052341990122390714,range
2025-03-21,21.15371515,21.32561893,22.15102767944336,21.15371515,22.38967149416667,19.837205358700256,0.04714597518078811,0.008126410835214593,0.0,0.05842738901429656,-0.06223539373412357,-0.03901956434557352,bear
2025-04-11,22.30929056,22.2519893,22.293025970458984,22.30929056,21.934603987666666,23.26540301257143,-0.0007290500564002267,-0.0025684931506848585,0.0,-0.016795091324200984,0.04285714285714293,-0.0018394430942846318,range
2025-05-02,21.15371515,21.92728216,21.91410255432129,21.15371515,21.899904891333332,21.191985100520128,0.035945808995224704,0.036568848758465,0.0,0.035274642588412286,0.0018091361374943382,0.0006230397632402962,range
2025-05-30,21.19191599,21.2969683,21.846656799316406,21.19191599,21.702215544333335,21.172832769837907,0.03089578165680562,0.004957187922487671,0.0,0.024079915878023384,-0.0009004952723998816,-0.02593859373431795,bear
2025-06-20,21.79357922,21.66868536,21.99049186706543,21.79357922,21.626291374833336,21.548070961889085,0.009035351425190408,-0.00573076403555528,0.0,-0.007676015191352525,-0.011265164644713943,-0.014766115460745688,range
2025-07-11,21.27931096,21.21117044,21.616436004638672,21.27931096,21.618015058833333,21.185665870945453,0.01584285531013596,-0.003202195791399798,0.0,0.015917061387467513,-0.004400757582356807,-0.01904505110153576,bear
2025-08-01,21.2209048,21.49346688,21.212627410888672,21.2209048,21.53538184616667,20.99935200363141,-0.0003900582557312404,0.012844036697247763,0.0,0.014819210072827271,-0.010440308669995457,0.013234094952979003,range
2025-08-22,21.27931096,21.172233,21.421300888061523,21.27931096,21.453176694499994,20.934551646516653,0.0066726750846599625,-0.005032021957914079,0.0,0.008170646823424832,-0.016201620162016206,-0.011704697042574042,range
2025-09-19,21.7076228,22.23327824,21.621700286865234,21.7076228,21.467833065333334,22.144555738334855,-0.003958172386096748,0.024215246636771326,0.0,-0.011046337817638197,0.020128087831655872,0.028173419022868074,range
2025-10-10,23.05739995,22.54784415,22.216384887695312,23.05739995,21.568827716833333,25.64092325310101,-0.036474843830112236,-0.02209944751381221,0.0,-0.06455941417482625,0.1120474688691433,0.014375396316300026,bull
2025-10-31,23.74334045,24.64486225,23.22745132446289,23.74334045,21.947585538833334,25.625231468399406,-0.021727739895045395,0.037969459347915624,0.0,-0.07563194045708377,0.07925974116247003,0.05969719924296102,bull
2025-11-21,21.7933096,21.7149164,21.72873878479004,21.7933096,22.518908249666666,20.963806466435987,-0.002962873303555602,-0.003597122302158251,0.0,0.03329455979768503,-0.03806228373702425,-0.0006342489986026489,range
2025-12-12,22.7536263,22.3812586,22.584630966186523,22.7536263,22.680661045166666,22.19912616327731,-0.0074271824449132495,-0.01636520241171413,0.0,-0.00320675279936955,-0.0243697478991598,-0.00893801996680088,bull
2026-01-02,22.0284892,23.2043872,22.807641983032227,22.0284892,22.79739583666667,22.226231472890483,0.03537023242757065,0.053380782918149405,0.0,0.03490510083036802,0.008976660682226134,0.01801055049057876,range
2026-01-30,24.693858,24.70365715,22.705020904541016,24.693858,23.10917212583333,27.68172693950178,-0.08053974779716411,0.00039682539682561746,0.0,-0.06417328042328052,0.12099644128113884,0.08093657319398972,range
2026-02-27,26.7516795,29.40724915,22.86419677734375,26.7516795,23.66086427083333,28.866436772727273,-0.14531733316617568,0.09926739926739914,0.0,-0.11553724053724079,0.07905138339920947,0.24458473243357481,bull
2026-03-20,26.849671,26.58509395,23.66476821899414,26.849671,25.27364104166667,27.761546618867925,-0.11861980658928228,-0.009854014598540184,0.0,-0.0586982968369828,0.03396226415094339,0.1087657919907421,bull
2026-04-10,25.8305594,26.27152115,23.913124084472656,25.8305594,26.087950406666668,22.531222560688285,-0.07423127334700086,0.01707132018209423,0.0,0.009964592817400142,-0.1277299801455989,0.09130259352909509,bull
2026-05-01,25.44839255,26.3597135,24.451431274414062,25.44839255,26.494288493333332,25.01494150353899,-0.039175805451253876,0.03581055063534855,0.0,0.041098703632396205,-0.017032551097653226,0.07498635608660242,range
2026-05-22,25.31120445,24.3998835,24.432636260986328,25.31120445,26.69745753666667,24.187510578745844,-0.03471064329432472,-0.03600464576074336,0.0,0.0547683572073816,-0.04439511653718076,-0.0012940024664186422,range
