anchor,last_close,real_close,kronos_pred_close,naive_pred_close,mr_pred_close,mom_pred_close,kronos_ret,real_ret,naive_ret,mr_ret,mom_ret,kronos_resid,regime
2024-03-29,22.61366116,21.99118158,22.237972259521484,22.61366116,21.089050726,23.62302629332189,-0.016613360296697577,-0.027526705012325348,0.0,-0.06741988496302376,0.04463519313304731,-0.01091334471562777,bull
2024-06-28,23.72031168,23.40670179,22.620492935180664,23.72031168,22.359413374499997,26.17141001237823,-0.04636611692360926,-0.013221153846153744,0.0,-0.057372699139002226,0.10333331051652661,0.033144963077455514,range
2024-10-04,26.29571411,25.54495104,23.071685791015625,26.29571411,23.32243893066667,30.622997029617004,-0.12260660826694603,-0.028550777014817452,0.0,-0.1130707143717622,0.16456228956228958,0.09405583125212857,bull
2025-01-03,22.78680106,22.39524245,23.04047393798828,22.78680106,24.522360034166663,22.119327635947922,0.011132448004453899,-0.017183570829840566,0.0,0.0761650996819061,-0.02929210740439392,-0.028316018834294465,bear
2025-04-11,22.30929056,22.2519893,22.50330352783203,22.30929056,21.934603987666666,23.26540301257143,0.008696509972391908,-0.0025684931506848585,0.0,-0.016795091324200984,0.04285714285714293,-0.011265003123076767,range
2025-07-11,21.27931096,21.21117044,21.21019172668457,21.27931096,21.618015058833333,21.185665870945453,-0.0032481894477390805,-0.003202195791399798,0.0,0.015917061387467513,-0.004400757582356807,4.599365633928265e-05,bear
2025-10-17,22.54784415,22.6556348,22.230512619018555,22.54784415,21.719107671166668,23.305626852554138,-0.014073697195633894,0.00478053020425917,0.0,-0.03675457721457287,0.03360776744388394,0.018854227399893064,bull
2026-01-16,23.909926,24.9094393,22.576053619384766,23.909926,22.8516178,25.29931458803122,-0.05578739058478199,0.041803278688524514,0.0,-0.04426229508196722,0.05810928013876837,0.09759066927330651,bull
2026-05-01,25.44839255,26.3597135,25.235422134399414,25.44839255,26.494288493333332,25.01494150353899,-0.008368717795520952,0.03581055063534855,0.0,0.041098703632396205,-0.017032551097653226,0.0441792684308695,range
2026-07-31,24.35,24.12,24.547021865844727,24.35,23.725127476666664,25.90312363477501,0.008091247057278261,-0.00944558521560579,0.0,-0.025662115947980957,0.06378331148973349,-0.01753683227288405,range
