date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2025-11-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0042,0.015471167369901562
2025-11-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0127,0.025000000000000022
2025-12-01,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0097,0.02888583218707018
2025-12-02,RANGE,STRONG_DOWN,UNKNOWN,False,False,-0.0028,0.030344827586206925
2025-12-03,STRONG_DOWN,STRONG_DOWN,RANGE,False,False,-0.011,0.04881450488145053
2025-12-04,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.007,0.038781163434903086
2025-12-05,RANGE,STRONG_DOWN,STRONG_DOWN,False,False,0.0222,0.027100271002710053
2025-12-08,RANGE,RANGE,RANGE,False,False,0.0136,0.02139037433155082
2025-12-09,RANGE,RANGE,RANGE,False,False,-0.0013,0.009370816599732271
2025-12-10,RANGE,RANGE,RANGE,False,False,0.0067,0.005319148936170218
2025-12-11,RANGE,RANGE,RANGE,False,False,-0.0027,0.020000000000000018
2025-12-12,RANGE,RANGE,RANGE,False,False,0.0107,0.019788918205804768
2025-12-15,RANGE,RANGE,RANGE,False,False,0.0079,0.01963350785340316
2025-12-16,RANGE,RANGE,RANGE,False,False,-0.0131,0.01591511936339524
2025-12-17,RANGE,RANGE,RANGE,False,False,0.0027,0.039682539682539715
2025-12-18,RANGE,RANGE,RANGE,False,False,0.0119,0.06143790849673208
2025-12-19,RANGE,RANGE,RANGE,False,False,0.0105,0.05950840879689512
2025-12-22,UNKNOWN,RANGE,RANGE,False,False,0.0078,0.06931964056482662
2025-12-23,RANGE,RANGE,UNKNOWN,False,False,-0.0167,0.07832898172323752
2025-12-24,STRONG_UP,RANGE,RANGE,False,False,0.0261,0.08142493638676837
2025-12-25,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0331,0.06896551724137923
2025-12-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0086,0.0940170940170941
2025-12-29,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0171,0.06722689075630259
2025-12-30,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0084,0.12469733656174346
2025-12-31,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0291,0.1341176470588235
2026-01-05,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0212,0.19354838709677424
2026-01-06,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0323,0.0725446428571428
