date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_20d_return
2025-11-27,RANGE,RANGE,RANGE,False,False,-0.0005,0.028155404954995113
2025-11-28,RANGE,RANGE,RANGE,False,False,0.0025,0.028846421491156068
2025-12-01,RANGE,RANGE,RANGE,False,False,0.011,0.013741110537648411
2025-12-02,RANGE,RANGE,RANGE,False,False,-0.0048,0.021286752072476028
2025-12-03,RANGE,RANGE,RANGE,False,False,-0.0051,0.021825188824927653
2025-12-04,RANGE,RANGE,RANGE,False,False,0.0034,0.037650393725726254
2025-12-05,RANGE,RANGE,RANGE,False,False,0.0084,0.04496789970284898
2025-12-08,RANGE,RANGE,RANGE,False,False,0.0081,0.033517787074390584
2025-12-09,RANGE,RANGE,RANGE,False,False,-0.0051,0.03032280078630386
2025-12-10,RANGE,RANGE,RANGE,False,False,-0.0014,0.03638965492384607
2025-12-11,RANGE,RANGE,RANGE,False,False,-0.0086,0.052223492674396965
2025-12-12,RANGE,RANGE,RANGE,False,False,0.0063,0.03931105993298341
2025-12-15,RANGE,RANGE,RANGE,False,False,-0.0063,0.04171100556671027
2025-12-16,RANGE,RANGE,RANGE,False,False,-0.012,0.05644711404307447
2025-12-17,RANGE,RANGE,RANGE,False,False,0.0183,0.03318824203717342
2025-12-18,RANGE,RANGE,RANGE,False,False,-0.0059,0.03990144072001527
2025-12-19,RANGE,RANGE,RANGE,False,False,0.0034,0.03298908229933243
2025-12-22,RANGE,RANGE,RANGE,False,False,0.0095,0.02416610721082218
2025-12-23,RANGE,RANGE,RANGE,False,False,0.002,0.022285420454845366
2025-12-24,RANGE,RANGE,RANGE,False,False,0.0029,0.014768478346952444
2025-12-25,RANGE,RANGE,RANGE,False,False,0.0018,0.013877759913978025
2025-12-26,RANGE,RANGE,RANGE,False,False,0.0032,0.010403586673652255
2025-12-29,RANGE,RANGE,RANGE,False,False,-0.0038,0.01694604355934374
2025-12-30,RANGE,RANGE,RANGE,False,False,0.0026,0.022055854708443765
2025-12-31,RANGE,RANGE,RANGE,False,False,-0.0046,0.0165012937532669
2026-01-05,RANGE,RANGE,RANGE,False,False,0.019,-0.023690550529850595
2026-01-06,RANGE,RANGE,RANGE,False,False,0.0155,-0.027258472363294428
2026-01-07,RANGE,RANGE,RANGE,False,False,-0.0029,-0.016325822236681435
2026-01-08,RANGE,RANGE,RANGE,False,False,-0.0082,-0.014191623111354391
2026-01-09,RANGE,RANGE,RANGE,False,False,0.0045,-0.024233639467089403
2026-01-12,RANGE,RANGE,RANGE,False,False,0.0065,-0.014793578843553954
2026-01-13,RANGE,RANGE,RANGE,False,False,-0.006,-0.007715974183748371
2026-01-14,RANGE,RANGE,RANGE,False,False,-0.004,-0.005928386558134054
2026-01-15,RANGE,RANGE,RANGE,False,False,0.002,-0.006703457002093403
2026-01-16,RANGE,RANGE,RANGE,False,False,-0.0041,-0.015103321665649025
2026-01-19,RANGE,RANGE,RANGE,False,False,0.0005,-0.0056842855863483074
2026-01-20,RANGE,RANGE,RANGE,False,False,-0.0033,0.0036042466026883343
2026-01-21,RANGE,RANGE,RANGE,False,False,0.0009,0.0008056202439556528
2026-01-22,RANGE,RANGE,RANGE,False,False,0.0001,-0.0027651999731566654
2026-01-23,RANGE,RANGE,RANGE,False,False,-0.0045,0.005565553789826888
2026-01-26,RANGE,RANGE,RANGE,False,False,0.0009,-0.010849456252480412
2026-01-27,RANGE,RANGE,RANGE,False,False,-0.0003,-0.021902623461119004
2026-01-28,RANGE,RANGE,RANGE,False,False,0.0026,-0.014900197986812603
2026-01-29,RANGE,RANGE,RANGE,False,False,0.0076,-0.01965367164015835
2026-01-30,RANGE,RANGE,RANGE,False,False,-0.01,-0.019311184487308654
2026-02-02,RANGE,RANGE,RANGE,False,False,-0.0213,0.014931892887073056
2026-02-03,RANGE,RANGE,RANGE,False,False,0.0118,0.009525317766308826
2026-02-04,RANGE,RANGE,RANGE,False,False,0.0083,-0.00236725908089556
2026-02-05,RANGE,RANGE,RANGE,False,False,-0.006,-0.0002738512326195019
2026-02-06,RANGE,RANGE,RANGE,False,False,-0.0057,0.0060218416933774275
2026-02-09,RANGE,RANGE,RANGE,False,False,0.0163,-0.01729519632740092
2026-02-10,RANGE,RANGE,RANGE,False,False,0.0011,-0.013962715291336516
2026-02-11,RANGE,RANGE,RANGE,False,False,-0.0022,-0.027698984623720214
2026-02-12,RANGE,RANGE,RANGE,False,False,0.0012,-0.032324923965659724
2026-02-13,RANGE,RANGE,RANGE,False,False,-0.0125,-0.05201456697120372
2026-02-24,RANGE,RANGE,RANGE,False,False,0.0101,-0.049457211658563385
2026-02-25,RANGE,RANGE,RANGE,False,False,0.006,-0.04189712336825677
2026-02-26,RANGE,RANGE,RANGE,False,False,-0.0019,-0.05274944921315867
2026-02-27,RANGE,RANGE,RANGE,False,False,-0.0034,-0.04417163926738731
2026-03-02,RANGE,RANGE,RANGE,False,False,0.0038,-0.05006038697147126
2026-03-03,RANGE,RANGE,RANGE,False,False,-0.0154,-0.04421211298534155
2026-03-04,RANGE,RANGE,RANGE,False,False,-0.0114,-0.01663355150593411
2026-03-05,RANGE,RANGE,RANGE,False,False,0.0098,-0.03631436850806814
2026-03-06,RANGE,RANGE,RANGE,False,False,0.0027,-0.04713075313291313
2026-03-09,RANGE,RANGE,RANGE,False,False,-0.0097,-0.037881205644947236
2026-03-10,RANGE,RANGE,RANGE,False,False,0.0128,-0.01694206071931898
2026-03-11,RANGE,RANGE,RANGE,False,False,0.0064,-0.02939145872374
