date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2025-11-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0,0.02065613608748483
2025-11-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0036,0.015738498789346262
2025-12-01,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0242,0.020094562647754156
2025-12-02,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0095,0.040572792362768534
2025-12-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0095,0.043373493975903656
2025-12-04,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.012,0.009523809523809533
2025-12-05,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0012,0.017878426698450554
2025-12-08,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0286,-0.024333719582850542
2025-12-09,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0104,-0.05504587155963308
2025-12-10,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0069,-0.019630484988452674
2025-12-11,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0208,-0.015330188679245297
2025-12-12,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0071,-0.02107728337236536
2025-12-15,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0141,0.011876484560570083
2025-12-16,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0214,0.03398058252427188
2025-12-17,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0303,0.009422850412249714
2025-12-18,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0165,0.027544910179640746
2025-12-19,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0012,0.023923444976076576
2025-12-22,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0191,0.011737089201877946
2025-12-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0,0.024647887323943685
2025-12-24,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0059,0.011668611435239217
2025-12-25,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0012,0.048951048951048994
2025-12-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0023,0.05841121495327108
2025-12-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.007,0.05452436194895596
2025-12-30,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0128,0.04352806414662089
2025-12-31,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0069,0.08535178777393305
2026-01-05,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0381,0.11666666666666652
2026-01-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0067,0.07064017660044145
2026-01-07,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0033,0.10011001100110008
2026-01-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0022,0.08891328210757404
2026-01-09,STRONG_UP,UNKNOWN,UNKNOWN,True,False,0.0329,0.04994686503719452
2026-01-12,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.068,-0.03880597014925366
2026-01-13,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0348,-0.026804123711340232
2026-01-14,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0309,-0.04500000000000004
2026-01-15,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.008,-0.012096774193548397
2026-01-16,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.004,-0.011133603238866406
2026-01-19,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0223,0.010351966873706014
2026-01-20,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0228,0.04872881355932208
2026-01-21,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0117,0.030366492146596886
2026-01-22,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0262,-0.0030612244897959212
2026-01-23,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0031,0.005117707267144324
2026-01-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.001,-0.0225409836065574
2026-01-27,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0143,-0.026262626262626286
2026-01-28,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0061,-0.060975609756097504
2026-01-29,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0071,-0.07676560900716474
2026-01-30,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0051,-0.09470468431771892
2026-02-02,UNKNOWN,STRONG_UP,STRONG_UP,False,False,-0.0285,-0.031446540880503054
2026-02-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0105,-0.031120331950207383
2026-02-04,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0415,-0.0032467532467532496
2026-02-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0238,0.04101995565410191
2026-02-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0144,0.05174353205849273
2026-02-09,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0394,-0.0010822510822510831
2026-02-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0108,-0.01391862955032121
