date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_30d_return
2025-11-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0044,0.197090909090909
2025-11-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0116,0.1452192667145938
2025-12-01,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.018,0.14194915254237295
2025-12-02,STRONG_DOWN,STRONG_DOWN,UNKNOWN,False,False,-0.0141,0.1812320916905445
2025-12-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0086,0.2297687861271677
2025-12-04,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0195,0.20056697377746274
2025-12-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0035,0.1963015647226174
2025-12-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0249,0.21165857043719635
2025-12-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0035,0.20821727019498618
2025-12-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0014,0.20862308762169685
2025-12-11,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.016,0.19999999999999993
2025-12-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0177,0.21111111111111117
2025-12-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0229,0.2537313432835821
2025-12-16,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0178,0.2257597684515196
2025-12-17,UNKNOWN,UNKNOWN,STRONG_DOWN,False,False,0.0217,0.21175637393767718
2025-12-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0078,0.15488936473947187
2025-12-19,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0021,0.17453505007153078
2025-12-22,UNKNOWN,UNKNOWN,STRONG_DOWN,False,False,0.0272,0.11977715877437337
2025-12-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0097,0.09724137931034484
2025-12-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0152,0.07133152173913042
2025-12-25,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0007,0.10673011556764092
2025-12-26,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0041,0.11672354948805448
2025-12-29,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0007,0.10300136425648024
2025-12-30,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0136,0.11170928667563926
2025-12-31,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0148,0.13046448087431697
2026-01-05,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0451,0.08562091503267974
2026-01-06,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0216,0.071657069737684
2026-01-07,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0256,0.05988771054273243
2026-01-08,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0025,0.04853764779091479
2026-01-09,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0068,0.022867737948084006
2026-01-12,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0173,-0.05285540704738759
2026-01-13,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0322,-0.021343377275580683
2026-01-14,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0151,-0.01917130488559055
2026-01-15,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0198,-0.038204972710733746
2026-01-16,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0321,-0.08695652173913038
2026-01-19,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0047,-0.058441558441558426
2026-01-20,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0071,-0.062425683709869194
2026-01-21,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.038,-0.1093928980526919
2026-01-22,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0063,-0.11008645533141213
2026-01-23,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0017,-0.09263521288837746
2026-01-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.023,-0.09658421672555943
2026-01-27,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0271,-0.10091743119266051
2026-01-28,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0115,-0.1343537414965987
2026-01-29,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0397,-0.11393152302243215
2026-01-30,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.01,-0.16715371127995327
2026-02-02,UNKNOWN,STRONG_UP,STRONG_UP,False,True,-0.0544,-0.10321384425216318
2026-02-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0148,-0.09257003654080385
2026-02-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0207,-0.09639303482587065
2026-02-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0106,-0.07730986800754243
2026-02-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0088,-0.0697526949904882
2026-02-09,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0323,-0.13083538083538077
2026-02-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0049,-0.10880195599022002
2026-02-11,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0116,-0.12615955473098328
2026-02-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0216,-0.14467312348668274
2026-02-13,WAVE_UP,UNKNOWN,UNKNOWN,False,False,0.0018,-0.13172205438066464
2026-02-24,WAVE_UP,WAVE_UP,WAVE_UP,False,False,0.0036,-0.07826610475617105
2026-02-25,UNKNOWN,WAVE_UP,WAVE_UP,False,False,0.0084,-0.08537313432835822
2026-02-26,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0143,-0.08122424955856393
2026-02-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0082,-0.07062314540059347
2026-03-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0178,-0.028398791540785458
2026-03-03,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.058,0.025016035920461928
2026-03-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0,0.03912764592687631
2026-03-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0173,0.026481715006305053
2026-03-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0,0.042244640605296306
2026-03-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0202,0.052123552123552096
2026-03-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0264,0.051410658307210075
2026-03-11,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0113,0.04502219403931513
2026-03-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.014,0.07845659163987145
2026-03-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0071,0.1366580310880828
2026-03-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0214,0.10019023462270142
2026-03-17,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0273,0.12907431551499346
2026-03-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0222,0.15880102040816318
2026-03-19,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0261,0.2527832351015063
2026-03-20,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.017,0.29846768820786157
2026-03-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0506,0.33473684210526305
2026-03-24,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0182,0.39076498966230166
2026-03-25,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0269,0.3590604026845637
2026-03-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0248,0.43702684101858225
2026-03-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0103,0.3916893732970029
2026-03-30,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0007,0.38718473074301296
2026-03-31,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0354,0.45441696113074187
2026-04-01,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0304,0.46159122085048
2026-04-02,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0309,0.576079263977353
2026-04-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0,0.5088464260438783
2026-04-07,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.017,0.523312456506611
2026-04-08,UNKNOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0654,0.5336381450032658
2026-04-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0007,0.5150130548302873
2026-04-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0189,0.45099295323510585
2026-04-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0032,0.46487867177522346
2026-04-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0268,0.34328358208955223
2026-04-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0062,0.28035043804755927
2026-04-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0138,0.2839506172839506
2026-04-17,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0049,0.32063882063882065
2026-04-20,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0154,0.3266787658802178
2026-04-21,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0109,0.27889908256880747
2026-04-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0257,0.1896243291592129
2026-04-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0173,0.27973300970873793
2026-04-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0176,0.25223613595706623
2026-04-27,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0465,0.2136752136752137
2026-04-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0114,0.21383285302593646
2026-04-29,STRONG_UP,UNKNOWN,UNKNOWN,False,False,-0.0017,0.2881062355658198
2026-04-30,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0491,0.24050632911392408
2026-05-06,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0528,0.24777835859905906
2026-05-07,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0188,0.2729604925602872
2026-05-08,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0241,0.34174553101997907
2026-05-11,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.061,0.24479682854311213
2026-05-12,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0035,0.30962962962962975
2026-05-13,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0311,0.32854406130268193
2026-05-14,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0216,0.3445912873225647
2026-05-15,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0039,0.4294840294840293
2026-05-18,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0113,0.4601554907677357
2026-05-19,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0355,0.38104176442984533
2026-05-20,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.045,0.21239335428828035
2026-05-21,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0427,-0.375703564727955
2026-05-22,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0267,-0.39058931018730014
2026-05-25,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0726,-0.4310051107325383
2026-05-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0115,-0.42309349418354164
2026-05-27,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0241,-0.35055187637969093
2026-05-28,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0128,-0.40322580645161293
2026-05-29,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0584,-0.40185185185185185
2026-06-01,UNKNOWN,STRONG_UP,STRONG_UP,False,True,-0.0528,-0.36070381231671544
2026-06-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0166,-0.40769230769230774
2026-06-03,STRONG_UP,UNKNOWN,UNKNOWN,True,False,0.0337,-0.4609302325581395
2026-06-04,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.02,-0.5120839033287734
2026-06-05,UNKNOWN,STRONG_UP,STRONG_UP,False,True,-0.0465,-0.5026303204208513
2026-06-08,STRONG_DOWN,STRONG_UP,UNKNOWN,False,True,-0.0459,-0.4265664160401003
2026-06-09,UNKNOWN,STRONG_UP,STRONG_DOWN,True,False,0.0571,-0.453769559032717
2026-06-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0043,-0.47333333333333333
2026-06-11,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0143,-0.47746478873239434
2026-06-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0113,-0.46628679962013286
2026-06-15,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0594,-0.5333930972658001
2026-06-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0103,-0.5443655723158829
2026-06-17,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.059,-0.598659405111018
2026-06-18,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0394,-0.600161225312374
2026-06-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0286,-0.6391065830721003
2026-06-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0157,-0.6142515923566879
2026-06-24,STRONG_UP,UNKNOWN,UNKNOWN,True,False,0.0557,-0.6104826546003017
2026-06-25,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.046,-0.6225666906993511
2026-06-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0097,-0.6057517291590826
2026-06-29,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.059,-0.6283946373324166
2026-06-30,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.033,-0.6439267886855241
2026-07-01,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0206,-0.6303092082908597
2026-07-02,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0826,-0.6044444444444445
2026-07-03,STRONG_DOWN,STRONG_UP,STRONG_UP,False,True,-0.507,-0.19083395942900075
2026-07-06,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0023,-0.1514242878560721
2026-07-07,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0015,-0.15269461077844323
2026-07-08,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0022,-0.21956684092606427
2026-07-09,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0986,-0.2936777702243373
2026-07-10,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0693,-0.23886048210372532
2026-07-13,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0562,-0.21826625386996906
2026-07-14,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0124,-0.22935779816513763
2026-07-15,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0581,-0.1745129870129871
