date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2025-11-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0044,0.026181818181818205
2025-11-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0116,0.010783608914449965
2025-12-01,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.018,0.017655367231638512
2025-12-02,STRONG_DOWN,STRONG_DOWN,UNKNOWN,False,False,-0.0141,0.028653295128939854
2025-12-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0086,0.039017341040462464
2025-12-04,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0195,0.002834868887313964
2025-12-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0035,0.024182076813655785
2025-12-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0249,-0.023594725884802242
2025-12-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0035,-0.03760445682451257
2025-12-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0014,-0.018080667593880405
2025-12-11,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.016,-0.0098939929328622
2025-12-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0177,-0.029166666666666695
2025-12-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0229,0.020611229566453386
2025-12-16,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0178,0.049204052098408155
2025-12-17,UNKNOWN,UNKNOWN,STRONG_DOWN,False,False,0.0217,0.04249291784702554
2025-12-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0078,0.049964311206281274
2025-12-19,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0021,0.04792560801144505
2025-12-22,UNKNOWN,UNKNOWN,STRONG_DOWN,False,False,0.0272,0.020891364902506985
2025-12-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0097,0.024827586206896575
2025-12-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0152,-0.005434782608695657
