date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2025-11-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0025,0.028684470820969477
2025-11-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0035,0.03104977821586997
2025-12-01,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0261,0.050432276657060515
2025-12-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0053,0.0740563784042046
2025-12-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0119,0.08994197292069629
2025-12-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0058,0.04951923076923065
2025-12-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0058,0.053059273422562024
2025-12-08,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0454,-0.017832647462276956
2025-12-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0279,-0.061387900355872035
2025-12-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0027,-0.018633540372670725
2025-12-11,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0315,-0.009161704076958323
2025-12-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0092,-0.015433499773036681
2025-12-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.025,0.051675977653631175
2025-12-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0177,0.0682464454976304
2025-12-17,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0483,0.04339963833634703
2025-12-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0222,0.0674988441978735
2025-12-19,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0028,0.055786076532964496
2025-12-22,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0415,0.02257636122177962
2025-12-23,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0022,0.023513753327417897
2025-12-24,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.024,-0.013864818024263445
2025-12-25,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0004,0.008228670420095141
2025-12-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0082,0.01746724890829696
2025-12-29,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0087,0.017748917748917716
2025-12-30,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0013,0.007802340702210767
2025-12-31,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0134,0.024604569420035173
2026-01-05,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0228,0.022766323024054957
2026-01-06,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0009,-0.012446351931330436
2026-01-07,UNKNOWN,STRONG_UP,STRONG_UP,False,False,0.009,-0.007656316461080304
2026-01-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0111,0.020215053763440734
2026-01-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.003,0.03173241852487148
2026-01-12,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.021,-0.005879882402351866
2026-01-13,UNKNOWN,UNKNOWN,STRONG_UP,False,True,-0.0336,0.0017383746197305533
2026-01-14,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0139,0.0021431633090441033
2026-01-15,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0167,0.0050590219224283355
2026-01-16,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0143,-0.01995012468827932
2026-01-19,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0162,-0.01478664976763842
2026-01-20,UNKNOWN,STRONG_UP,STRONG_UP,False,False,-0.0262,0.032971800433839314
2026-01-21,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0143,0.0209580838323353
2026-01-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0197,-0.018456375838926193
2026-01-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0109,0.011450381679389181
2026-01-26,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.011,-0.0017152658662092641
2026-01-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.021,-0.002519949601007889
2026-01-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0025,-0.03351487222454967
2026-01-29,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0197,-0.03290598290598289
2026-01-30,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0192,-0.05702306079664557
2026-02-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0239,0.008591065292096228
2026-02-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0202,-0.011368421052631635
2026-02-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0286,-0.0017338534893801489
2026-02-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0191,0.036235086168802604
2026-02-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0062,0.032458870609159605
2026-02-09,WAVE_UP,UNKNOWN,UNKNOWN,True,False,0.044,0.015758091993185657
2026-02-10,WAVE_UP,WAVE_UP,WAVE_UP,False,False,0.0,0.022998296422487338
2026-02-11,WAVE_UP,WAVE_UP,WAVE_UP,False,False,-0.0192,0.06947459834997835
2026-02-12,WAVE_UP,WAVE_UP,WAVE_UP,False,False,0.0182,0.03368869936034104
2026-02-13,UNKNOWN,WAVE_UP,WAVE_UP,False,False,-0.0098,0.052540913006029234
2026-02-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0271,-0.007966457023060664
2026-02-25,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0071,-0.02248126561199012
2026-02-26,WAVE_UP,UNKNOWN,UNKNOWN,False,False,0.0254,-0.027202598457166126
2026-02-27,WAVE_UP,WAVE_UP,WAVE_UP,False,False,-0.0158,-0.016501650165016517
2026-03-02,UNKNOWN,WAVE_UP,WAVE_UP,False,False,0.0083,-0.04705400981996717
2026-03-03,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0319,0.03169907016060851
2026-03-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0076,0.0438671209540035
