date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2025-11-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0062,0.0053144375553587295
2025-11-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0009,0.0017730496453900726
2025-12-01,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0098,-0.02282704126426692
2025-12-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0009,-0.036028119507908546
2025-12-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0062,-0.03930131004366806
2025-12-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0087,-0.040528634361233516
2025-12-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0044,-0.039823008849557466
2025-12-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.015,-0.017969451931716098
2025-12-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0144,-0.02005469462169555
2025-12-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0027,-0.022727272727272846
2025-12-11,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.01,0.005509641873278242
2025-12-12,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0037,0.0055299539170506964
2025-12-15,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0074,-0.0036596523330283655
2025-12-16,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0165,0.0074418604651162856
2025-12-17,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0,-0.03441860465116272
2025-12-18,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0186,-0.053881278538812735
2025-12-19,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0037,-0.04766269477543542
2025-12-22,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0018,-0.04224058769513319
2025-12-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0055,-0.04432132963988924
2025-12-24,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0416,-0.009633911368015422
2025-12-25,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0019,-0.001930501930501932
2025-12-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0029,0.013474494706448521
2025-12-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0038,0.04793863854266543
2025-12-30,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0077,0.0550724637681161
2025-12-31,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0068,0.06614785992217904
2026-01-05,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0058,0.0580270793036751
2026-01-06,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0184,0.026590693257359948
2026-01-07,UNKNOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.038,-0.019213174748398818
2026-01-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0009,-0.022893772893773014
2026-01-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0037,-0.03832116788321171
2026-01-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0018,-0.022851919561243265
2026-01-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0119,0.0018501387604070321
2026-01-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0083,-0.0018656716417910463
2026-01-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0047,0.020618556701030948
2026-01-16,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0122,0.023719165085388908
2026-01-19,UNKNOWN,UNKNOWN,STRONG_DOWN,False,False,0.0142,0.02993451824134708
