date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2026-01-21,STRONG_DOWN,STRONG_DOWN,RANGE,False,True,-0.0497,0.0245338567222768
2026-01-22,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0065,0.028924276893077663
2026-01-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0026,0.024437927663734173
2026-01-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0121,-0.01931745009658727
2026-01-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.008,-0.009737098344693218
2026-01-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0166,0.005747126436781543
2026-01-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0109,-0.009475679090334746
2026-01-30,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0069,-0.005725190839694732
2026-02-02,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0312,0.03217334208798434
2026-02-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0016,0.03441494591937069
2026-02-04,RANGE,STRONG_DOWN,STRONG_DOWN,True,False,0.0324,0.01047619047619045
2026-02-05,STRONG_DOWN,STRONG_DOWN,RANGE,False,False,-0.0044,0.014030612244897971
2026-02-06,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0032,0.0035188739603327322
2026-02-09,RANGE,STRONG_DOWN,STRONG_DOWN,False,False,0.0058,0.014631043256997397
2026-02-10,RANGE,RANGE,RANGE,False,False,0.0038,0.012040557667934033
2026-02-11,RANGE,RANGE,RANGE,False,False,0.0086,0.0037700282752120675
2026-02-12,RANGE,RANGE,RANGE,False,False,-0.0009,0.01635220125786165
2026-02-13,RANGE,RANGE,RANGE,False,False,-0.0135,0.05291679948995853
2026-02-24,RANGE,RANGE,RANGE,False,False,0.0169,0.05548589341692792
2026-02-25,RANGE,RANGE,RANGE,False,False,0.0013,0.034439574201628013
2026-02-26,RANGE,RANGE,RANGE,False,False,0.0003,0.03004694835680754
2026-02-27,RANGE,RANGE,RANGE,False,False,0.0116,0.01639851485148513
2026-03-02,RANGE,RANGE,RANGE,False,False,0.022,0.0018165304268847192
2026-03-03,UNKNOWN,RANGE,RANGE,False,False,0.0194,-0.028809028809028803
2026-03-04,RANGE,RANGE,UNKNOWN,False,False,-0.0187,0.002723970944310031
2026-03-05,RANGE,RANGE,RANGE,False,False,-0.0039,0.027347310847766593
2026-03-06,RANGE,RANGE,RANGE,False,False,-0.0018,0.02404870624048698
2026-03-09,RANGE,RANGE,RANGE,False,False,0.0073,0.007857358718646056
2026-03-10,RANGE,RANGE,RANGE,False,False,-0.0118,0.0119266055045872
2026-03-11,RANGE,RANGE,RANGE,False,False,0.0131,-0.005131300935707923
2026-03-12,UNKNOWN,RANGE,RANGE,False,False,0.0205,-0.022478556640047213
2026-03-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.005,-0.020214030915576713
2026-03-16,RANGE,UNKNOWN,UNKNOWN,False,False,-0.0086,-0.030284857571214387
2026-03-17,RANGE,RANGE,RANGE,False,False,-0.0078,-0.012088244182532498
2026-03-18,RANGE,RANGE,RANGE,False,False,-0.0039,-0.0121359223300971
2026-03-19,RANGE,RANGE,RANGE,False,False,0.0027,-0.011195158850227038
2026-03-20,RANGE,RANGE,RANGE,False,False,-0.0027,-0.008798543689320364
2026-03-23,RANGE,RANGE,RANGE,False,False,-0.0188,0.020098948670377224
2026-03-24,RANGE,RANGE,RANGE,False,False,0.0108,-0.0055062710308963715
2026-03-25,RANGE,RANGE,RANGE,False,False,-0.004,-0.004606879606879509
2026-03-26,RANGE,RANGE,RANGE,False,False,0.0037,-0.0030599755201957735
2026-03-27,RANGE,RANGE,RANGE,False,False,-0.0003,-0.01561065197428825
2026-03-30,RANGE,RANGE,RANGE,False,False,0.0098,-0.021521673234313348
2026-03-31,RANGE,RANGE,RANGE,False,False,-0.0145,-0.007382343894186411
2026-04-01,RANGE,RANGE,RANGE,False,False,-0.0031,-0.008947855600123391
2026-04-02,RANGE,RANGE,RANGE,False,False,0.0052,-0.012277470841006763
2026-04-03,RANGE,RANGE,RANGE,False,False,-0.0129,0.0021766169154227837
2026-04-07,RANGE,RANGE,RANGE,False,False,0.0037,-0.001548946716233066
2026-04-08,RANGE,RANGE,RANGE,False,False,-0.0003,0.004028509451503051
2026-04-09,RANGE,RANGE,RANGE,False,False,-0.0046,0.00996264009962641
2026-04-10,RANGE,RANGE,RANGE,False,False,0.0019,0.0
2026-04-13,RANGE,RANGE,RANGE,False,False,0.0016,0.0006205398696866968
2026-04-14,RANGE,RANGE,RANGE,False,False,0.0,0.013031337263419256
2026-04-15,RANGE,RANGE,RANGE,False,False,0.0053,0.00895061728395059
2026-04-16,RANGE,RANGE,RANGE,False,False,0.0012,0.015104808877928462
2026-04-17,RANGE,RANGE,RANGE,False,False,-0.008,0.019266625233063963
2026-04-20,RANGE,RANGE,RANGE,False,False,0.0022,0.015503875968992192
2026-04-21,RANGE,RANGE,RANGE,False,False,0.0124,0.01837672281776418
2026-04-22,RANGE,RANGE,RANGE,False,False,0.0012,0.02386050780055058
2026-04-23,RANGE,RANGE,RANGE,False,False,0.0073,0.014576374126935937
2026-04-24,RANGE,RANGE,RANGE,False,False,-0.0039,0.018597560975609877
2026-04-27,RANGE,RANGE,RANGE,False,False,-0.0015,-0.0009160305343511798
2026-04-28,RANGE,RANGE,RANGE,False,False,0.0153,-0.019248120300751896
2026-04-29,RANGE,RANGE,RANGE,False,False,0.0066,-0.025097101882282664
2026-04-30,RANGE,RANGE,RANGE,False,False,-0.0018,-0.025142173002095203
2026-05-06,RANGE,RANGE,RANGE,False,False,0.0,-0.02903322358575276
2026-05-07,RANGE,RANGE,RANGE,False,False,-0.0207,-0.01497555012224937
2026-05-08,RANGE,RANGE,RANGE,False,False,-0.0034,-0.011652867218644666
2026-05-11,RANGE,RANGE,RANGE,False,False,0.0006,-0.01409745632853197
2026-05-12,RANGE,RANGE,RANGE,False,False,-0.0018,-0.01074608535462086
2026-05-13,RANGE,RANGE,RANGE,False,False,-0.004,-0.008939580764488395
2026-05-14,RANGE,RANGE,RANGE,False,False,-0.0065,-0.01582376667700891
2026-05-15,RANGE,RANGE,RANGE,False,False,0.0,-0.02078808563450193
2026-05-18,RANGE,RANGE,RANGE,False,False,-0.0019,-0.009947155735156987
2026-05-19,RANGE,RANGE,RANGE,False,False,0.0016,-0.01117318435754191
2026-05-20,RANGE,RANGE,RANGE,False,False,-0.0022,-0.013996889580093291
2026-05-21,RANGE,RANGE,RANGE,False,False,-0.0134,-0.0006305170239597175
2026-05-22,STRONG_DOWN,RANGE,RANGE,False,False,-0.005,0.01584283903675533
2026-05-25,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0092,0.03830455259026684
2026-05-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0003,0.03829252981795351
2026-05-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.005,0.04858044164037852
2026-05-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0,0.04952681388012619
2026-05-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0114,0.03587024329382415
2026-06-01,RANGE,STRONG_DOWN,STRONG_DOWN,True,False,0.0315,-0.0009071666162685558
2026-06-02,RANGE,RANGE,RANGE,False,False,0.0003,-0.005139056831922583
2026-06-03,RANGE,RANGE,RANGE,False,False,0.0048,-0.01895306859205768
2026-06-04,RANGE,RANGE,RANGE,False,False,0.0009,-0.020138262699128395
2026-06-05,RANGE,RANGE,RANGE,False,False,-0.0018,-0.0054200542005420765
2026-06-08,RANGE,RANGE,RANGE,False,False,-0.0051,-0.016646489104116136
2026-06-09,RANGE,RANGE,RANGE,False,False,-0.0039,-0.028866605894864707
2026-06-10,RANGE,RANGE,RANGE,False,False,-0.0091,-0.030972094449555343
2026-06-11,RANGE,RANGE,RANGE,False,False,-0.0003,-0.04969325153374231
2026-06-12,RANGE,RANGE,RANGE,False,False,0.0132,-0.05389040266424461
2026-06-15,RANGE,RANGE,RANGE,False,False,-0.0163,-0.04462911665127732
2026-06-16,STRONG_DOWN,RANGE,RANGE,False,False,-0.0163,-0.046307884856070125
2026-06-17,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0113,-0.04873417721518999
2026-06-18,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0196,-0.04648160103292437
2026-06-22,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0087,-0.04896000000000001
2026-06-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0067,-0.060567010309278406
2026-06-24,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.018,-0.027887139107611536
2026-06-25,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0138,-0.004324683965402495
2026-06-26,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0173,0.02369668246445492
2026-06-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0061,0.03936742934051144
2026-06-30,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0188,0.04389574759945134
2026-07-01,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0161,0.03948700641241984
2026-07-02,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0101,0.01570330771800874
2026-07-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0104,0.006944444444444414
2026-07-06,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0215,-0.007445775331822639
2026-07-07,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0146,0.030880420499342923
2026-07-08,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0118,0.03409090909090908
2026-07-09,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.013,0.034868421052631535
2026-07-10,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0016,0.029556650246305372
2026-07-13,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0069,0.057403783431180744
2026-07-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0235,0.021351179094965003
2026-07-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.015,0.021350078492935656
2026-07-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0122,0.04259376986649711
2026-07-17,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0035,0.02807017543859652
2026-07-20,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0341,-0.0030845157310301625
2026-07-21,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0114,0.00842433697347898
2026-07-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.015,0.0061481709191515575
2026-07-23,WAVE_UP,UNKNOWN,UNKNOWN,False,False,0.0083,0.009756097560975618
2026-07-24,UNKNOWN,UNKNOWN,WAVE_UP,False,False,-0.0174,0.025131864722308397
2026-07-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0028,0.01639851485148513
2026-07-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0,0.001547029702970264
2026-07-29,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0127,-0.013748854262144799
2026-07-30,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0119,-0.00724637681159421
2026-07-31,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0024,-0.0066585956416464285
2026-08-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0058,0.010350076103500703
2026-08-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0146,0.022242817423540333
2026-08-05,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0028,0.02323420074349434
2026-08-06,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0186,-0.004562043795620341
2026-08-07,UNKNOWN,UNKNOWN,STRONG_UP,False,False,-0.0018,0.004265691651431989
2026-08-10,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0113,-0.004519433564326642
2026-08-11,UNKNOWN,UNKNOWN,STRONG_UP,False,False,-0.003,0.009368389241462586
2026-08-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0018,0.01725703905540416
2026-08-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0091,0.03330278032386189
2026-08-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.007,0.027609223300970934
2026-08-17,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0024,0.04116222760290561
2026-08-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0109,0.020658682634730526
2026-08-19,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.006,0.023809523809523832
