date,symbol,last_close,pred_close,real_close,pred_ret,real_ret,strategy,rank_pred,n_candidates
2024-10-25,000001,10.75,10.421415328979492,10.47,-0.030566015908884414,-0.026046511627906943,,2,5
2024-10-25,000858,137.21,131.49269104003906,137.02,-0.041668311055760854,-0.0013847387216675555,,1,5
2024-10-25,002594,101.03,95.71928405761719,95.09,-0.052565732380310926,-0.05879441749975256,,0,5
2024-10-25,600036,35.08,34.059913635253906,33.99,-0.029078858744187364,-0.031071835803876735,,3,5
2024-10-25,600519,1455.39,1472.449462890625,1430.29,0.011721574897879616,-0.017246236403988036,,4,5
