date,symbol,last_close,pred_close,real_close,pred_ret,real_ret,strategy,rank_pred,n_candidates
2024-11-01,000001,10.47,10.490970611572266,10.76,0.002002923741381668,0.02769818529130852,,1,5
2024-11-01,000858,137.02,145.2015838623047,145.57,0.05971087331998737,0.06239964968617717,,4,5
2024-11-01,002594,95.09,96.94226837158203,97.62,0.019479107914418314,0.026606372909874887,,2,5
2024-11-01,600036,33.99,33.42994689941406,34.78,-0.016476996192584248,0.0232421300382466,,0,5
2024-11-01,600519,1430.29,1472.1424560546875,1506.51,0.029261517632569234,0.05328989225961167,,3,5
