date,K,n_pool,hit_long,hit_short,hit_ls,pred_top_mean_real_ret,real_top_mean_real_ret,pool_mean_real_ret
2025-08-22,5,60,0.0,0.0,0.0,0.04448538199404557,0.3726067163375518,0.07793392902455962
2025-08-22,10,60,0.0,0.1,0.05,0.050015064964065804,0.28822262060213377,0.07793392902455962
2025-08-22,20,60,0.15,0.15,0.15,0.04210498680449654,0.20357619469315452,0.07793392902455962
2025-08-29,3,60,0.0,0.0,0.0,-0.019883726589707645,0.18894164517752668,-0.020484567476935722
2025-08-29,5,60,0.0,0.2,0.1,-0.011791398419979938,0.1624400302116927,-0.020484567476935722
2025-08-29,10,60,0.0,0.4,0.2,-0.01822138602818868,0.12131027906432493,-0.020484567476935722
2025-08-29,20,60,0.3,0.5,0.4,-0.029616633608657184,0.07454651010167931,-0.020484567476935722
2025-09-05,3,60,0.0,0.0,0.0,0.06420621325479425,0.33053150118244495,0.08570907763121148
2025-09-05,5,60,0.0,0.0,0.0,0.03567705555887166,0.28067646626067105,0.08570907763121148
2025-09-05,10,60,0.0,0.1,0.05,0.04652785277780497,0.2333138302208937,0.08570907763121148
2025-09-05,20,60,0.15,0.3,0.225,0.052790228806391545,0.18427093999698654,0.08570907763121148
2025-09-12,3,60,0.0,0.0,0.0,-0.013236663822501882,0.18926443994826295,0.009017111779866475
2025-09-12,5,60,0.0,0.2,0.1,-0.012054623088416538,0.1494397129362816,0.009017111779866475
2025-09-12,10,60,0.1,0.3,0.2,0.0008065579712906001,0.10848989773479259,0.009017111779866475
2025-09-12,20,60,0.2,0.35,0.275,-0.0032901250715947684,0.0746531853098262,0.009017111779866475
2025-09-19,3,60,0.0,0.3333333333333333,0.16666666666666666,0.010219165344499292,0.20644074249797092,0.03231327221766741
2025-09-19,5,60,0.0,0.2,0.1,0.004280106017845076,0.17708001660095207,0.03231327221766741
2025-09-19,10,60,0.0,0.2,0.1,0.0271957852837026,0.14800974737607792,0.03231327221766741
2025-09-19,20,60,0.15,0.25,0.2,0.0074085977916447,0.11314217474962977,0.03231327221766741
2025-09-26,3,60,0.0,0.3333333333333333,0.16666666666666666,0.06998225975243895,0.33508119179306006,0.022734225342499397
2025-09-26,5,60,0.0,0.4,0.2,0.0603481380528685,0.27814711720125074,0.022734225342499397
2025-09-26,10,60,0.0,0.6,0.3,0.04902862255280135,0.20366564840914428,0.022734225342499397
2025-09-26,20,60,0.5,0.55,0.525,0.040778875379492575,0.13429909654943165,0.022734225342499397
2025-10-03,3,60,0.0,0.0,0.0,-0.023779997975030942,0.14210298720653966,-0.025574303234472816
2025-10-03,5,60,0.0,0.2,0.1,-0.0017670212296889032,0.13218885834347033,-0.025574303234472816
2025-10-03,10,60,0.0,0.2,0.1,-0.008617325260738029,0.09741276069774933,-0.025574303234472816
2025-10-03,20,60,0.45,0.5,0.475,-0.009278679946931389,0.06308570985104285,-0.025574303234472816
2025-10-10,3,60,0.0,0.0,0.0,-0.036103263982207236,0.08730652237135383,-0.04662925313716814
2025-10-10,5,60,0.0,0.2,0.1,-0.05217117973126408,0.0745904849403082,-0.04662925313716814
2025-10-10,10,60,0.2,0.3,0.25,-0.03525142944712887,0.04884017185349514,-0.04662925313716814
2025-10-10,20,60,0.35,0.5,0.425,-0.030863252716794486,0.023211813875051363,-0.04662925313716814
2025-10-17,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.01098410799588434,0.14559720952343294,-0.0036598449976349757
2025-10-17,5,60,0.0,0.6,0.3,-0.016422556876068174,0.1256615553862379,-0.0036598449976349757
2025-10-17,10,60,0.0,0.6,0.3,-0.012033218847194781,0.09298154803462921,-0.0036598449976349757
2025-10-17,20,60,0.3,0.6,0.45,-0.0031609727454425364,0.057425259151899374,-0.0036598449976349757
2025-10-24,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.017020984378117165,0.2562254576990768,0.04913601936963571
2025-10-24,5,60,0.0,0.2,0.1,0.0032962276979694007,0.2298345279264508,0.04913601936963571
2025-10-24,10,60,0.0,0.2,0.1,0.0034139496245299216,0.1877255779697889,0.04913601936963571
2025-10-24,20,60,0.15,0.25,0.2,0.02860648790863151,0.13788974876467702,0.04913601936963571
2025-10-31,3,60,0.0,0.0,0.0,-0.014313387701864558,0.1622504950624221,-0.004544547827169098
2025-10-31,5,60,0.0,0.0,0.0,-0.008876063082335928,0.13408167126183113,-0.004544547827169098
2025-10-31,10,60,0.1,0.3,0.2,0.004510667707556026,0.09588233251706288,-0.004544547827169098
2025-10-31,20,60,0.5,0.6,0.55,0.012343660285060782,0.058477992699187444,-0.004544547827169098
2025-11-07,3,60,0.0,0.0,0.0,-0.007169415241806735,0.13533116076330223,-0.011966692066280251
2025-11-07,5,60,0.2,0.4,0.3,0.025230657970117653,0.11213660059967463,-0.011966692066280251
2025-11-07,10,60,0.3,0.5,0.4,0.015477814315207051,0.08075449270718849,-0.011966692066280251
2025-11-07,20,60,0.35,0.5,0.425,-0.00029674274047098993,0.05534454327850232,-0.011966692066280251
2025-11-14,3,60,0.0,0.0,0.0,-0.025253017130504613,0.07299251834352989,-0.03568303355230917
2025-11-14,5,60,0.2,0.0,0.1,-0.028561131552116526,0.05384467645598021,-0.03568303355230917
2025-11-14,10,60,0.3,0.4,0.35,-0.029236780915734773,0.02999819545606326,-0.03568303355230917
2025-11-14,20,60,0.5,0.55,0.525,-0.026621708179987158,0.007385080870938948,-0.03568303355230917
2025-11-21,3,60,0.0,0.3333333333333333,0.16666666666666666,0.0019501763313678477,0.10089643448994672,-0.0010796366765116288
2025-11-21,5,60,0.0,0.2,0.1,0.005078928266052473,0.08368468039745917,-0.0010796366765116288
2025-11-21,10,60,0.1,0.3,0.2,-0.012132430807084583,0.06437503230755821,-0.0010796366765116288
2025-11-21,20,60,0.3,0.3,0.3,0.0024623472793747713,0.04639224451031839,-0.0010796366765116288
2025-11-28,3,60,0.0,0.3333333333333333,0.16666666666666666,0.003886659294088527,0.20707395167698683,0.02200810758200238
2025-11-28,5,60,0.0,0.2,0.1,0.0022807195399554116,0.16382680580638082,0.02200810758200238
2025-11-28,10,60,0.0,0.3,0.15,0.005146048793683822,0.11574907877535774,0.02200810758200238
2025-11-28,20,60,0.25,0.3,0.275,0.011637625551827697,0.08057515865957539,0.02200810758200238
2025-12-05,3,60,0.0,0.0,0.0,-0.019587413208951743,0.15967068560340011,0.015435917923985852
2025-12-05,5,60,0.0,0.0,0.0,-0.007394155774508126,0.14568783299896473,0.015435917923985852
2025-12-05,10,60,0.0,0.1,0.05,-0.006127989472453988,0.11631337335939147,0.015435917923985852
2025-12-05,20,60,0.15,0.2,0.175,-0.008686804473741472,0.07454662756560129,0.015435917923985852
2025-12-12,3,60,0.0,0.0,0.0,0.013810492218868134,0.10526021972482276,0.0013002863446568886
2025-12-12,5,60,0.0,0.0,0.0,0.011243353450455351,0.09736468609434934,0.0013002863446568886
2025-12-12,10,60,0.0,0.2,0.1,0.0004332596690407864,0.07715479885453272,0.0013002863446568886
2025-12-12,20,60,0.45,0.4,0.425,0.01002105959469562,0.049095462112050015,0.0013002863446568886
2025-12-19,3,60,0.0,0.0,0.0,0.06179286308928759,0.19044064671220515,0.04195897332089603
2025-12-19,5,60,0.0,0.0,0.0,0.054969191868309286,0.16011235407941554,0.04195897332089603
2025-12-19,10,60,0.1,0.0,0.05,0.026507758540631664,0.11621064455300614,0.04195897332089603
2025-12-19,20,60,0.15,0.2,0.175,0.024566601951390037,0.08659452240398884,0.04195897332089603
2025-12-26,3,60,0.0,0.3333333333333333,0.16666666666666666,0.0020981883495889697,0.26235745718191034,0.038014274106289894
2025-12-26,5,60,0.0,0.4,0.2,0.022869932326305697,0.21483669653136847,0.038014274106289894
2025-12-26,10,60,0.0,0.3,0.15,0.02211361253389984,0.15755705291189323,0.038014274106289894
2025-12-26,20,60,0.3,0.45,0.375,0.03086347170970426,0.10824461568013324,0.038014274106289894
2026-01-02,3,60,0.0,0.0,0.0,0.08251812327061854,0.2556950346130646,0.06517361757853385
2026-01-02,5,60,0.0,0.2,0.1,0.08350207381404381,0.22893240914106788,0.06517361757853385
2026-01-02,10,60,0.3,0.3,0.3,0.09005250288215408,0.1910897660208078,0.06517361757853385
2026-01-02,20,60,0.45,0.4,0.425,0.08093822277093683,0.14432334677177727,0.06517361757853385
2026-01-09,3,60,0.0,0.0,0.0,0.04606621776916079,0.32774222189036495,0.0573336368055211
2026-01-09,5,60,0.0,0.0,0.0,0.01959728899764803,0.2775831386083148,0.0573336368055211
2026-01-09,10,60,0.2,0.2,0.2,0.047489092005848846,0.2131520606284437,0.0573336368055211
2026-01-09,20,60,0.2,0.35,0.275,0.039394633753897866,0.15729432889078937,0.0573336368055211
2026-01-16,3,60,0.0,0.0,0.0,-0.009087702683318674,0.21347154605788518,0.019134023130151032
2026-01-16,5,60,0.0,0.4,0.2,-0.009675360418994972,0.17816360924628522,0.019134023130151032
2026-01-16,10,60,0.0,0.2,0.1,-0.00021088732441449932,0.13930662192757517,0.019134023130151032
2026-01-16,20,60,0.3,0.4,0.35,0.007833512801194441,0.1005704716577545,0.019134023130151032
2026-01-23,3,60,0.0,0.0,0.0,-0.02639372135368819,0.5639608200116893,0.028040157054067923
2026-01-23,5,60,0.0,0.0,0.0,-0.03206167411477734,0.45691363651653666,0.028040157054067923
2026-01-23,10,60,0.1,0.1,0.1,-0.02356279242505597,0.29957006418533355,0.028040157054067923
2026-01-23,20,60,0.15,0.2,0.175,-0.02777793218137962,0.1758876266227068,0.028040157054067923
2026-01-30,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.0019378497066637375,0.19660339952699646,-0.032474302108956875
2026-01-30,5,60,0.0,0.6,0.3,-0.004984221392033738,0.15201507228324523,-0.032474302108956875
2026-01-30,10,60,0.1,0.6,0.35,-0.0004631540425512726,0.0962883989971443,-0.032474302108956875
2026-01-30,20,60,0.45,0.6,0.525,-0.00861043842453929,0.05060196046358476,-0.032474302108956875
2026-02-06,3,60,0.0,0.3333333333333333,0.16666666666666666,0.005639471953305682,0.23112529439958415,0.040388768067173494
2026-02-06,5,60,0.0,0.6,0.3,0.0008939803157703707,0.2042304768335906,0.040388768067173494
2026-02-06,10,60,0.1,0.4,0.25,0.024917350825253714,0.16418326904288427,0.040388768067173494
2026-02-06,20,60,0.3,0.35,0.325,0.0358180468505682,0.1136760706884278,0.040388768067173494
2026-02-13,3,60,0.0,0.0,0.0,-0.002688127981305577,0.27878853643110696,0.03945549115063794
2026-02-13,5,60,0.0,0.2,0.1,-0.0030081783139934704,0.2504489360332271,0.03945549115063794
2026-02-13,10,60,0.1,0.1,0.1,0.007375908770213269,0.20021735210349548,0.03945549115063794
2026-02-13,20,60,0.15,0.45,0.3,0.01960116913556515,0.13693192607000754,0.03945549115063794
2026-02-20,3,60,0.0,0.0,0.0,0.030620767179619108,0.5594910053870313,0.08764281675122146
2026-02-20,5,60,0.0,0.0,0.0,0.039282264507613164,0.4582004779384835,0.08764281675122146
2026-02-20,10,60,0.0,0.1,0.05,0.01806977051340771,0.34347350775311886,0.08764281675122146
2026-02-20,20,60,0.25,0.15,0.2,0.04621041910482348,0.24704463285576841,0.08764281675122146
2026-02-27,3,60,0.0,0.0,0.0,-0.013957753483690216,0.3302294852574566,0.0013823109404924464
2026-02-27,5,60,0.0,0.0,0.0,-0.03118216232506086,0.28374173317131246,0.0013823109404924464
2026-02-27,10,60,0.0,0.1,0.05,-0.026176890193459822,0.19845076564924138,0.0013823109404924464
2026-02-27,20,60,0.15,0.25,0.2,-0.04188156805624245,0.11691533639226055,0.0013823109404924464
2026-03-06,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.0022997766933053145,0.16209061584125894,-0.017107566213209444
2026-03-06,5,60,0.0,0.6,0.3,0.015302270063948709,0.14006795708184927,-0.017107566213209444
2026-03-06,10,60,0.4,0.6,0.5,0.0435210719044654,0.09581218517679468,-0.017107566213209444
2026-03-06,20,60,0.65,0.6,0.625,0.025598995870780322,0.05499520495539487,-0.017107566213209444
2026-03-13,3,60,0.0,0.0,0.0,-0.017557072506826994,0.13313207743986152,-0.03332391767931834
2026-03-13,5,60,0.0,0.0,0.0,-0.008211164080319855,0.10620265149261136,-0.03332391767931834
2026-03-13,10,60,0.0,0.2,0.1,-0.010977392909890438,0.06911659455414361,-0.03332391767931834
2026-03-13,20,60,0.45,0.4,0.425,-0.019308214656151134,0.03608607087974103,-0.03332391767931834
2026-03-20,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.0436407949408039,0.08670558924067436,-0.03509000950796394
2026-03-20,5,60,0.0,0.2,0.1,-0.043357167828218655,0.07202004099159756,-0.03509000950796394
2026-03-20,10,60,0.0,0.1,0.05,-0.05771785535919986,0.046539524193992876,-0.03509000950796394
2026-03-20,20,60,0.25,0.35,0.3,-0.036323064381767314,0.01783327888141082,-0.03509000950796394
2026-03-27,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.02728709261647651,0.14232858388993197,-0.0019051134780688058
2026-03-27,5,60,0.0,0.2,0.1,-0.004467088452746704,0.12745723914875356,-0.0019051134780688058
2026-03-27,10,60,0.3,0.2,0.25,0.016608177675859204,0.10124380243656195,-0.0019051134780688058
2026-03-27,20,60,0.3,0.25,0.275,-0.002055271417746596,0.06682679269361443,-0.0019051134780688058
2026-04-03,3,60,0.0,0.0,0.0,0.030175485530905915,0.2720808658739157,0.0650775633321664
2026-04-03,5,60,0.0,0.0,0.0,0.010000796734112426,0.23965553042116797,0.0650775633321664
2026-04-03,10,60,0.0,0.4,0.2,0.034709257250657655,0.19404056872476233,0.0650775633321664
2026-04-03,20,60,0.4,0.35,0.375,0.06326524106439714,0.1457406609646875,0.0650775633321664
2026-04-10,3,60,0.0,0.3333333333333333,0.16666666666666666,0.04171429163018595,0.17320512142045033,0.03156464511887613
2026-04-10,5,60,0.0,0.2,0.1,0.03855873495294602,0.1589290151099183,0.03156464511887613
2026-04-10,10,60,0.0,0.3,0.15,0.0156746107535105,0.1347700802330583,0.03156464511887613
2026-04-10,20,60,0.35,0.5,0.425,0.034071722047978314,0.10739669518589481,0.03156464511887613
2026-04-17,3,60,0.0,0.0,0.0,0.002730000240113791,0.20134193330870534,0.02124804709702619
2026-04-17,5,60,0.0,0.0,0.0,0.008420481445936212,0.1745103252239013,0.02124804709702619
2026-04-17,10,60,0.0,0.1,0.05,0.005214315012988846,0.1468976631259734,0.02124804709702619
2026-04-17,20,60,0.3,0.3,0.3,0.01775497881793871,0.09965988686115228,0.02124804709702619
2026-04-24,3,60,0.0,0.0,0.0,0.04619707662877337,0.11702683591791081,-0.0002648717354770791
2026-04-24,5,60,0.4,0.2,0.3,0.04716940945419745,0.10061450312419051,-0.0002648717354770791
2026-04-24,10,60,0.4,0.4,0.4,0.02820568083000068,0.07452960525523962,-0.0002648717354770791
2026-04-24,20,60,0.45,0.35,0.4,0.016042797540300684,0.051231764810158675,-0.0002648717354770791
2026-05-01,3,60,0.0,0.0,0.0,0.07446286620741345,0.19194408344266778,0.04286291345837179
2026-05-01,5,60,0.0,0.0,0.0,0.05014141022592442,0.18064032366871988,0.04286291345837179
2026-05-01,10,60,0.0,0.3,0.15,0.0405166037638678,0.1592221162663649,0.04286291345837179
2026-05-01,20,60,0.35,0.35,0.35,0.049318914916654744,0.12623127647874777,0.04286291345837179
2026-05-08,3,60,0.0,0.3333333333333333,0.16666666666666666,0.0409595973563149,0.19764952497174929,0.0018485625870339971
2026-05-08,5,60,0.0,0.2,0.1,0.0021812872046165,0.16759137068129512,0.0018485625870339971
2026-05-08,10,60,0.1,0.3,0.2,0.010895040398133993,0.13026665363041195,0.0018485625870339971
2026-05-08,20,60,0.35,0.3,0.325,0.006037783801163338,0.08119969637018709,0.0018485625870339971
2026-05-15,3,60,0.0,0.0,0.0,-0.04441036227247893,0.17647888642189571,-0.032957240921548434
2026-05-15,5,60,0.2,0.2,0.2,0.0030072388453613597,0.14436096981498014,-0.032957240921548434
2026-05-15,10,60,0.1,0.1,0.1,-0.017630611922265383,0.10107014666048848,-0.032957240921548434
2026-05-15,20,60,0.3,0.35,0.325,-0.03236313550449689,0.04905454513952216,-0.032957240921548434
2026-05-22,3,60,0.0,0.0,0.0,-0.039512135487126544,0.3305906497992117,0.023872635574114297
2026-05-22,5,60,0.0,0.2,0.1,-0.036512939213645026,0.29338920001894253,0.023872635574114297
2026-05-22,10,60,0.1,0.1,0.1,-0.01618716734987924,0.22784848850808564,0.023872635574114297
2026-05-22,20,60,0.1,0.2,0.15,-0.015618915697597513,0.15415269136481857,0.023872635574114297
2026-05-29,3,60,0.0,0.0,0.0,-0.045127780728586996,0.09225625848366141,-0.025504519786187917
2026-05-29,5,60,0.0,0.0,0.0,-0.04338047325330689,0.0860881999551891,-0.025504519786187917
2026-05-29,10,60,0.0,0.1,0.05,-0.03336404930586424,0.07404407662605841,-0.025504519786187917
2026-05-29,20,60,0.15,0.3,0.225,-0.03720615105003478,0.039472733652236566,-0.025504519786187917
2026-06-05,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.023675438640009722,0.08407270228248868,-0.05659049964556688
2026-06-05,5,60,0.0,0.2,0.1,-0.03504496094964458,0.06601107134074184,-0.05659049964556688
2026-06-05,10,60,0.5,0.5,0.5,-0.010852359662506472,0.044572022805355105,-0.05659049964556688
2026-06-05,20,60,0.5,0.4,0.45,-0.03682913817655526,0.007598426779742301,-0.05659049964556688
2026-06-12,3,60,0.0,0.0,0.0,0.07918670538983918,0.30956762000528687,0.08118085459516096
2026-06-12,5,60,0.0,0.0,0.0,0.06447698619567102,0.2747376735475178,0.08118085459516096
2026-06-12,10,60,0.0,0.0,0.0,0.044311113420726765,0.23079597776001753,0.08118085459516096
2026-06-12,20,60,0.05,0.1,0.075,0.03415158394792993,0.18320659233178138,0.08118085459516096
2026-06-19,3,60,0.3333333333333333,0.0,0.16666666666666666,0.048273869396989376,0.17265134038558094,-0.024929430689605122
2026-06-19,5,60,0.2,0.0,0.1,0.03891372481782358,0.1574390735728844,-0.024929430689605122
2026-06-19,10,60,0.5,0.0,0.25,0.013389369743646129,0.12451959137049518,-0.024929430689605122
2026-06-19,20,60,0.4,0.25,0.325,-0.011838233292432304,0.07428599573849115,-0.024929430689605122
2026-06-26,3,60,0.0,0.3333333333333333,0.16666666666666666,0.08667126081989236,0.1848538821717626,-0.033506131470949836
2026-06-26,5,60,0.2,0.2,0.2,0.054275837012628524,0.16188085355486356,-0.033506131470949836
2026-06-26,10,60,0.2,0.3,0.25,0.014088760334240679,0.12344664308128957,-0.033506131470949836
2026-06-26,20,60,0.5,0.7,0.6,0.01664415064166126,0.08032453329539282,-0.033506131470949836
2026-07-03,3,60,0.0,0.3333333333333333,0.16666666666666666,0.020004731466319536,0.15505915383194657,-0.006194546192423027
2026-07-03,5,60,0.0,0.2,0.1,-0.010448010625034022,0.13095166591801136,-0.006194546192423027
2026-07-03,10,60,0.1,0.4,0.25,0.0024094922197995363,0.09832115447223966,-0.006194546192423027
2026-07-03,20,60,0.25,0.4,0.325,-0.0053944376256814695,0.07010320161925936,-0.006194546192423027
2026-07-10,3,60,0.0,0.6666666666666666,0.3333333333333333,-0.013923906572819314,0.17301970760230492,-0.040035059389105426
2026-07-10,5,60,0.0,0.6,0.3,-0.0460416559017117,0.1340688480799881,-0.040035059389105426
2026-07-10,10,60,0.3,0.4,0.35,-0.02799424145422419,0.09329782798727275,-0.040035059389105426
2026-07-10,20,60,0.45,0.6,0.525,-0.022801839991294197,0.05336304387189118,-0.040035059389105426
2026-07-17,3,60,0.0,0.0,0.0,-0.01348632918590927,0.252640141992815,0.009718290156955611
2026-07-17,5,60,0.2,0.4,0.3,0.06749025630881482,0.2110345652092823,0.009718290156955611
2026-07-17,10,60,0.1,0.5,0.3,0.05259938341849596,0.16562559382911476,0.009718290156955611
2026-07-17,20,60,0.45,0.5,0.475,0.04834431255746693,0.1275002502646227,0.009718290156955611
2026-07-24,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.04320562676600159,0.07621585094677659,-0.05001837492121123
2026-07-24,5,60,0.0,0.4,0.2,-0.030522623950821857,0.06645588069583423,-0.05001837492121123
2026-07-24,10,60,0.1,0.5,0.3,-0.036352368393947544,0.05303082654082345,-0.05001837492121123
2026-07-24,20,60,0.45,0.55,0.5,-0.013719301560986736,0.030472270421956344,-0.05001837492121123
2026-07-31,3,60,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1620922674342423,0.35518389632551517,0.07661830461449526
2026-07-31,5,60,0.4,0.2,0.3,0.15944424934943421,0.3058498417984335,0.07661830461449526
2026-07-31,10,60,0.4,0.2,0.3,0.1592271894772424,0.24709365924795845,0.07661830461449526
2026-07-31,20,60,0.45,0.25,0.35,0.12024459767658194,0.18568715150200252,0.07661830461449526
