date,symbol,last_close,pred_close,real_close,pred_ret,real_ret
2025-06-06,2050,26.85028059,25.40431022644043,25.65098788,-0.05385308204555972,-0.04466592838685868
2025-06-06,2028,71.212176,69.44181060791016,72.18145284,-0.024860431060130028,0.01361111111111124
2025-06-06,2179,38.5251849,38.61716079711914,37.0371291,0.0023874226005113908,-0.03862553298219207
2025-06-06,2156,23.90209299,23.815948486328125,23.26390611,-0.003604056921204135,-0.026700041718815126
2025-06-06,21,17.39788503,16.056875228881836,17.19136055,-0.07707889773991483,-0.011870665867942165
2025-06-06,768,24.37632832,24.87726402282715,25.196448,0.020550088440355774,0.033644102148358446
2025-06-06,603662,62.81041976,66.43408203125,64.18597488,0.057692056271811065,0.02190011028832517
2025-06-06,603619,16.79099427,17.302112579345703,18.10051722,0.03044002642886401,0.07798960138648181
2025-06-06,2241,21.96121707,22.39509391784668,22.15879887,0.019756502859733294,0.008996851102114123
2025-06-06,2342,6.28437674,5.351181983947754,5.85476116,-0.1484944004251798,-0.06836248012718604
2025-06-06,2273,19.21134054,19.338359832763672,19.05281478,0.006611682953576725,-0.008251676121712181
2025-06-06,2371,317.18852529,315.23541259765625,298.42875426,-0.006157576761511185,-0.05914391453110801
2025-06-06,2353,35.29127308,35.20275115966797,34.99354018,-0.002508323237061183,-0.008436445444319651
2025-06-06,2463,34.9771261,31.75269889831543,37.87363825,-0.09218673919823761,0.08281161070005694
2025-06-06,2475,31.27909678,33.476844787597656,31.48676704,0.07026251502897951,0.006639266519127496
2025-06-06,2384,31.1,29.10331916809082,31.97,-0.0642019560099415,0.0279742765273312
2025-06-06,2422,36.617047,32.869667053222656,38.04292936,-0.10233976395686262,0.038940397350993416
2025-06-06,2517,16.93392715,16.31538963317871,17.4801968,-0.03652652520247135,0.032258887448916695
2025-06-06,2555,14.2195131,14.128732681274414,14.32413828,-0.006384214289699264,0.0073578595317724815
2025-06-06,2595,43.0117159,41.206443786621094,42.8086069,-0.041971636694896564,-0.004722178498347218
2025-06-06,2558,15.90937512,13.504728317260742,18.53125597,-0.15114652741554424,0.16480099502487566
2025-06-06,300308,102.24255552,98.86166381835938,115.281264,-0.033067363041207165,0.1275272161741834
2025-06-06,300274,59.64014592,60.52659606933594,62.4208896,0.014863312885333935,0.046625366807955704
2025-06-06,2601,15.87999898,15.774568557739258,16.32734194,-0.00663919578291694,0.02817021339632353
2025-06-06,2916,91.86307708,87.6473617553711,95.3718053,-0.045891292330188294,0.03819519584505526
2025-06-06,300033,178.45052627,167.02134704589844,179.87610798,-0.06404676670333231,0.007988666325607019
2025-06-06,300014,45.815608,47.122718811035156,43.034088,0.028529814796633524,-0.060711188204683464
2025-06-06,300059,21.02513181,19.3966007232666,21.54255105,-0.07745640319642777,0.02460955986748692
2025-06-06,300034,16.10329168,16.117963790893555,15.7661538,0.0009111249541469135,-0.020935960591133118
2025-06-06,300394,44.37452845,42.90137481689453,53.18249589,-0.033198181131442905,0.1984915163644967
2025-06-06,300191,16.9239987,15.824589729309082,19.93936602,-0.06496153717448094,0.17817109144542798
2025-06-06,300164,4.11,4.168306350708008,4.22,0.014186460026279102,0.02676399026763976
2025-06-06,300580,24.50793825,25.10858917236328,23.85597375,0.024508423198890794,-0.026602176541716926
2025-06-06,300476,100.36161681,76.24573516845703,105.32952181,-0.2402898877884565,0.04950004950004949
2025-06-06,300474,68.89,69.31818389892578,71.15,0.006215472476785999,0.032805922485121375
2025-06-06,300433,21.22683824,20.968801498413086,20.88728644,-0.012156155272369684,-0.015996343692870174
2025-06-06,300418,34.48,31.998939514160156,33.82,-0.07195651061020425,-0.019141531322505734
2025-06-06,600406,21.11551431,21.612607955932617,21.38292019,0.023541630984436956,0.01266395296246059
2025-06-06,600426,15.78815656,16.236169815063477,16.56901216,0.028376539931111333,0.049458313707018364
2025-06-06,600316,34.604262,33.16386032104492,34.604262,-0.0416249789969535,0.0
2025-06-06,600362,20.70577014,20.13115692138672,21.26461755,-0.02775135697576525,0.026989935956084343
2025-06-06,600428,5.75319182,5.555020809173584,5.8277875,-0.03444540300872767,0.012965964343598202
2025-06-06,300502,69.1244871,60.0540657043457,71.91372079,-0.13121864300464792,0.04035087719298258
