date,K,n_pool,hit_long,hit_short,hit_ls,pred_top_mean_real_ret,real_top_mean_real_ret,pool_mean_real_ret
2026-02-13,5,60,0.0,0.2,0.1,-0.01538028876753723,0.2504489360332271,0.03945549115063794
2026-02-13,10,60,0.0,0.1,0.05,-0.005727797454803341,0.20021735210349548,0.03945549115063794
2026-02-13,20,60,0.2,0.2,0.2,0.009598676372349707,0.13693192607000754,0.03945549115063794
2026-02-20,3,60,0.0,0.0,0.0,-0.04377093736898482,0.5594910053870313,0.08764281675122146
2026-02-20,5,60,0.0,0.0,0.0,-0.011063201514457565,0.4582004779384835,0.08764281675122146
2026-02-20,10,60,0.0,0.0,0.0,-0.0010185955879865483,0.34347350775311886,0.08764281675122146
2026-02-20,20,60,0.15,0.2,0.175,0.011278771401600584,0.24704463285576841,0.08764281675122146
2026-02-27,3,60,0.0,0.0,0.0,-0.0710680739620962,0.3302294852574566,0.0013823109404924464
2026-02-27,5,60,0.0,0.0,0.0,-0.05970264825864393,0.28374173317131246,0.0013823109404924464
2026-02-27,10,60,0.0,0.2,0.1,-0.04865228726165395,0.19845076564924138,0.0013823109404924464
2026-02-27,20,60,0.2,0.45,0.325,-0.04215513924380576,0.11691533639226055,0.0013823109404924464
2026-03-06,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.0022997766933053145,0.16209061584125894,-0.017107566213209444
2026-03-06,5,60,0.2,0.6,0.4,0.027084396610847227,0.14006795708184927,-0.017107566213209444
2026-03-06,10,60,0.5,0.6,0.55,0.042701733593996774,0.09581218517679468,-0.017107566213209444
2026-03-06,20,60,0.7,0.55,0.625,0.022560154359675233,0.05499520495539487,-0.017107566213209444
2026-03-13,3,60,0.0,0.0,0.0,-0.006184703646152127,0.13313207743986152,-0.03332391767931834
2026-03-13,5,60,0.0,0.2,0.1,-0.005205293732406679,0.10620265149261136,-0.03332391767931834
2026-03-13,10,60,0.0,0.2,0.1,-0.01730897015501014,0.06911659455414361,-0.03332391767931834
2026-03-13,20,60,0.4,0.35,0.375,-0.02484111060928763,0.03608607087974103,-0.03332391767931834
2026-03-20,3,60,0.0,0.0,0.0,-0.0561573805106829,0.08670558924067436,-0.03509000950796394
2026-03-20,5,60,0.0,0.2,0.1,-0.05249420365739792,0.07202004099159756,-0.03509000950796394
2026-03-20,10,60,0.1,0.2,0.15,-0.053270695896588116,0.046539524193992876,-0.03509000950796394
2026-03-20,20,60,0.15,0.5,0.325,-0.03812948986857077,0.01783327888141082,-0.03509000950796394
2026-03-27,3,60,0.0,0.3333333333333333,0.16666666666666666,0.0011424842787899718,0.14232858388993197,-0.0019051134780688058
2026-03-27,5,60,0.0,0.2,0.1,-0.016828548935889587,0.12745723914875356,-0.0019051134780688058
2026-03-27,10,60,0.2,0.2,0.2,-0.003417399244060382,0.10124380243656195,-0.0019051134780688058
2026-03-27,20,60,0.2,0.25,0.225,-0.004638396634503694,0.06682679269361443,-0.0019051134780688058
2026-04-03,3,60,0.0,0.0,0.0,0.02309751109629432,0.2720808658739157,0.0650775633321664
2026-04-03,5,60,0.0,0.0,0.0,0.042160213257188106,0.23965553042116797,0.0650775633321664
2026-04-03,10,60,0.1,0.3,0.2,0.049698553943330004,0.19404056872476233,0.0650775633321664
2026-04-03,20,60,0.3,0.4,0.35,0.043576858034007585,0.1457406609646875,0.0650775633321664
2026-04-10,3,60,0.0,0.3333333333333333,0.16666666666666666,0.04171429163018595,0.17320512142045033,0.03156464511887613
2026-04-10,5,60,0.0,0.6,0.3,0.04083337840675574,0.1589290151099183,0.03156464511887613
2026-04-10,10,60,0.1,0.4,0.25,0.040270535161588204,0.1347700802330583,0.03156464511887613
2026-04-10,20,60,0.4,0.45,0.425,0.047392395696065515,0.10739669518589481,0.03156464511887613
2026-04-17,3,60,0.0,0.0,0.0,0.006650297331694051,0.20134193330870534,0.02124804709702619
2026-04-17,5,60,0.0,0.0,0.0,-0.010979025449336887,0.1745103252239013,0.02124804709702619
2026-04-17,10,60,0.0,0.1,0.05,-0.009925319607042172,0.1468976631259734,0.02124804709702619
2026-04-17,20,60,0.1,0.35,0.225,-0.00913221609992479,0.09965988686115228,0.02124804709702619
2026-04-24,3,60,0.0,0.3333333333333333,0.16666666666666666,0.007131146238697335,0.11702683591791081,-0.0002648717354770791
2026-04-24,5,60,0.2,0.2,0.2,0.02372985122015183,0.10061450312419051,-0.0002648717354770791
2026-04-24,10,60,0.3,0.3,0.3,0.017616728467145938,0.07452960525523962,-0.0002648717354770791
2026-04-24,20,60,0.35,0.4,0.375,-3.299488110813931e-05,0.051231764810158675,-0.0002648717354770791
2026-05-01,3,60,0.3333333333333333,0.0,0.16666666666666666,0.10643373935520388,0.19194408344266778,0.04286291345837179
2026-05-01,5,60,0.2,0.0,0.1,0.06932393411459867,0.18064032366871988,0.04286291345837179
2026-05-01,10,60,0.1,0.1,0.1,0.051071984110783564,0.1592221162663649,0.04286291345837179
2026-05-01,20,60,0.25,0.1,0.175,0.027302389468773502,0.12623127647874777,0.04286291345837179
2026-05-08,3,60,0.0,0.3333333333333333,0.16666666666666666,0.0009794849526915488,0.19764952497174929,0.0018485625870339971
2026-05-08,5,60,0.0,0.2,0.1,-0.016250929493526977,0.16759137068129512,0.0018485625870339971
2026-05-08,10,60,0.2,0.2,0.2,0.019617205218206136,0.13026665363041195,0.0018485625870339971
2026-05-08,20,60,0.3,0.2,0.25,-9.479460151231023e-05,0.08119969637018709,0.0018485625870339971
2026-05-15,3,60,0.0,0.0,0.0,-0.025155883628610726,0.17647888642189571,-0.032957240921548434
2026-05-15,5,60,0.0,0.2,0.1,-0.03455546329906232,0.14436096981498014,-0.032957240921548434
2026-05-15,10,60,0.1,0.1,0.1,-0.03223436097390124,0.10107014666048848,-0.032957240921548434
2026-05-15,20,60,0.3,0.35,0.325,-0.033751405532111554,0.04905454513952216,-0.032957240921548434
2026-05-22,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.039512135487126544,0.3305906497992117,0.023872635574114297
2026-05-22,5,60,0.0,0.2,0.1,-0.028372813598257628,0.29338920001894253,0.023872635574114297
2026-05-22,10,60,0.0,0.1,0.05,-0.03233859852475399,0.22784848850808564,0.023872635574114297
2026-05-22,20,60,0.2,0.2,0.2,-0.021430721842028294,0.15415269136481857,0.023872635574114297
2026-05-29,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.03658366491469537,0.09225625848366141,-0.025504519786187917
2026-05-29,5,60,0.0,0.2,0.1,-0.0491776322489027,0.0860881999551891,-0.025504519786187917
2026-05-29,10,60,0.0,0.1,0.05,-0.04462117266911266,0.07404407662605841,-0.025504519786187917
2026-05-29,20,60,0.15,0.2,0.175,-0.03746754956099318,0.039472733652236566,-0.025504519786187917
2026-06-05,3,60,0.0,0.0,0.0,-0.0073603085794828145,0.08407270228248868,-0.05659049964556688
2026-06-05,5,60,0.2,0.0,0.1,-0.025416803515341257,0.06601107134074184,-0.05659049964556688
2026-06-05,10,60,0.6,0.3,0.45,0.004747423921932559,0.044572022805355105,-0.05659049964556688
2026-06-05,20,60,0.5,0.55,0.525,-0.03719867544981693,0.007598426779742301,-0.05659049964556688
2026-06-12,3,60,0.0,0.0,0.0,0.07022963656367158,0.30956762000528687,0.08118085459516096
2026-06-12,5,60,0.0,0.0,0.0,0.05413958729250372,0.2747376735475178,0.08118085459516096
2026-06-12,10,60,0.1,0.0,0.05,0.056430877385830934,0.23079597776001753,0.08118085459516096
2026-06-12,20,60,0.1,0.2,0.15,0.04974651982203472,0.18320659233178138,0.08118085459516096
2026-06-19,3,60,0.3333333333333333,0.0,0.16666666666666666,0.05562571722808237,0.17265134038558094,-0.024929430689605122
2026-06-19,5,60,0.2,0.0,0.1,0.039996002987216575,0.1574390735728844,-0.024929430689605122
2026-06-19,10,60,0.4,0.1,0.25,0.016535493112957156,0.12451959137049518,-0.024929430689605122
2026-06-19,20,60,0.35,0.25,0.3,-0.010832637419243974,0.07428599573849115,-0.024929430689605122
2026-06-26,3,60,0.0,0.0,0.0,0.099743349588662,0.1848538821717626,-0.033506131470949836
2026-06-26,5,60,0.2,0.2,0.2,0.039279234767516845,0.16188085355486356,-0.033506131470949836
2026-06-26,10,60,0.4,0.4,0.4,0.03299915684762459,0.12344664308128957,-0.033506131470949836
2026-06-26,20,60,0.4,0.8,0.6,0.01721253556388761,0.08032453329539282,-0.033506131470949836
2026-07-03,3,60,0.0,0.3333333333333333,0.16666666666666666,0.022231897674620416,0.15505915383194657,-0.006194546192423027
2026-07-03,5,60,0.2,0.2,0.2,0.020424861817623107,0.13095166591801136,-0.006194546192423027
2026-07-03,10,60,0.3,0.3,0.3,-0.002857405819922232,0.09832115447223966,-0.006194546192423027
2026-07-03,20,60,0.25,0.35,0.3,-0.010658028759907295,0.07010320161925936,-0.006194546192423027
2026-07-10,3,60,0.0,0.3333333333333333,0.16666666666666666,-0.06430919258472412,0.17301970760230492,-0.040035059389105426
2026-07-10,5,60,0.0,0.4,0.2,-0.038369263912564476,0.1340688480799881,-0.040035059389105426
2026-07-10,10,60,0.2,0.4,0.3,-0.020529319928008216,0.09329782798727275,-0.040035059389105426
2026-07-10,20,60,0.45,0.55,0.5,-0.01558407034497209,0.05336304387189118,-0.040035059389105426
