date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2025-08-29,1,12,-0.2819836408504764,-0.07783062956105931,-0.08062069241414832
2025-08-29,2,12,-0.14907544836242528,-0.00823246246271006,-0.03111647464786077
2025-08-29,3,12,-0.08499073731626283,0.045586354586953676,0.0665919146926871
2025-08-29,4,12,-0.028425294460220962,-0.03063082026186385,-0.038359209995720234
2025-08-29,5,12,0.01907132887327607,-0.031315279685999065,-0.029500725916141335
2025-09-05,1,12,-0.19966457546278513,0.1160022607780572,0.0783374413186072
2025-09-05,2,12,-0.12338205512577843,0.09696906621947554,0.09643925579922796
2025-09-05,3,12,-0.06982911153467967,0.10787835530361715,0.07566049152430299
2025-09-05,4,12,-0.030254908815350395,0.05774730984281126,0.055698658801827894
2025-09-05,5,12,0.0013911623672981006,0.04994839601209628,0.044245515694491644
2025-09-12,1,12,-0.2278370788535599,-0.012714352625626044,-0.017243876565300242
2025-09-12,2,12,-0.1451531667004634,0.015197533600477958,0.013324882211218414
2025-09-12,3,12,-0.10004386353134694,0.03904229801377243,0.0023158159347439478
2025-09-12,4,12,-0.04940648430770425,0.006510576456502336,0.007843388650387917
2025-09-12,5,12,-0.0038904754646474173,-0.0029504965457943047,-0.02287268481133331
2025-09-19,1,12,-0.22483922530382064,0.046671335174140904,0.020771416304796286
2025-09-19,2,12,-0.16174083686616506,0.041767595156863145,0.03637144003082238
2025-09-19,3,12,-0.11517217040414078,0.03877027416354159,0.034735432959909884
2025-09-19,4,12,-0.06876389070179116,0.011164094492972251,-0.010088718345706404
2025-09-19,5,12,-0.017008643244231486,0.023193062100819135,0.005805622099811281
2025-09-26,1,12,-0.26663832429866746,-0.0627227624074072,-0.0812943262411348
2025-09-26,2,12,-0.1870465329240679,0.0481865325747114,-0.011894392421408995
2025-09-26,3,12,-0.12779534428633654,0.051633378587866104,-0.009625862695241572
2025-09-26,4,12,-0.051189098692324304,0.019725614691584903,0.035998407920595055
2025-09-26,5,12,-0.010881979629925384,0.056848363265741775,0.06559921242616484
2025-10-03,1,12,-0.2986622102413585,-0.027464718338754968,-0.07332999467411672
2025-10-03,2,12,-0.2099079886821206,-0.02320267808316598,-0.05649561255888996
2025-10-03,3,12,-0.1331675824719534,-0.03824457827899864,-0.06972180789433846
2025-10-03,4,12,-0.05896070902717554,-0.023681387994224423,-0.0376357261130032
2025-10-03,5,12,-0.01143240882162011,-0.015278153477220077,-0.016522531528231743
2025-10-10,1,12,-0.28286959275021717,-0.05995883879597586,-0.049245078523107
2025-10-10,2,12,-0.20681778210309495,-0.0721282018380424,-0.07260239226060977
2025-10-10,3,12,-0.14597065599698608,-0.05830372040731338,-0.07335802859691809
2025-10-10,4,12,-0.07811003334819344,-0.00895539524638649,-0.02018754917628518
2025-10-10,5,12,-0.009115771277208603,-0.033800109398122585,-0.039532727236746
2025-10-17,1,12,-0.23465836039362828,-0.04360879789470821,-0.0633879333342694
2025-10-17,2,12,-0.15510594093889987,0.014454233401595268,-0.007591146358036871
2025-10-17,3,12,-0.08936826566536638,0.008861632451981636,0.0022623097372101997
2025-10-17,4,12,-0.05381040760268999,0.0012806404350401979,0.006460273829722696
2025-10-17,5,12,-0.01468651887229111,0.0007130666179162304,-0.0014259327656194198
2025-10-24,1,12,-0.22740152345289677,0.0966901242732991,0.08469059412698166
2025-10-24,2,12,-0.13883504421420076,0.0594888577813823,0.05640069032028827
2025-10-24,3,12,-0.09252576129052459,0.05161259367790527,0.045461970467244095
2025-10-24,4,12,-0.057263642606782995,0.0281542574204104,0.020290689405278672
2025-10-24,5,12,-0.014387764014895324,0.009734263695181452,0.008012517896495375
2025-10-31,1,12,-0.24666924911668028,-0.018029577230776722,-0.025743722465087326
2025-10-31,2,12,-0.15789849873419684,-0.02358915806182323,-0.04639311118721856
2025-10-31,3,12,-0.09444278198715834,0.00934238781029261,-0.010239501790894834
2025-10-31,4,12,-0.051723260427766156,0.0017454601706315964,-0.0042655070029483655
2025-10-31,5,12,0.0015367870047342709,0.007808148175830254,0.002388887481307167
2025-11-07,1,12,-0.23637953588473645,-0.033029764897363666,-0.03769825978681024
2025-11-07,2,12,-0.14097592018414448,-0.007079390045296748,-0.03045632811102078
2025-11-07,3,12,-0.089465950939195,-0.02770502825667126,-0.031552842410873694
2025-11-07,4,12,-0.04877705078735098,0.0014913418894357544,0.0008829710746086628
2025-11-07,5,12,-0.0011834257274430104,0.006489380978494663,0.0009207403687756521
2025-11-14,1,12,-0.1785793047434342,-0.05863185530953566,-0.06919586378469944
2025-11-14,2,12,-0.10221378695520271,-0.024767087577239177,-0.02245413935787971
2025-11-14,3,12,-0.07451207534790924,-0.022274407784572587,-0.036986553251363075
2025-11-14,4,12,-0.048192978547381304,-0.04937721179691323,-0.05349030043907199
2025-11-14,5,12,0.012465280200845669,-0.023364605293285195,-0.030293474115547836
2025-11-21,1,12,-0.16812822402617897,0.007708288287566932,0.020916293985934198
2025-11-21,2,12,-0.10042668999398785,-0.002551798308248282,0.0037113954965624085
2025-11-21,3,12,-0.05966385667135093,-0.002027877537923245,-0.015330592635272478
2025-11-21,4,12,-0.029586333211146797,-0.007304351752854312,-0.013789490472220056
2025-11-21,5,12,0.013094052200864875,-0.0012224440710992361,-0.002648058156532851
2025-11-28,1,12,-0.13672500790254347,0.02704389903281182,0.004337118921357852
2025-11-28,2,12,-0.08492633213881651,0.01285438550693759,0.013779643527874308
2025-11-28,3,12,-0.037086982555954745,0.03066576456338947,0.0043214540702982696
2025-11-28,4,12,-0.014992100400004224,0.020419079704576182,0.02165729602187738
2025-11-28,5,12,0.02527633453194808,0.019057409102296835,0.024403830648111913
2025-12-05,1,12,-0.1635829989917091,0.05333437332767812,0.05410466200466202
2025-12-05,2,12,-0.08307801069025421,0.019924643624982984,0.0003071566743942933
2025-12-05,3,12,-0.0493729354230659,0.007647506011745529,-0.005708062572971517
2025-12-05,4,12,-0.028178368512410974,0.006081355738532412,0.005381397647642561
2025-12-05,5,12,0.008628050155112152,-0.009808289083009783,-0.003193380605050866
2025-12-12,1,12,-0.14045531775089207,-0.013247536549552316,-0.014932158324128919
2025-12-12,2,12,-0.06485986667634358,0.00044043067809539555,-0.01216185215464044
2025-12-12,3,12,-0.03078895905320701,0.00894846545976478,-0.0008978218253061221
2025-12-12,4,12,-0.01557462316700195,0.012437398545663772,0.0018934324469699337
2025-12-12,5,12,0.035606432657672465,-0.002077326410687188,0.005307118066572025
2025-12-19,1,12,-0.13876341335564105,0.07672140441905372,0.055278306792549636
2025-12-19,2,12,-0.06990627295559526,0.04381134470837175,0.04732100868694966
2025-12-19,3,12,-0.041612873554775186,0.02726825447214386,0.029603204152771956
2025-12-19,4,12,-0.018767438664823683,0.02892500945153187,0.022684505071703387
2025-12-19,5,12,0.021421712947864296,0.033068853553378984,0.03841204378999419
2025-12-26,1,12,-0.15147384248134435,0.0653786894692709,0.018756868558835516
2025-12-26,2,12,-0.07496164221242987,0.05569864701695443,0.038421232193917465
2025-12-26,3,12,-0.04725336374550623,0.00896964301584933,-0.010776981524381668
2025-12-26,4,12,-0.028019466500894357,0.02318224347286914,0.018703315979712754
2025-12-26,5,12,0.014045666642912458,0.03684214755650561,0.026291845100889333
2026-01-02,1,12,-0.16891008923675224,0.050183080266371645,0.045655433669699375
2026-01-02,2,12,-0.07353534192007986,0.06554001451938182,0.06375629587258203
2026-01-02,3,12,-0.04716978889041834,0.058546277163358314,0.03345245047706069
2026-01-02,4,12,-0.01843848368544837,0.08753723146075089,0.08129764051584343
2026-01-02,5,12,0.025635241072102067,0.06406148448280659,0.060335306853266046
2026-01-09,1,12,-0.17193109856318153,0.06503227544463337,0.05820028011204492
2026-01-09,2,12,-0.090371055713295,0.06239612340708575,0.051896873340004146
2026-01-09,3,12,-0.05999730278028755,0.05719878538974336,0.0502875629043853
2026-01-09,4,12,-0.04425387495637533,0.0856406802789003,0.03768814455742797
2026-01-09,5,12,0.01671919784475633,0.0164003195072427,0.0012565210118250514
2026-01-16,1,12,-0.2237894561064823,0.008004670207643541,-0.004312429312429256
