date,symbol,last_close,pred_close,real_close,pred_ret,real_ret
2025-06-06,2050,26.85028059,24.673864364624023,25.65098788,-0.08105748534287394,-0.04466592838685868
2025-06-06,2028,71.212176,69.11812591552734,72.18145284,-0.02940578707316366,0.01361111111111124
2025-06-06,2179,38.5251849,38.01221466064453,37.0371291,-0.013315192144748633,-0.03862553298219207
2025-06-06,2156,23.90209299,23.76641273498535,23.26390611,-0.005676501010660973,-0.026700041718815126
2025-06-06,21,17.39788503,15.358299255371094,17.19136055,-0.11723182278259414,-0.011870665867942165
2025-06-06,768,24.37632832,23.9446964263916,25.196448,-0.01770701017569809,0.033644102148358446
2025-06-06,603662,62.81041976,60.88548278808594,64.18597488,-0.030646777704547934,0.02190011028832517
2025-06-06,603619,16.79099427,16.65654182434082,18.10051722,-0.008007414182696793,0.07798960138648181
2025-06-06,2241,21.96121707,21.983051300048828,22.15879887,0.0009942176692316895,0.008996851102114123
2025-06-06,2342,6.28437674,5.483987808227539,5.85476116,-0.12736170425270543,-0.06836248012718604
2025-06-06,2273,19.21134054,18.269969940185547,19.05281478,-0.04900077627869959,-0.008251676121712181
2025-06-06,2371,317.18852529,312.220458984375,298.42875426,-0.015662818511743892,-0.05914391453110801
2025-06-06,2353,35.29127308,33.19637680053711,34.99354018,-0.059360178781708406,-0.008436445444319651
2025-06-06,2463,34.9771261,34.01816940307617,37.87363825,-0.027416680666735194,0.08281161070005694
2025-06-06,2475,31.27909678,33.69960021972656,31.48676704,0.07738405801008441,0.006639266519127496
2025-06-06,2384,31.1,29.45008659362793,31.97,-0.053051878018394616,0.0279742765273312
2025-06-06,2422,36.617047,33.632301330566406,38.04292936,-0.08151246247229038,0.038940397350993416
2025-06-06,2517,16.93392715,15.79670524597168,17.4801968,-0.06715641882446144,0.032258887448916695
2025-06-06,2555,14.2195131,13.825770378112793,14.32413828,-0.027690309725668993,0.0073578595317724815
2025-06-06,2595,43.0117159,39.26100158691406,42.8086069,-0.08720215491532934,-0.004722178498347218
2025-06-06,2558,15.90937512,14.4358549118042,18.53125597,-0.09261961560912646,0.16480099502487566
2025-06-06,300308,102.24255552,104.98136138916016,115.281264,0.02678733776978426,0.1275272161741834
2025-06-06,300274,59.64014592,61.63749313354492,62.4208896,0.03348997865002068,0.046625366807955704
2025-06-06,2601,15.87999898,15.646036148071289,16.32734194,-0.014733176760488131,0.02817021339632353
2025-06-06,2916,91.86307708,86.32780456542969,95.3718053,-0.06025568368181111,0.03819519584505526
2025-06-06,300033,178.45052627,165.92181396484375,179.87610798,-0.07020832365716878,0.007988666325607019
2025-06-06,300014,45.815608,44.55670928955078,43.034088,-0.027477507456612038,-0.060711188204683464
2025-06-06,300059,21.02513181,20.0876522064209,21.54255105,-0.04458852444069894,0.02460955986748692
2025-06-06,300034,16.10329168,15.466259002685547,15.7661538,-0.0395591590820924,-0.020935960591133118
2025-06-06,300394,44.37452845,44.239173889160156,53.18249589,-0.0030502760382536964,0.1984915163644967
2025-06-06,300191,16.9239987,15.527067184448242,19.93936602,-0.08254145727107365,0.17817109144542798
2025-06-06,300164,4.11,4.141170024871826,4.22,0.007583947657378465,0.02676399026763976
2025-06-06,300580,24.50793825,23.92150115966797,23.85597375,-0.023928454705161917,-0.026602176541716926
2025-06-06,300476,100.36161681,72.17366790771484,105.32952181,-0.28086383817081473,0.04950004950004949
2025-06-06,300474,68.89,70.73994445800781,71.15,0.026853599332382183,0.032805922485121375
2025-06-06,300433,21.22683824,20.226408004760742,20.88728644,-0.047130440432435194,-0.015996343692870174
2025-06-06,300418,34.48,35.401126861572266,33.82,0.026714816170889444,-0.019141531322505734
2025-06-06,600406,21.11551431,20.950645446777344,21.38292019,-0.007807949207496945,0.01266395296246059
2025-06-06,600426,15.78815656,15.961517333984375,16.56901216,0.010980431649860511,0.049458313707018364
2025-06-06,600316,34.604262,32.50906753540039,34.604262,-0.06054729514530921,0.0
2025-06-06,600362,20.70577014,20.84673500061035,21.26461755,0.0068079989132128205,0.026989935956084343
2025-06-06,600428,5.75319182,5.660808563232422,5.8277875,-0.016057739713531305,0.012965964343598202
2025-06-06,300502,69.1244871,59.76454544067383,71.91372079,-0.13540703232684337,0.04035087719298258
2025-06-06,300760,230.111635,226.39596557617188,231.38297,-0.016147247069137283,0.0055248618784529135
2025-06-06,300750,245.8359685,238.5589141845703,244.18402899,-0.029601259570890215,-0.006719681908548769
2025-06-06,400,20.86612177,20.904815673828125,20.82713789,0.0018543888631838978,-0.0018682858477346853
2025-06-06,426,14.1996405,12.946796417236328,16.62105288,-0.08823069026033947,0.17052631578947386
2025-06-06,600160,25.967712,25.777484893798828,26.84548002,-0.0073255243358048006,0.03380228570002619
2025-06-06,600183,28.02178764,25.285831451416016,27.7946907,-0.09763674693896096,-0.008104298801973164
2025-06-06,600118,27.6855129,26.61954116821289,26.93590515,-0.038502871001068195,-0.02707581227436817
2025-06-06,600111,23.91405604,23.344614028930664,25.26862148,-0.023812021269702388,0.05664306538942121
2025-06-06,600089,11.28736268,11.106168746948242,11.28736268,-0.01605281394677016,0.0
2025-06-06,600026,9.5937099,10.100194931030273,9.61280186,0.05279344865642366,0.0019900497512437276
2025-06-06,600309,53.38576288,56.91088104248047,53.621896,0.06603105345528526,0.0044231478068559316
2025-06-06,600489,13.7104704,13.636900901794434,14.28498585,-0.005365935380712172,0.04190340909090917
2025-06-06,600276,53.6609778,49.62289047241211,55.5930917,-0.07525184022248455,0.036005939123979314
2025-06-06,601808,12.98259662,13.193580627441406,13.41896058,0.016251294992588816,0.033611454840071886
2025-06-06,601872,5.75578176,5.9484663009643555,5.9082528,0.03347669334918568,0.026490066225165476
2025-06-06,601899,17.23159968,16.63576889038086,18.75430256,-0.03457779896724822,0.0883668903803132
2025-06-06,601975,2.704632,2.748755931854248,2.704632,0.016314209051082607,0.0
2025-06-13,2050,25.65098788,24.22243309020996,25.88886412,-0.055691998938718346,0.009273570324574987
2025-06-13,2028,72.18145284,70.9274673461914,72.52762314,-0.01737268293266736,0.0047958344751986015
2025-06-13,2179,37.0371291,36.45447540283203,37.0166692,-0.01573161071947038,-0.0005524159268597284
2025-06-13,2156,23.26390611,22.603866577148438,23.7733678,-0.028371827574039443,0.021899232553255876
2025-06-13,21,17.19136055,16.63823127746582,16.9427868,-0.03217483985199643,-0.014459224985540642
2025-06-13,768,25.196448,25.224563598632812,24.97906688,0.0011158556409542886,-0.008627450980392082
2025-06-13,603662,64.18597488,60.02558898925781,61.64268232,-0.06481767860533882,-0.039623805118717326
2025-06-13,603619,18.10051722,17.342653274536133,22.47529389,-0.04186973975674424,0.24169346195069674
2025-06-13,2241,22.15879887,21.746509552001953,22.93924698,-0.018606122128588365,0.035220686580472726
2025-06-13,2342,5.85476116,5.442811489105225,5.63495784,-0.07036148181572877,-0.03754266211604085
2025-06-13,2273,19.05281478,18.164447784423828,19.31041914,-0.04662654866664118,0.01352054082163301
2025-06-13,2371,298.42875426,285.20416259765625,312.70714748,-0.04431406650185621,0.047845232794023085
2025-06-13,2353,34.99354018,33.236270904541016,35.56915712,-0.05021696194268799,0.016449234259784618
2025-06-13,2463,37.87363825,33.9304084777832,44.06480855,-0.10411542049876332,0.16346911957950083
2025-06-13,2475,31.48676704,33.07594299316406,32.35700432,0.050471232919696574,0.027638190954773822
2025-06-13,2384,31.97,29.625967025756836,37.09,-0.07331976772734328,0.16015014075695988
2025-06-13,2422,38.04292936,32.98587417602539,34.03428496,-0.132930225643765,-0.1053716016993913
2025-06-13,2517,17.4801968,15.724788665771484,16.884281,-0.1004226756891271,-0.03409090909090906
2025-06-13,2555,14.32413828,14.088886260986328,15.7413339,-0.016423467465553676,0.09893758300132816
2025-06-13,2595,42.8086069,42.104095458984375,42.585187,-0.016457238205890512,-0.005219041594180074
2025-06-13,2558,18.53125597,17.225818634033203,20.96515291,-0.07044516238295728,0.1313400961025093
2025-06-13,300308,115.281264,109.5416030883789,128.0169702,-0.04978832389989307,0.11047507424970648
2025-06-13,300274,62.4208896,62.04024124145508,62.27254566,-0.006098092497305974,-0.0023765111479603362
2025-06-13,2601,16.32734194,16.036218643188477,15.96937342,-0.017830415868139937,-0.02192448233861144
2025-06-13,2916,95.3718053,90.5184097290039,101.95191318,-0.050889207305338635,0.06899426784783746
2025-06-13,300033,179.87610798,166.9739532470703,170.07962283,-0.07172800700337723,-0.05446240337315533
2025-06-13,300014,43.034088,40.640357971191406,42.149962,-0.055624044566916164,-0.02054478301015683
2025-06-13,300059,21.54255105,21.51447868347168,20.82612441,-0.0013031124523351645,-0.033256351039261056
