,equity
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,0.9763476946334088
2023-01-09,0.9763476946334088
2023-01-10,0.9763476946334088
2023-01-11,0.9763476946334088
2023-01-12,0.9763476946334088
2023-01-13,1.0135036554983363
2023-01-16,1.0135036554983363
2023-01-17,1.0135036554983363
2023-01-18,1.0135036554983363
2023-01-19,1.0135036554983363
2023-01-20,1.0157840387232073
2023-01-23,1.0157840387232073
2023-01-24,1.0157840387232073
2023-01-25,1.0157840387232073
2023-01-26,1.0157840387232073
2023-01-27,1.0169415253811358
2023-01-30,1.0169415253811358
2023-01-31,1.0169415253811358
2023-02-01,1.0169415253811358
2023-02-02,1.0169415253811358
2023-02-03,1.2545436816958457
2023-02-06,1.2545436816958457
2023-02-07,1.2545436816958457
2023-02-08,1.2545436816958457
2023-02-09,1.2545436816958457
2023-02-10,1.223509624168918
2023-02-13,1.223509624168918
2023-02-14,1.223509624168918
2023-02-15,1.223509624168918
2023-02-16,1.223509624168918
2023-02-17,1.3019196576322454
2023-02-20,1.3019196576322454
2023-02-21,1.3019196576322454
2023-02-22,1.3019196576322454
2023-02-23,1.3019196576322454
2023-02-24,1.2988245051035767
2023-02-27,1.2988245051035767
2023-02-28,1.2988245051035767
2023-03-01,1.2988245051035767
2023-03-02,1.2988245051035767
2023-03-03,1.2641719514710008
2023-03-06,1.2641719514710008
2023-03-07,1.2641719514710008
2023-03-08,1.2641719514710008
2023-03-09,1.2641719514710008
2023-03-10,1.2138585112258207
2023-03-13,1.2138585112258207
2023-03-14,1.2138585112258207
2023-03-15,1.2138585112258207
2023-03-16,1.2138585112258207
2023-03-17,1.4598872001694225
2023-03-20,1.4598872001694225
2023-03-21,1.4598872001694225
2023-03-22,1.4598872001694225
2023-03-23,1.4598872001694225
2023-03-24,1.332764714739285
2023-03-27,1.332764714739285
2023-03-28,1.332764714739285
2023-03-29,1.332764714739285
2023-03-30,1.332764714739285
2023-03-31,1.5734137206812027
2023-04-03,1.5734137206812027
2023-04-04,1.5734137206812027
2023-04-05,1.5734137206812027
2023-04-06,1.5734137206812027
2023-04-07,1.519829485299145
2023-04-10,1.519829485299145
2023-04-11,1.519829485299145
2023-04-12,1.519829485299145
2023-04-13,1.519829485299145
2023-04-14,1.6181060380573733
2023-04-17,1.6181060380573733
2023-04-18,1.6181060380573733
2023-04-19,1.6181060380573733
2023-04-20,1.6181060380573733
2023-04-21,1.450912643795068
2023-04-24,1.450912643795068
2023-04-25,1.450912643795068
2023-04-26,1.450912643795068
2023-04-27,1.450912643795068
2023-04-28,1.3890612773848134
2023-05-01,1.3890612773848134
2023-05-02,1.3890612773848134
2023-05-03,1.3890612773848134
2023-05-04,1.3890612773848134
2023-05-05,1.3267902814812085
2023-05-08,1.3267902814812085
2023-05-09,1.3267902814812085
2023-05-10,1.3267902814812085
2023-05-11,1.3267902814812085
2023-05-12,1.5166233525239046
2023-05-15,1.5166233525239046
2023-05-16,1.5166233525239046
2023-05-17,1.5166233525239046
2023-05-18,1.5166233525239046
2023-05-19,1.973352691936706
2023-05-22,1.973352691936706
2023-05-23,1.973352691936706
2023-05-24,1.973352691936706
2023-05-25,1.973352691936706
2023-05-26,2.0586070480960412
2023-05-29,2.0586070480960412
2023-05-30,2.0586070480960412
2023-05-31,2.0586070480960412
2023-06-01,2.0586070480960412
2023-06-02,2.0589644690192497
2023-06-05,2.0589644690192497
2023-06-06,2.0589644690192497
2023-06-07,2.0589644690192497
2023-06-08,2.0589644690192497
2023-06-09,2.1893621290073115
2023-06-12,2.1893621290073115
2023-06-13,2.1893621290073115
2023-06-14,2.1893621290073115
2023-06-15,2.1893621290073115
2023-06-16,1.9389218480683972
2023-06-19,1.9389218480683972
2023-06-20,1.9389218480683972
2023-06-21,1.9389218480683972
2023-06-22,1.9389218480683972
2023-06-23,1.8407983158038475
2023-06-26,1.8407983158038475
2023-06-27,1.8407983158038475
2023-06-28,1.8407983158038475
2023-06-29,1.8407983158038475
2023-06-30,1.7923594576425297
2023-07-03,1.7923594576425297
2023-07-04,1.7923594576425297
2023-07-05,1.7923594576425297
2023-07-06,1.7923594576425297
2023-07-07,1.9642735540577054
2023-07-10,1.9642735540577054
2023-07-11,1.9642735540577054
2023-07-12,1.9642735540577054
2023-07-13,1.9642735540577054
2023-07-14,1.9564164598414746
2023-07-17,1.9564164598414746
2023-07-18,1.9564164598414746
2023-07-19,1.9564164598414746
2023-07-20,1.9564164598414746
2023-07-21,1.9748162157158013
2023-07-24,1.9748162157158013
2023-07-25,1.9748162157158013
2023-07-26,1.9748162157158013
2023-07-27,1.9748162157158013
2023-07-28,1.9912973979605408
2023-07-31,1.9912973979605408
2023-08-01,1.9912973979605408
2023-08-02,1.9912973979605408
2023-08-03,1.9912973979605408
2023-08-04,1.8862564602181224
2023-08-07,1.8862564602181224
2023-08-08,1.8862564602181224
2023-08-09,1.8862564602181224
2023-08-10,1.8862564602181224
2023-08-11,1.8252764071756034
2023-08-14,1.8252764071756034
2023-08-15,1.8252764071756034
2023-08-16,1.8252764071756034
2023-08-17,1.8252764071756034
2023-08-18,1.729283542208922
2023-08-21,1.729283542208922
2023-08-22,1.729283542208922
2023-08-23,1.729283542208922
2023-08-24,1.729283542208922
2023-08-25,1.909602419760358
2023-08-28,1.909602419760358
2023-08-29,1.909602419760358
2023-08-30,1.909602419760358
2023-08-31,1.909602419760358
2023-09-01,1.9635640881381022
2023-09-04,1.9635640881381022
2023-09-05,1.9635640881381022
2023-09-06,1.9635640881381022
2023-09-07,1.9635640881381022
2023-09-08,1.945482935493164
2023-09-11,1.945482935493164
2023-09-12,1.945482935493164
2023-09-13,1.945482935493164
2023-09-14,1.945482935493164
2023-09-15,1.9606097702017444
2023-09-18,1.9606097702017444
2023-09-19,1.9606097702017444
2023-09-20,1.9606097702017444
2023-09-21,1.9606097702017444
2023-09-22,1.9053756894061236
2023-09-25,1.9053756894061236
2023-09-26,1.9053756894061236
2023-09-27,1.9053756894061236
2023-09-28,1.9053756894061236
2023-09-29,1.8821505640782943
2023-10-02,1.8821505640782943
2023-10-03,1.8821505640782943
2023-10-04,1.8821505640782943
2023-10-05,1.8821505640782943
2023-10-06,1.8672698111810502
2023-10-09,1.8672698111810502
2023-10-10,1.8672698111810502
2023-10-11,1.8672698111810502
2023-10-12,1.8672698111810502
2023-10-13,1.5849588259752243
2023-10-16,1.5849588259752243
2023-10-17,1.5849588259752243
2023-10-18,1.5849588259752243
2023-10-19,1.5849588259752243
2023-10-20,1.4442038140506959
2023-10-23,1.4442038140506959
2023-10-24,1.4442038140506959
2023-10-25,1.4442038140506959
2023-10-26,1.4442038140506959
2023-10-27,1.5201477999798008
2023-10-30,1.5201477999798008
2023-10-31,1.5201477999798008
2023-11-01,1.5201477999798008
2023-11-02,1.5201477999798008
2023-11-03,1.7351016717436678
2023-11-06,1.7351016717436678
2023-11-07,1.7351016717436678
2023-11-08,1.7351016717436678
2023-11-09,1.7351016717436678
2023-11-10,1.900449529645325
2023-11-13,1.900449529645325
2023-11-14,1.900449529645325
2023-11-15,1.900449529645325
2023-11-16,1.900449529645325
2023-11-17,1.7332063835905154
2023-11-20,1.7332063835905154
2023-11-21,1.7332063835905154
2023-11-22,1.7332063835905154
2023-11-23,1.7332063835905154
2023-11-24,1.781523088444929
2023-11-27,1.781523088444929
2023-11-28,1.781523088444929
2023-11-29,1.781523088444929
2023-11-30,1.781523088444929
2023-12-01,1.9841233756723893
2023-12-04,1.9841233756723893
2023-12-05,1.9841233756723893
2023-12-06,1.9841233756723893
2023-12-07,1.9841233756723893
2023-12-08,1.8853643332832877
2023-12-11,1.8853643332832877
2023-12-12,1.8853643332832877
2023-12-13,1.8853643332832877
2023-12-14,1.8853643332832877
2023-12-15,1.7615405211825503
2023-12-18,1.7615405211825503
2023-12-19,1.7615405211825503
2023-12-20,1.7615405211825503
2023-12-21,1.7615405211825503
2023-12-22,1.9819966365038426
2023-12-25,1.9819966365038426
2023-12-26,1.9819966365038426
2023-12-27,1.9819966365038426
2023-12-28,1.9819966365038426
2023-12-29,1.7718596703321057
2024-01-01,1.7718596703321057
2024-01-02,1.7718596703321057
2024-01-03,1.7718596703321057
2024-01-04,1.7718596703321057
2024-01-05,1.6814722667380042
2024-01-08,1.6814722667380042
2024-01-09,1.6814722667380042
2024-01-10,1.6814722667380042
2024-01-11,1.6814722667380042
2024-01-12,1.5693303362825444
2024-01-15,1.5693303362825444
2024-01-16,1.5693303362825444
2024-01-17,1.5693303362825444
