date,symbol,last_close,pred_close,real_close,pred_ret,real_ret,status
2023-12-22,300502,24.75771735,22.261280059814453,24.99591852,-0.10083471165347746,0.009621289662231414,ok
2023-12-22,300620,43.81621602,44.961875915527344,45.0493551,0.026146938270625864,0.02814344076259645,ok
2023-12-22,600183,16.88295756,16.31940460205078,17.28897947,-0.03337999020292626,0.024049217002237055,ok
2023-12-22,688183,10.7705076,10.742853164672852,11.18362296,-0.0025676074289339157,0.038356164383561486,ok
2023-12-22,688498,90.79530264,104.08213806152344,102.52148088,0.14633835710868492,0.12914961346066378,ok
